	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_MOXI_1	featureCounts on ROC_MOXI_3	featureCounts on ROC_MOXI_2
gene-b0889	11.5200904197034	11.3947742098375	11.4422512573642	11.5382221513999	11.2342969247055	11.0187238062181
gene-b0890	13.6315028776867	13.6330499534906	13.707865944816	14.0835012193406	14.1846068840765	14.3025792722718
gene-b0891	9.91672293732376	9.84206657374716	10.2562876226888	10.4586138503285	10.5383077377779	10.6649158974832
gene-b0892	11.0159597922651	10.7553249042423	11.2854668587967	11.4047865233985	11.610444831646	11.7734093629144
gene-b0893	14.7178474596513	14.4635117937497	14.8929549290232	14.8296241876242	14.8939180807524	14.7004184765225
gene-b0894	8.29190807175619	8.37473402296241	8.08718262102705	8.33300984863496	8.23497655353266	8.35676774305248
gene-b0895	6.30839525933548	6.2305334036884	6.07674444657791	6.34120018360397	6.26297810621967	5.61772186383839
gene-b0896	7.17047348369868	6.97546114258087	7.05565144508299	6.88569008640424	6.98481082648222	6.95927932730849
gene-b0897	6.5336313421922	6.52961579004843	6.45588410903357	6.14258010546252	6.34451102538994	6.02110142189035
gene-b0898	7.74374295176539	8.07738696850237	7.65003788985777	8.14090924403064	8.37996214409798	8.57206975914078
gene-b0899	9.38586917165449	9.35821209263602	9.29707778246777	9.39421728558322	9.00587521282473	9.38326366717398
gene-b0900	8.41163468390149	8.46393174709853	8.01620698377153	8.42438005640856	8.03349036163527	8.11235599373019
gene-b0901	7.12953111750003	6.8862595417024	7.55809328522838	7.23547129048358	7.82310111212918	7.65543635225203
gene-b0902	11.636179440231	11.0422128149422	11.7884514174912	12.1126180333458	12.0572909962126	12.2693142557942
gene-b0903	17.3786475119583	16.9810389701888	17.480402131401	17.563674838612	17.7112670945133	17.8131510283353
gene-b0904	12.4467329350248	12.52143401586	12.5525157556427	12.6411883564283	12.8440160841232	13.074047315692
gene-b0905	12.6084565236177	12.0898185346453	13.0762446083131	13.2718143445312	13.5019534860815	14.0480784232215
gene-b0906	7.75962781016209	8.16604725630226	7.47098498919086	7.822513694692	7.77199281189519	7.48428083465206
gene-b0907	11.6762705465713	11.3336042259219	11.8289719420822	11.851867167634	11.9753922468961	11.5434870622308
gene-b0908	10.4638482115948	10.2186479497917	10.3655581549972	10.643387457165	10.607427617556	10.7327651277295
gene-b0909	5.88471094269891	5.86910606397436	5.73473411999505	5.74274295556292	6.15466846193925	5.58178976177367
gene-b0910	12.0658802926045	11.9492721512411	12.0976310297273	12.3531528046585	12.3881769056106	12.5131728829846
gene-b0911	17.6115717628571	17.4276518695315	18.0870273773147	17.7221057319214	17.8762401974461	18.0958747696292
gene-b0912	12.0014807477032	11.4565274088862	12.0491072931315	12.2674109080081	12.2811847232064	12.6135564640038
gene-b0913	9.65234469310274	9.57368121783685	9.38163614916735	9.83105912566765	9.60039080140526	9.76075892386775
gene-b0914	13.6644835114811	13.8006013806317	13.5877034395079	13.7925287731091	13.7729308612677	14.0575426693496
gene-b0915	10.1548813880794	10.0823776135634	10.4293990538224	10.3891265363518	10.6897964236219	10.6896989970817
gene-b0916	9.3182097800698	9.20331266635972	9.40345701181921	9.45905968012609	9.49792477978218	9.86732323438871
gene-b0917	11.1237222599026	11.6843038784119	11.4257353702788	11.3097591388803	11.3740389121869	11.393886488617
gene-b0918	11.9446753491499	12.0034185114122	12.2807271083011	12.1680482661328	12.2373032805748	12.2231562085643
gene-b0919	8.89359120011285	9.10911614101818	8.66662356278487	8.80717329994569	8.79352995793508	8.53059539858618
gene-b0920	8.88092823053405	8.68702096980862	8.57288124088933	8.86196928395697	8.67381041774307	8.6319132606805
gene-b0921	10.6864654909492	10.2878356344239	10.7392826676348	10.727505359681	10.901302531838	10.6833665545593
gene-b0922	13.2321500985566	13.275135059548	13.1611921766851	13.177480755482	13.2018949366824	13.1511751289644
gene-b0923	12.8415332809861	12.8286960306223	12.7194450732961	12.7051222057471	12.6643321502583	12.6704382032258
gene-b0924	14.9175175193719	14.6770678800741	14.8718786653578	14.708297727291	14.7888409926361	14.7726201319832
gene-b0925	11.8162255121167	11.8192916472093	11.7390275843203	11.6543707449601	11.6340348990048	11.5373522038157
gene-b0926	13.718256301596	13.494449922425	13.8733869801429	13.6115274716649	13.6641383014988	13.4095696492036
gene-b0927	13.9317166120055	13.8600880316048	14.081170661375	13.7227975093714	13.8264339183673	13.6361525759105
gene-b0928	15.2114166475119	15.2004774053658	15.0170353908774	14.998518196624	14.9903795430868	14.9713931096825
gene-b0929	16.1119804346046	15.5631853937836	15.9239418420144	15.7923259993124	15.8946931939928	15.2397876926823
gene-b0930	14.9071039472495	14.642158764582	14.9589425007469	15.2583665604959	15.1710051637378	15.4506861515572
gene-b0931	11.2541106587445	10.8848438375012	11.3873966736821	11.5675306758871	11.3353142803702	11.3888828388801
gene-b0932	15.4188440260143	15.3621206937682	15.1055010457197	15.0841123481194	15.0036274034754	14.810923975639
gene-b0933	7.70680991602844	7.78471426870693	7.56388490288667	7.49120767817718	7.61756280733114	7.34222193473942
gene-b0934	5.19064551918297	4.89984206166059	4.99803986833842	5.36176000571395	5.46680198153771	5.62713782875593
gene-b0935	5.39561801700572	5.40010544987	5.61342755337277	5.93341368139809	5.57971159055981	5.86562799838126
gene-b0936	5.27098458715517	5.23163440634267	5.57292673166751	5.33147745112318	5.22936379765088	4.98458684438082
gene-b0937	5.90319051206776	6.34378619048249	5.75365748455651	5.57635081550599	5.85768096837978	5.60290058229357
gene-b0938	5.63515802236125	5.66986750882363	5.53187635537046	6.33440714437673	5.91341938325678	5.69374919916979
gene-b0939	4.80751034763618	4.98015877899546	5.12181966087838	5.36349768534504	4.6813998114859	5.36549050968089
gene-b0940	7.20037193722372	6.94670443205133	7.35919816536774	7.33201332610485	7.0870089589944	7.08843913923897
gene-b0941	7.12678251147824	7.26046482615389	7.12845555580881	7.52929025614417	7.21767906553564	7.1851864135627
gene-b0942	6.53956596259179	6.52140163440892	6.48589924639702	6.2962389454932	6.3020098222824	6.24224419162361
gene-b0943	6.97607056813894	7.31174641490825	7.09174187979522	6.90510647951469	6.97645291143599	6.75380438932584
gene-b0944	9.20412389474549	9.31815584676079	8.8166863600095	8.86424426536894	8.89140579910305	8.80241013907803
gene-b0945	8.77823440892004	8.82937654735338	8.99292756309053	9.12882959356219	9.16690217468338	9.73466481110403
gene-b0946	9.16771871525895	9.21371213969015	9.11279803054661	9.21161548627898	9.05948388480741	9.12289322448744
gene-b0947	10.6014951457565	10.5436545466143	10.6501687491066	10.6593417709742	10.5556318616664	10.534589219129
gene-b0948	13.6058980497299	13.5449087057858	13.5488102384313	13.7234595640391	13.7194085341933	14.053787531699
gene-b0949	12.7392141028858	12.4089390204049	12.9808954688841	12.9799168477787	13.0184814517675	13.3882049621729
gene-b0950	11.5005872677736	11.5812064619755	11.7738809093114	11.7878866068853	11.8943739880752	12.332924985791
gene-b0951	11.2351146596157	10.8122891814634	11.6319490746302	11.5381169845521	11.690164131129	11.9197657035407
gene-b0952	9.73844917407157	9.48933976091193	10.1844477837884	10.118307866894	10.0815576597157	10.3608345144128
gene-b0953	10.2566301094738	11.5212825913931	9.81120853069885	9.99127655416258	10.121261902616	9.87748836336353
gene-b0954	11.9574910627573	12.2480124058935	12.3354172700702	12.2787458184661	12.3003459756249	12.3737413180077
gene-b0955	13.3594742177846	13.3327093276961	13.731765357729	13.7015028851174	13.8330286609756	13.9699029203364
gene-b0956	9.12365351197729	9.07051981459188	9.22730908385489	9.50779110451693	9.21851474918477	9.26733530621312
gene-b0957	15.8194922567542	15.1764713529663	15.8716861906145	16.3925820659028	16.3753372837807	16.417629568878
gene-b0958	12.7770416587983	12.751309896	12.6659312951414	14.8341875485939	14.9141579455622	14.8539042879638
gene-b0959	7.68730251018578	7.73080205980168	7.64640608219262	7.96269933326569	7.74975894188957	7.89224279406985
gene-b0960	11.031602149333	11.0940633443147	11.0905733269341	11.428132350399	11.3832972976054	11.7605838202063
gene-b0961	9.17996732020647	9.07187162399406	9.32916000173655	9.70633275934751	9.57754325533665	10.021003035085
gene-b0962	12.867788099268	12.9127668425089	12.92442167304	12.7576970247884	12.8607962457431	12.7981838653487
gene-b0963	16.6164008947851	16.6817401738443	16.2496321275829	16.2628453235705	16.2612324625852	16.2259290421819
gene-b0964	6.68846397766552	6.80084212450076	6.72273934060461	6.71202624962296	6.93628320402788	6.49242074575776
gene-b0965	10.9210811474163	10.3958026582483	10.9547271079816	11.0248646129316	11.0471289513032	11.2452438949839
gene-b0966	12.2108557551364	11.8116182513095	12.1743212545211	12.2378339440268	12.2768722264029	12.6703271241213
gene-b0967	12.3542198967308	11.9551233948523	12.5674070709793	12.4196834538285	12.5128606565055	12.9090321275685
gene-b0968	7.64653986717129	7.34071823267837	7.73508437209781	7.87231835964863	7.57641689639311	7.57848131336754
gene-b0969	8.79416700925709	8.7109326233706	8.92520624361359	9.02802393920451	8.98283400664775	9.03047823753545
gene-b0970	14.7475828545254	14.5779979028676	14.6503530297113	14.4837297343373	14.6415338772851	14.6480776776569
gene-b0971	4.3712039421513	4.66092087357583	4.58419388441645	4.55654460152694	4.58242550027309	4.72646829206155
gene-b0972	6.69558221001237	7.34983370628411	7.07762959628583	7.09625580170236	7.13229647037888	7.3515490754725
gene-b0973	5.98600266240837	6.2449664451883	5.97581491698756	6.37009292331691	6.34266004722444	6.27057962651601
gene-b0974	6.0637400001714	6.23849202463584	5.84365650276564	6.37356736918315	6.02065891926408	6.30242460959122
gene-b0975	7.30446017236066	7.48474857507403	7.58575975587102	7.59702563685092	7.74719598898609	7.81221762639521
gene-b0976	7.33045622153171	7.10837205038185	6.71143357976542	6.99426080491581	7.0445664120721	7.23419786941993
gene-b0977	6.70713144897929	6.83897706643734	6.85923296829217	6.74559315226156	6.82069754845038	6.78180402169341
gene-b0978	9.3672594724682	9.40571989534281	9.46050765456446	9.51932226296825	9.75740014784434	9.9550044493798
gene-b0979	9.19437685899989	9.04258949969754	9.23906530019353	9.20289755152631	9.39618054726467	9.66383304036006
gene-b4592	6.86959632248393	6.84769462802046	7.04147800553245	7.15867604387822	7.33753837868346	7.21353466454176
gene-b0980	9.24278637604963	8.93488226530608	8.93947935837139	9.13392071869767	9.01199267899642	9.01882704316684
gene-b0981	9.84387132621291	9.83590852218344	9.9105316834477	9.9923621897693	9.86613869106966	10.0424833257553
gene-b0982	7.4466619699492	7.22218736020212	7.38909702920465	7.84481821058104	7.56211590569438	8.10859605670102
gene-b0983	8.25622364407855	8.229601660178	8.38898346840477	8.44054831693567	8.57228269826365	9.01032317216282
gene-b0984	8.56404891432488	8.33844827747873	8.59355180412054	8.83192787073211	8.7688430949504	9.19014043216009
gene-b0985	6.8656791162338	6.80788714166698	6.97252527145317	7.51878547066149	7.52799033302539	7.60311898570723
gene-b0986	6.66704843079857	6.75376264996778	6.76254787510017	7.26159406064885	6.95263281245389	7.41568146130882
gene-b0987	5.91436454399496	5.60251205088828	5.94814289239467	6.58809135838982	6.67050049502717	6.58427285172208
gene-b4516	5.20660156136482	5.92463569851095	5.91192401185152	6.1405883872383	6.05807816007048	6.3531249616049
gene-b0988	11.1650852960106	10.7964089694018	11.0007658222199	11.3022032064979	11.0879595043114	11.3238665101552
gene-b0989	3.93416950727048	4.87785770629133	3.98068186889208	4.27139799320856	4.38960504694825	4.73359786286812
gene-b0990	9.82519554274128	11.3878667160333	10.7926255644205	9.60580853045144	10.7074345178079	10.2161591965412
gene-b4723	7.20728716736624	8.377400419628	8.34355971965235	7.13221326311113	8.09134549926411	7.69514422872476
gene-b0991	5.46887260384989	5.57167454694125	5.9791341205713	5.90042386437074	6.19912270863826	5.66698268018054
gene-b4517	6.46100237642206	6.26074542248689	6.66303404615017	6.7403948487877	6.59086904806964	6.34051963639599
gene-b0992	6.51632405250961	6.72319686548906	6.55896813484796	6.57550903044564	6.25322053482556	6.36278554278599
gene-b0993	9.32961512206986	9.35372956305717	9.11164248132173	9.30917381937507	9.41754942447903	9.54103196867066
gene-b0994	8.43704171009212	8.4001369676778	8.56979104838144	8.28702136308024	8.28842469652365	8.51211011536147
gene-b0995	10.1710214533782	9.88967729100074	10.1483011332735	10.3298422726504	10.253932047818	10.2664933742174
gene-b0996	6.58043967626085	6.67262954542622	6.30959564887289	6.62788681319647	6.95608406193806	6.4027536383026
gene-b0997	7.60167382533146	7.3104653138912	7.48829499094557	7.67745625385168	7.64876282345874	7.66722486106063
gene-b0998	8.43794608283044	9.06805469216535	8.40592074339085	8.31120608866343	8.44912943285421	8.46757037713225
gene-b0999	10.1268918509068	10.2682094349219	9.91366816180745	9.91893646296543	10.2171871263476	9.85562588953205
gene-b1000	9.89388776245911	9.868477682823	10.128511617128	9.89855060166305	10.4097407225204	9.69281701594272
gene-b1001	7.60116776931687	7.30334270187215	7.16346059977192	7.49720477168832	7.39018301070136	7.43072675961051
gene-b1002	14.0939316781081	13.6184648125874	13.9509127776747	14.0171339011635	13.99840511234	13.3504384679874
gene-b1003	9.37691641192785	9.02577769043253	9.2213203621962	9.0194143893826	9.06615001175767	9.05978221773231
gene-b1004	7.53939596665021	7.62628096464957	7.61260910267049	7.62347104441927	7.48089810016267	7.54873853882711
gene-b4518	5.99209504513796	6.16332579358221	5.79654331220336	5.94245887188666	6.0959371725097	5.78669776482567
gene-b1006	7.20994015153152	7.26657599446717	7.41632105035256	6.9701420004007	7.24992101805224	7.15410966209054
gene-b1007	5.13580284496467	5.04306616454051	5.07971510307627	5.37158055000632	5.04237426191907	5.11311309785142
gene-b1008	4.60591332743806	4.06394375799883	4.62404902512625	4.85818062890794	4.85859968369934	4.63855814365193
gene-b1009	4.36553432549637	4.29110722394553	4.01518648851393	4.59314510329175	4.46369016320455	4.38197525897248
gene-b1010	2.7175993293426	2.97479982881733	3.2086375560466	2.99256953532359	2.95241335553054	3.03598045065484
gene-b1011	5.35514524411839	4.58135752803008	4.63195877909422	4.95533040651275	4.63968404207269	4.92859850640526
gene-b1012	2.79586995170419	3.37010125675035	3.10669432794421	3.29009242904609	2.74875020681918	3.19423416257921
gene-b1013	11.8709174324743	11.9072589291091	11.1867603779504	11.7009354182908	11.566158331095	11.1894631879244
gene-b1014	16.9294217906421	16.6061447302067	15.7453287918933	16.7280990924607	16.6072374841123	15.6267026252099
gene-b4737	6.52084030214449	6.90291650477481	5.68197253196551	6.6489860791109	6.4527417222878	5.93932246334746
gene-b1015	15.4402621028138	15.0835214136793	14.3238593833305	15.0795202266065	14.8526949714878	13.8647774492991
gene-b1018	10.0432402112935	9.03867378933402	10.2957767844247	10.2670562184529	10.4683695516062	10.4171317053755
gene-b1019	11.3628041463237	10.7312017810125	11.3742824730918	11.5114173306973	11.5946010709987	11.671571029128
gene-b1020	11.0935114096873	10.7458222024436	10.5015376557152	10.679496278189	10.5564682679797	10.464957478612
gene-b1021	7.7299670617821	7.50857841892019	7.32200984563507	7.60365046333339	7.4846320806576	7.45304125483055
gene-b1022	6.88659620570754	7.07003417755659	6.85522804665631	7.39699337017763	7.68595418360145	7.45600376884966
gene-b1023	6.0668380378804	6.35547814437532	6.2622047826222	6.64706251959896	6.67256880186123	6.47326845958856
gene-b1024	6.94898934227437	7.30061783443987	6.83573499844578	7.38196313030223	7.52744856860794	6.89531079314713
gene-b1025	7.44148414435907	7.83354625739132	7.07104587530076	7.35666137183969	7.17421734668637	7.3284146326848
gene-b1026	4.62871336911122	4.29267288032349	4.23745889333947	4.57830431210803	4.26052897300548	4.12807877314004
gene-b1027	2.92048216989086	3.67859236240187	3.105366224689	3.08522943078703	3.73384377996134	3.01517013461087
gene-b1029	4.51149465761548	5.13935408539895	4.41031616736036	4.81149662163519	4.85595487583454	4.53271934724689
gene-b1032	2.94487584617382	2.82157778178149	2.52434406583827	2.9776314237954	2.88395171283215	2.83546695176773
gene-b1033	11.1134347491015	10.9512197078722	11.0571335724108	11.1370213445864	11.082850891126	10.823516535669
gene-b1034	10.9247337551446	10.7048731487705	11.1890798546403	11.1608040777539	11.2137657943462	11.0905093346883
gene-b1035	11.7116767332404	11.4071941989822	11.8471260566538	11.8242793086704	11.8602963154363	11.850288055715
gene-b1036	9.98390495916607	10.2709695249152	10.1221930316645	10.2127810386437	10.1698358170277	10.2939543066288
gene-b1037	7.74984829552467	7.83674413381625	7.03660472844478	7.37134766094819	7.51246300781778	7.02031812785572
gene-b1038	5.94038669923885	5.60511129778519	4.79876985515605	5.53608372699146	5.45913134721893	5.34739584029659
gene-b1039	5.92415665203823	6.03866909791478	5.29954297714442	5.55995176667441	5.46016307743877	4.78810514754063
gene-b1040	8.64892230149923	8.66359780504111	8.02652512588026	8.35357724480985	8.19079350658848	7.51607315124869
gene-b1041	4.52403630471155	4.76124746518792	4.01370627652228	4.59275211229918	4.80371548205863	4.41014129297284
gene-b1042	7.10270793922594	6.91639111398932	6.52218410161766	6.77302636378593	6.51685821218229	6.85457594597559
gene-b1043	7.75962079657632	8.13399625475577	7.68077514618159	7.36651573460134	7.04249559137947	7.19098852319868
gene-b1044	11.4090773824865	11.4369196811821	11.2400827906665	10.763807326959	10.464631512231	10.5188520983753
gene-b1045	10.6678004226026	10.6226463547891	10.474540213911	10.1146077749958	9.90764426734664	9.90865565576862
gene-b1046	10.922971144412	10.7858957238223	11.0107889383755	10.6398355757864	10.6106680776526	10.7097308715684
gene-b1047	9.53118882151182	9.28346198212639	9.70543353086815	9.73718642922332	9.83886501679796	10.1434847872415
gene-b1048	13.0457913727261	12.3466193753871	13.325673726955	13.1449819881193	13.2853676817594	13.3874165898091
gene-b1049	13.7631950808673	13.4502757673887	13.9679467469708	13.8140004973758	13.8740722271763	14.0223404963393
gene-b1050	7.22858459101375	7.7776584634628	7.57624707575263	7.71883225687357	7.4421021654886	7.66867839150659
gene-b1051	7.48092178963546	7.64169350793068	7.80641312665479	7.69821186336002	7.97421338880868	7.84972823096961
gene-b1053	7.82754528707681	7.5926160398299	7.96165463427365	8.01538048774154	8.1168350144578	8.18932193444477
gene-b1054	9.62544886452083	9.77654009137585	9.58016547056313	9.83027876943778	9.78134244085732	10.0341609617753
gene-b1055	10.8161366128947	10.5408310828581	10.8434492527279	11.2012208356207	11.2987186218051	11.7213642303628
gene-b1056	9.00440900208091	8.97727756730978	8.90366428368507	9.13623978521696	9.04999257090743	9.37490810617409
gene-b1057	7.30631052342708	7.60501738763238	7.34539877673534	7.52907235508363	7.42012082800111	7.54778623263581
gene-b1058	6.3210906322376	6.4944071687921	6.00410548380374	6.35016366766348	6.2999642378154	6.28251062447543
gene-b1059	10.4200507583862	10.0431353513706	10.414078161608	10.2652306588136	10.4190556719005	10.0908841291453
gene-b1060	8.28729562983575	9.51491239128629	8.24549041680377	8.43245886816917	8.5981562571616	8.6252554541776
gene-b1061	9.43216810002246	9.3606311443633	9.39942720867175	10.5966543013722	10.4911400983973	10.9299661453684
gene-b1062	11.3694245500347	10.4777187019036	11.6376948729054	11.3578194801265	11.4365462742104	11.7853646807491
gene-b1063	10.2182418855032	10.257557248742	10.207951777507	10.2806943405296	10.3408566760129	10.3237685170987
gene-b1064	12.2355227197373	12.2846950557242	12.1621862818948	12.268846260992	12.2364441752718	12.0780470009597
gene-b1065	5.81534836721895	5.78722375846739	6.0164899597783	5.99934683556168	6.2149563690301	6.08535274740651
gene-b1066	10.3812503597931	9.84612658285362	10.4001845332345	10.320131628806	10.4105445189402	10.0477614389419
gene-b1067	12.9026405266336	12.3194655791443	12.392086211111	12.5077972480712	12.4150657499031	12.3845998510122
gene-b1068	12.0530439284604	11.664078910934	11.8594446342317	11.8567852438114	11.8634312334516	11.6716276943961
gene-b1069	10.2336212514514	10.2607076441923	10.1888395666278	10.623021892777	10.6588731401357	10.767318624686
gene-b1070	11.1728762388067	10.9095946308434	11.4417539014984	11.0740928179234	11.2552691775074	11.1098308637223
gene-b1071	10.7931382472396	10.1896018056514	11.0421543378638	10.7430015771976	10.7717489904047	10.6849525631264
gene-b1072	11.1200885775706	10.9178991636402	11.6116816283053	11.2377035411551	11.2464757162678	10.9226325793396
gene-b1073	13.0766922490123	12.7855406512987	13.4411444696153	12.8885415825679	12.8309728327786	12.7993726210505
gene-b1074	13.724275290762	13.4650129938032	14.0348006279793	13.5053458372426	13.4544939137503	13.4843602474702
gene-b1075	14.6880196570812	14.3167027285153	14.9513129499902	14.3233662616134	14.3826671578528	14.3168528531654
gene-b1076	16.0070257503258	15.7117455592439	16.1702073347467	15.5348307429151	15.537743967045	15.5990773668109
gene-b1077	14.4204558042704	14.040660540953	14.6705060770591	13.9821250497986	14.0103958265063	13.9983689115933
gene-b1078	14.3789166592035	14.0388964848491	14.6567884579746	13.8850593597695	13.939442202169	13.9441452125449
gene-b1079	13.3688473960987	13.2174378730905	13.5302905111562	12.884126478966	12.8622547077323	12.9195118296426
gene-b1080	12.6494392787052	12.3539192925841	12.9450925784573	12.1712263241209	12.2525696984623	12.2181875788321
gene-b1081	11.9007694740149	11.7092844868794	12.1586504770902	11.4006967441674	11.4502446071874	11.4845011416978
gene-b1082	12.2429601360074	12.1264055552771	12.5870181107204	11.8881501675196	11.7370869781381	11.8658613557022
gene-b1083	12.1411043480011	11.7384498927972	12.2259640406074	11.5631352714403	11.402451155727	11.5693532784739
gene-b1084	15.1809518873927	15.0223374296358	15.1453163081829	14.9552486196193	14.8820908893401	14.9307988594365
gene-b1085	11.5877225320325	11.6261409673305	11.4602323142373	11.3841181543496	11.179879794545	11.4002539623577
gene-b1086	11.4594777795498	12.023247854803	11.6922027555749	11.6184564585282	11.5439066860124	11.6805885351798
gene-b1087	11.6401591180475	11.586526798443	11.4179222821076	11.5153297444528	11.3645656605856	11.5474481693426
gene-b4418	13.2504678994342	12.5985388564227	12.9816931963076	13.6693464848542	13.4564308562267	14.0776535979451
gene-b1088	15.8943931569175	15.6482309633346	15.9461617693668	16.3530156570943	16.300221918398	16.7567996652337
gene-b1089	15.2692931009998	15.1424356815116	15.5197348525416	15.8033991951902	15.8484333681908	16.170899331943
gene-b1090	15.2026043766931	15.1494239362159	15.1132889953347	15.4130844286055	15.4141520355835	15.9628283861937
gene-b1091	14.9968748686007	14.8320468092115	15.1535742894835	15.2787133580707	15.4569513586202	15.6431857667355
gene-b1092	15.3716706008546	14.9372557567494	15.5338009276999	15.5164697442971	15.7351924351738	15.9360848483908
gene-b1093	15.7805437380729	16.1527536389182	15.8202485552349	15.9345886674714	15.9621569815849	16.211500871787
gene-b1094	17.2498692663228	17.2686860378835	16.9354867841655	17.0432265325219	16.9469042114924	17.5087130437837
gene-b1095	16.9924819789157	16.6757277080591	16.9173650295352	17.3928191258937	17.4364981386089	17.8877649210273
gene-b1096	9.70923883665528	9.73258299653164	9.81640919261235	10.1573565074827	10.2371270253369	10.2776219564743
gene-b1097	10.5831512108785	10.3764894780102	10.52997079565	10.83350458523	10.8231315205309	11.0301402807258
gene-b1098	10.02057506601	9.78828625069226	10.2594473999032	10.2565349124261	10.5118700456995	10.4277480258712
gene-b1099	10.879522260198	10.6811342156622	10.8805516683053	11.0149480706359	11.2450049612179	11.2768683176822
gene-b1100	10.8120681903244	10.7380563857139	10.9371167211502	11.0876659825793	11.3451960637526	11.4631834165922
gene-b1101	15.5038234213872	15.3551412762366	15.7524803886917	15.4616875965995	16.1192094640917	16.198649820026
gene-b1102	8.76328823912495	8.62101580590768	8.77675988757639	8.83617256035903	9.21548570428699	9.25611144547743
gene-b1103	12.7934855720484	12.7063031081036	12.5146226150422	12.6415531911193	12.4745980414609	12.6019892993903
gene-b1104	11.6478249005705	11.4307478698965	11.5110997018928	11.5582131856488	11.4949335852598	11.5694080860313
gene-b1105	10.5398279931142	10.1498680441872	10.5455166200867	10.3750526390176	10.5629226855271	10.3857794714941
gene-b1106	10.0699148097389	9.85160492413356	10.1411172786677	9.82481315517097	10.1656957258249	10.0308603800758
gene-b1107	11.757765500353	11.4555104584349	11.8150074745375	11.715271990296	11.8707939577407	11.7965783461609
gene-b1108	13.3705749808895	13.2211486199599	13.1277308053694	13.300993402642	13.1142566492887	13.1230376583716
gene-b1109	12.4036220918847	12.4193010948116	13.2586302982596	12.9152907389295	13.2369134811134	14.2732250689627
gene-b1110	9.28682841164192	9.41110564704287	9.35697218236261	9.70826314127856	9.56557728382456	10.6548405995805
gene-b1111	9.57335361210948	9.66274691996924	9.6926586843139	10.0872172237974	9.84190003693901	9.99363742784415
gene-b1112	6.78639028792794	6.74087137752114	7.11896622653083	7.09943692556122	6.78322042769082	7.88608815138112
gene-b1113	8.41218879519552	8.90630502002425	8.20986372098766	8.45833010856748	8.39132139478958	8.62971195537056
gene-b1114	13.5845857950365	13.5861365005871	13.618456327776	13.4526466839864	13.5618236095025	13.4649397574977
gene-b1115	7.15306261468439	7.66868954190814	6.63789456992966	6.97514374765958	6.8464450441906	6.79546690661589
gene-b1116	11.3647173311311	11.4321990528548	11.4621871664483	11.3432761817428	11.5185484622478	11.4723478779131
gene-b1117	10.5063204941253	10.4422883988038	10.6738323625444	10.5468691362297	10.7397710427504	10.7103679898771
gene-b1118	11.7786300816628	11.6731914851164	11.8639512656544	11.9354980383738	11.9447310414357	11.9636165083693
gene-b1119	12.0898817125327	11.5934026384207	12.0273846473395	12.0703168394103	12.0775154365754	12.0758847935031
gene-b1120	11.4254262658206	10.91922577656	11.4065963850532	11.3525242117837	11.3192805747577	11.3126612573931
gene-b1121	7.43150627669465	7.1755358746884	7.17119470121182	7.71379960993272	7.75913254085706	8.01880922835572
gene-b1122	6.11094715262851	6.13761014478781	6.34943311464671	6.24750920435465	6.81857800405241	7.17662399382301
gene-b1123	14.293985287368	13.728137080684	14.2782340891276	14.6178931474539	14.53036212411	14.9033988244056
gene-b1124	11.0800567740777	10.5562903570309	11.1296655439007	11.5313031214628	11.4637617885373	11.9152024491535
gene-b1125	11.7071473560974	11.62819581028	11.5239563423918	11.9157146576107	12.0325730913549	12.522873332441
gene-b1126	11.2249552454549	11.0994863032874	11.2228513148007	11.5783585282468	11.6761823219195	12.1244954600008
gene-b1127	12.1976855168632	12.4133404476215	11.8514640067659	11.8254010294464	11.7247510213423	11.8180799572723
gene-b1128	11.5290893240469	11.5269020929732	11.6327468193212	11.570815810367	11.677620608225	11.6514200952251
gene-b1129	10.2617248512826	10.1897772339294	10.2940158696471	10.1507923634228	10.1850044016236	10.2364976617764
gene-b1130	9.47639804461184	9.29782299149329	9.69721003925885	9.60162818758226	9.57777126196721	9.64277079372402
gene-b1131	12.938597642712	12.4617419025957	13.3845490918511	13.4726170914827	13.694925738079	14.0855952365741
gene-b1132	11.5507305919957	11.150043105021	11.8464378576666	11.9747101959466	12.1774104236983	12.5608067715877
gene-b1133	12.758363628899	12.3100855661429	12.8772566584729	13.1541320562621	13.2415551290914	13.4076837023936
gene-b1134	9.2603884112825	9.20250847451376	9.88503340038032	9.54752970159623	9.88508699811221	9.86684696494099
gene-b1135	9.00924480171195	8.70633513368963	9.58767395679168	9.26562300847221	9.42535803115562	9.45734174797497
gene-b1136	15.3801884650186	14.8474294943074	15.3534594122744	15.4301082384337	15.2795573779978	14.9831655850205
gene-b1137	10.0787110167812	10.3444978530139	10.1371189769505	10.4428653712257	10.4699312412477	10.3891018342023
gene-b1138	11.5042216759262	11.4821744351271	11.3686705540882	11.4349445259251	11.4105375078363	11.7977126328554
gene-b1139	10.290926320302	10.396144815193	10.022282870869	10.4698840696765	10.3105853630231	10.4476284036444
gene-b1140	8.68092045158147	8.71900832925611	8.60620123136575	8.75936278474903	8.57884344568387	8.7348112765424
gene-b1141	7.6029611555774	7.73440028022236	7.21814715998231	7.40013703748395	7.17371949416731	7.06944279420772
gene-b1142	8.5789074930563	8.78255167312179	8.4973545886385	8.74917890484136	8.21486656989739	8.60398006476213
