	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_MOXI_1	featureCounts on ROC_MOXI_3	featureCounts on ROC_MOXI_2
gene-b1970	103.771579386485	131.09389627884	52.2077208584775	96.5056940752541	54.0426112369953	55.6489636953529
gene-b1971	482.427448849936	886.608719570049	338.34619094821	486.617694701493	302.638622927174	473.0161914105
gene-b1972	266.052666299393	195.77838457432	135.539275305663	246.989149243447	170.53446212563	147.366700156212
gene-b1973	1251.882670471	1978.48288199776	2322.23958357035	2772.49409250094	7341.38849981672	8430.81799984596
gene-b1974	39.7423069990794	42.2605323530471	41.1637799076457	87.5094005597643	168.132568292874	162.824745627144
gene-b1975	485.739307766526	802.950114707895	535.129138799394	566.766491475857	524.813802457043	435.916882280264
gene-b1976	26359.0851171394	23175.1584665047	16238.6091762503	24552.5206935017	19175.5194138023	18693.9296561797
gene-b1977	1480.40093571571	1327.32569982325	881.507286802754	1498.29179276157	1017.20203817189	1110.9182011776
gene-b1978	2024.64975100866	2526.14488289949	2168.6284048906	1947.28862367102	2299.81334486325	2184.73709322497
gene-b1981	2583.24995494016	2797.81973374051	2137.50457130189	1901.48931122852	2114.86751974108	1315.99493775862
gene-b1982	5393.91422215284	3866.40748038184	4315.16892787954	4040.15363331996	4151.67348991762	2855.61626666339
gene-b1983	9756.736368274	8185.60637883204	11875.2485060398	14827.5274032573	18533.0128135403	22754.242933211
gene-b1984	14.3513886385565	43.1229921969868	23.0918765335573	35.9851740619592	19.2151506620428	23.7023363887614
gene-b1985	317.938455992635	424.33024321835	299.190400304352	308.327514121786	287.026313014264	297.825009406611
gene-b1986	40.8462599712761	39.6731528212279	51.2037262265837	22.8996562212467	26.4208321603088	26.7939454829477
gene-b1987	393.007258102008	433.817301501688	258.026620396706	381.115707110749	439.546571394229	389.54274586747
gene-b1988	137.994121524581	162.142450660671	150.59919478407	133.308713002258	170.53446212563	116.45060921435
gene-b1989	15.4553416107531	25.8737953181921	15.059919478407	19.6282767610686	25.2198852439312	30.9160909418627
gene-b1990	875.434706951944	932.319091298855	620.468682510367	906.172110469335	1047.22571108133	1466.45324700902
gene-b1991	2539.0918360523	2077.66576405083	1623.45931977227	1578.44058953594	1578.04424812026	1649.88871993074
gene-b1992	630.357147124288	522.65066542748	561.232999228633	613.383648783395	676.13311392063	524.543009646937
gene-b1993	703.218043289267	596.822212006298	582.316886498403	647.733133115265	672.530273171497	660.573809791133
gene-b1994	82.7964729147488	47.4352914166855	96.3834846618046	123.494574621724	118.89374472139	84.5039819077581
gene-b1996	122.538779913828	54.3349701682034	72.2876134963534	76.059572449141	103.28143480848	86.5650546372156
gene-b1997	11.0395297219665	2.58737953181921	9.03595168704418	16.3568973008905	8.40662841464372	3.09160909418627
gene-b4435	390.799352157614	157.830151440972	813.235651833976	161.933283278816	218.572338780737	471.985655045771
gene-b2000	7446.16279746641	3692.19059190601	20242.5397682427	3751.45439595924	4543.18218465674	9774.63741945226
gene-b2001	795.950092953785	483.839972450192	1470.85213572441	648.55097798031	733.778565906759	1084.12425569465
gene-b2002	157.865275024121	140.580954562177	222.886808280423	156.208369223505	154.92215221272	173.130109274431
gene-b2003	18.7672005273431	26.7362551621318	33.1318228524953	22.0818113562022	32.4255667421972	41.2214545891503
gene-b2004	111.499250191862	96.5955025212505	55.2197047541589	107.955522185877	87.6691248955702	83.4734455430293
gene-b2005	36.4304480824895	62.097108763661	9.03595168704418	29.442415141603	18.0142037456651	16.4885818356601
gene-b2006	45.2620718600627	109.532400180347	35.1398121162829	49.8885367677161	46.8369297387293	49.4657455069803
gene-b4538	400.734928907384	335.496879292558	202.806915642547	601.933820672772	641.305653345678	700.764728015555
gene-b2007	5580.48227445407	4285.56296453655	5166.55637572548	12508.937210856	8459.47007896434	9267.61352800571
gene-b2008	895.305860451484	626.145846700249	900.583184808736	6923.87462746696	8990.28861600327	7519.82385342574
gene-b2009	1817.10659223569	1805.12845336587	1599.36344860682	15839.2015013173	15564.2720362547	12888.9183136626
gene-b2010	296.963349520899	338.946718668317	278.106513034582	306.691824391697	391.508694739122	328.741100348474
gene-b2011	4942.39745652441	3957.82822383945	6069.14754979801	4292.04985175368	4905.8681534028	4194.28300444604
gene-b2012	840.108211841651	1158.28357041107	633.520612724986	640.372529329864	719.367202910227	696.64258255664
gene-b2013	448.20490671184	949.56828817765	132.527291409981	293.606306550985	206.56286961696	226.718000240327
gene-b2014	608.278087680355	434.679761345627	543.161095854544	2087.14009559363	1945.53400453183	3619.2437129274
gene-b4678	39.7423069990794	42.2605323530471	38.1517960119643	130.855178407124	157.324046045475	174.16064563916
gene-b2015	1408.64399252293	1325.60078013538	1361.41672084799	1256.20971270839	1281.41035977498	1478.81968338577
gene-b2016	2159.33201361665	1604.17530972791	3013.99188494518	2471.52718216456	2738.1589693411	2361.98934795831
gene-b4539	1006.80511064335	947.843368489771	1339.32883894633	1466.39584302484	1638.09159393915	1300.53689228769
gene-b2017	1190.06130402799	583.022854503262	1220.85747238286	1516.28437979255	1742.573975664	1411.8348196784
gene-b2018	33.1185891658995	143.168334093996	10.039946318938	11.4498281106234	12.0094691637767	1.03053636472876
gene-b2019	871.018895063158	437.267140877447	562.236993860527	420.372260632887	392.709641655499	308.130373053898
gene-b2020	1722.16663662678	1336.81275810659	1098.37012729181	917.621938579959	798.629699391153	390.573282232199
gene-b2021	750.688021093723	498.501789797168	539.145117326969	494.796143351938	344.671765000392	201.985127486836
gene-b2022	2171.47549631081	1378.2108306157	1223.86945627854	1338.81204407789	1268.19994369482	1000.65081015162
gene-b2023	830.172635091881	477.802753542614	545.169085118332	610.930114188261	500.79486412949	401.909182244215
gene-b2024	613.797852541338	363.958054142569	394.569890334262	473.532176860781	495.991076463979	372.023627667081
gene-b2025	939.46397933935	589.92253325478	552.197047541589	664.9078752812	642.506600262055	595.650018813222
gene-b2026	1460.52978221617	1098.77384117922	932.711013029338	960.149871562274	940.341435523719	886.261273666731
gene-b2027	20756.5237832414	24301.53102269	18868.0711171801	21654.896336649	21972.5247820459	30409.0670504162
gene-b2028	2409.92933830529	5787.96801267957	1840.32216026133	2132.12156317108	2691.32203960237	2313.55413881606
gene-b2029	114579.27898429	64012.6320770512	135060.369866249	104499.309786199	99749.4499274132	117719.199479331
gene-b2030	2201.28222656012	1206.58132167169	2201.7602277431	2243.34846481714	2122.07320123935	2470.19566625483
gene-b2032	13936.3023210105	17470.8490586872	13808.9421670673	15852.2870191581	14604.7154500689	20217.0624032488
gene-b2033	12843.3888785358	11489.6900409652	16230.5772191951	18176.6021256146	17580.6619088528	24794.7049353739
gene-b2034	22315.3053799831	17113.7906832962	26748.4249829146	32359.6677752168	31366.3315619521	47688.0702778232
gene-b2035	7727.67080537656	9899.3140887403	10365.2405796716	11041.7235229662	10625.9783161097	19563.7023480107
gene-b2036	24259.3665640214	23585.68935222	29037.5327436324	26604.4934598984	25186.2587302726	48343.4914057907
gene-b2037	6130.250854608	8759.14217505197	6667.52835040671	7964.99114066864	6874.22014934581	14954.113188579
gene-b2038	7728.77475834875	11334.447269056	6296.050336606	8520.30780403388	6397.44422354387	14556.3261517937
gene-b2039	9305.21960264557	15098.222028009	8396.40710652783	10787.3737699373	9736.0766510738	15597.1678801697
gene-b2040	7159.13502469528	6120.87751244031	6880.37521236819	9745.43941187058	8298.54319216973	11458.5338394191
gene-b2041	9080.01319631745	8141.62092679111	9070.08750452857	11516.073544692	10612.7679000295	14085.3710331127
gene-b2042	2651.69503921636	1438.58301969148	3831.24351530673	3498.74033266048	4405.07328927331	3618.21317656267
gene-b2043	235.141983077887	307.898164286486	215.858845857166	199.554147070864	295.432941428908	244.237118440715
gene-b2044	144.617839357761	205.265442857657	147.587210888388	130.855178407124	145.314576881699	145.305627426755
gene-b2045	55.1976486098325	153.517852221273	76.3035920239286	67.0632789336512	124.898479303278	79.3513000841143
gene-b2046	62.9253194152091	282.886828812234	83.3315544471852	74.4238827190519	84.0662841464372	108.206318296519
gene-b2047	79.4846139981589	169.904589256128	41.1637799076457	44.981467577449	72.0568149826604	73.1680818957418
gene-b2048	87.2122848035354	174.216888475827	71.2836188644596	48.2528470376271	136.907948467055	86.5650546372156
gene-b2049	47.469977804456	158.692611284912	54.2157101222651	50.7063816327606	91.2719656447032	43.2825273186078
gene-b2050	46.3660248322593	134.543735654599	83.3315544471852	87.5094005597643	124.898479303278	39.1603818596928
gene-b2051	46.3660248322593	109.532400180347	62.2476671774155	58.8848302832059	93.6738594774586	49.4657455069803
gene-b2052	83.9004258869455	269.087471309198	54.2157101222651	94.0521594801206	220.974232613492	72.137545531013
gene-b2053	146.825745302155	472.627994478976	122.487345091043	126.765954081902	290.629153763397	152.519381979856
gene-b2054	8.83162377757321	74.1715465788174	21.0838872697698	17.9925870309796	39.6312482404632	12.3664363767451
gene-b2055	16.5592945829498	198.365764106139	31.1238335887077	53.1599162278942	78.0615495645488	30.9160909418627
gene-b2056	41.9502129434727	202.678063325838	21.0838872697698	47.4350021725825	102.080487892102	47.4046727775228
gene-b2057	73.9648491371756	73.3090867348776	35.1398121162829	88.3272454248089	70.8558680662828	76.259690989928
gene-b2058	14.3513886385565	52.6100504803239	25.0998657973449	25.3531908163803	16.8132568292874	24.7328727534902
gene-b2059	36.4304480824895	125.919137215202	63.2516618093092	62.156209743384	66.0520804007721	62.8627182484542
gene-b2060	79.4846139981589	101.770261584889	79.31557591961	88.3272454248089	104.482381724858	62.8627182484542
gene-b2061	3.31185891658995	7.76213859545763	0	6.54275892035621	4.8037876655107	6.18321818837254
gene-b2062	12.1434826941632	79.3463056424558	10.039946318938	20.4461216261132	13.2104160801544	25.7634091182189
gene-b2063	1339.09495527454	1872.40032119317	1355.39275305663	1168.70031214863	1393.0984229981	1903.40066565401
gene-b2064	6242.85405777206	6295.95686076008	5653.49377219397	6226.25295758398	6386.63570129647	7515.70170796683
gene-b2065	2757.67452454723	2175.98618625996	3289.08641408408	3326.17506613609	3740.94964451645	4130.38974983286
gene-b2066	1931.91770134414	863.322303783676	3488.88134583095	3279.55790882855	3788.98752117156	5406.19376936706
gene-b2067	2044.5209045082	2393.32606693277	2099.35277528993	1555.54093331469	1884.28571179657	1706.56821999082
gene-b2068	439.373282934267	439.854520409266	450.793589720315	339.405618993478	409.522898484787	346.260218548862
gene-b2069	755.103832982509	559.736438716889	824.279592784808	1722.38128578377	2959.13320195459	5144.43753272596
gene-b2070	453.724671572823	576.123175751744	447.781605824634	601.115975807727	773.409814147222	1427.29286514933
gene-b2071	22.079059443933	3.44983937575895	13.0519302146194	21.2639664911577	10.8085222473991	36.0687727655065
gene-b2072	124.746685858222	62.097108763661	73.2916081282472	90.7807800199424	73.2577618990381	61.8321818837254
gene-b2073	58.5095075264225	81.933685174275	45.1797584352209	31.078104871692	55.243558153373	65.9543273426405
gene-b4436	256.117089549623	1143.62175306409	292.162437881095	251.07837356867	174.137302874763	197.862982027921
gene-b4667	167.800851773891	968.542404744324	202.806915642547	179.925870309796	128.501320052411	136.030800144196
gene-b4437	133.578309635795	333.771959604678	78.3115812877162	97.3235389402986	117.692797805012	119.542218308536
gene-b4668	108.187391275272	238.901376771307	61.2436725455216	65.4275892035621	92.4729125610809	104.084172837604
gene-b2074	105.979485330878	87.9709040818531	193.770963955503	213.457509776621	259.404533937578	247.328727534902
gene-b2075	501.194649377279	614.071408885093	560.229004596739	501.338902272295	680.936901586141	644.085227955473
gene-b2076	302.483114381882	337.221798980437	332.322223156847	353.308981699235	398.714376237388	340.07700036049
gene-b2077	260.53290143841	287.199128031932	232.926754599361	163.568973008905	230.581807944513	300.916618500797
gene-b2078	322.354267881422	295.82372647133	277.102518402688	273.160184924872	289.428206847019	249.389800264359
gene-b2079	736.336632455166	495.051950421409	660.628467786119	634.647615274553	763.802238816201	636.871473402372
gene-b2080	49.6778837488493	77.6213859545763	48.1917423309023	79.3309519093191	76.8606026481711	73.1680818957418
gene-b2081	1589.69227996318	654.60702155026	1868.43400995436	3058.73979526653	4100.03277251338	5101.15500540735
gene-b4438	565.223921764685	946.118448801891	534.1251441675	983.867372648565	1056.83328641235	1422.14018332569
gene-b2082	26.4948713327196	32.77347406971	12.0479355827256	86.6915556947198	57.6454519861284	95.8398819197744
gene-b2085	11.0395297219665	10.3495181272768	17.0679087421946	10.6319832455788	16.8132568292874	19.5801909298464
gene-b2086	246.181512799853	433.817301501688	341.358174843891	246.171304378402	308.643357509062	323.58841852483
gene-b2088	6.6237178331799	10.3495181272768	8.03195705515038	13.903362705757	3.60284074913302	6.18321818837254
gene-b2089	346.641233269748	277.712069748595	337.342196316316	401.561828736862	353.078393415036	138.091872873653
gene-b2091	71030.5421370769	65736.6893050867	50576.22958165	52680.6591369781	48840.1091952472	13366.056650532
gene-b2093	75193.5487952305	80137.1813193485	60794.8869450651	58011.3719673384	56324.4103781129	33834.5699267746
gene-b2094	143309.655085708	121705.158417712	133427.87459479	100813.282979444	112907.024343247	73394.7998959821
gene-b2095	396830.247244725	332974.184249034	442430.31443664	292862.067723794	359467.431010165	242489.328766135
gene-b2096	282547.931609955	220205.834734225	355454.25947568	220313.50328029	279100.063366171	187113.457207436
gene-b2097	3704.86617469196	6205.39857714641	2089.31282897099	3092.27143473335	2449.93170941045	2122.90491134124
gene-b2098	415.086317545941	216.477420828874	245.97868481398	471.078642265647	379.499225575345	304.008227594983
gene-b2099	891.994001534894	630.458145919948	609.424741559535	892.268747763578	689.343530000785	624.505037025627
gene-b2100	1237.53128183245	967.679944900385	741.952032969516	1090.18720510435	892.303558868612	958.398819197744
gene-b2101	589.510887153012	655.4694813942	415.653777604032	558.588042825412	440.747518310606	624.505037025627
gene-b2102	200.91944093979	125.056677371262	131.523296778087	139.03362705757	201.759081951449	221.565318416683
gene-b2103	290.339631687719	288.061587875872	252.002652605343	303.420444931519	265.409268519466	287.519645759323
gene-b2104	299.171255465292	164.72983019249	204.814904906335	371.301568730215	339.867977334882	448.283318657009
gene-b2105	206.439205800774	335.496879292558	216.86284048906	253.531908163803	144.113629965321	219.504245687225
gene-b2106	176.632475551464	250.975814586463	174.695065949521	213.457509776621	130.903213885166	205.076736581023
gene-b2107	315.730550048242	652.882101862381	490.953374996067	900.447196414024	583.66020135955	558.550709682986
gene-b2108	91.628096692322	122.469297839443	53.2117154903713	161.933283278816	92.4729125610809	133.969727414738
gene-b2109	25.390918360523	50.8851307924445	19.0758980059822	20.4461216261132	30.0236729094418	25.7634091182189
gene-b2110	5.51976486098325	6.89967875151789	4.01597852757519	8.99629351548979	8.40662841464372	12.3664363767451
gene-b2111	16.5592945829498	20.6990362545537	8.03195705515038	11.4498281106234	30.0236729094418	7.2137545531013
gene-b2112	41.9502129434727	65.54694813942	62.2476671774155	89.9629351548979	93.6738594774586	115.420072849621
gene-b2113	6810.28588548114	4654.69577774276	10516.8437690875	10093.8413243795	12021.4786329405	11766.6642124729
gene-b2114	16252.3956566791	10030.4079850191	18640.1643357402	20829.690867819	18249.5893412751	31412.809469662
gene-b2115	56.3016015820292	78.483845798516	81.3235651833976	135.762247597391	154.92215221272	112.328463755435
gene-b2118	360.992621908305	366.545433674388	308.226351991396	346.766222778879	301.437676010796	405.000791338402
gene-b4541	1.10395297219665	10.3495181272768	9.03595168704418	5.72491405531169	18.0142037456651	8.24429091783006
gene-b2119	18.7672005273431	10.3495181272768	8.03195705515038	17.9925870309796	26.4208321603088	21.6412636593039
gene-b2120	52.9897426654392	68.1343276712392	85.3395437109728	71.1525032588738	67.2530273171497	62.8627182484542
gene-b2121	48.5739307766526	37.0857732894087	28.1118496930263	46.617157307538	33.6265136585749	29.885554577134
gene-b2122	98.2518145255019	105.220100960648	111.443404140212	115.316125971278	104.482381724858	108.206318296519
gene-b2123	107.083438303075	156.105231753092	237.94672775883	137.39793732748	216.170444947981	280.305891206222
gene-b2124	2837.15913854539	2589.96691135103	3271.01451070999	2498.51606271103	2616.86333078695	4160.27530440999
gene-b2125	8808.44076515708	6724.59940319813	8856.23664793519	7668.93129952252	7971.885630915	11999.5654309016
gene-b2126	10210.4610398468	8579.7505275125	10427.488246849	8593.09599702284	9773.30600548151	13588.6525053134
gene-b2127	451.51676562843	407.943506183495	270.074555979432	296.059841146119	275.016843850487	305.038763959712
gene-b4542	18.7672005273431	187.153786134923	63.2516618093092	67.8811237986957	62.449239651639	36.0687727655065
gene-b2128	105.979485330878	301.860945378908	171.683082053839	186.468629230152	176.539196707518	124.69490013218
gene-b2129	165.592945829498	202.678063325838	105.419436348849	116.133970836323	141.711736132566	93.7788091903169
gene-b2130	374.240057574665	513.163607144143	270.074555979432	242.899924918224	235.385595610024	159.733136532957
gene-b2131	443.789094823054	702.042312966946	230.918765335573	237.992855727957	246.194117857423	211.259954769395
gene-b2132	2632.92783868901	1947.43432761593	2703.75754369	2644.09244868895	2497.96958606556	2215.65318416683
gene-b2133	4891.61561980336	4735.76700307309	5222.78007511153	5054.28126597517	4819.39997542361	3465.69379458281
gene-b2134	2207.9059443933	1916.3857732341	2471.83478372253	2072.41888802283	2346.65027460197	2306.34038426296
gene-b2135	303.587067354079	387.244469928942	268.066566715644	286.245702765584	289.428206847019	310.191445783356
gene-b2136	324.562173825815	523.51312527142	425.69372392297	264.163891409382	353.078393415036	302.977691230255
gene-b2137	228.518265244707	300.136025691028	220.878819016635	198.73630220582	219.773285697114	171.069036544974
gene-b4679	55.1976486098325	282.024368968294	48.1917423309023	56.4312956880723	51.64071740424	90.6872000961306
gene-b2140	417.294223490334	350.158696639533	360.434072849873	754.052965571053	725.371937492115	1284.04831045203
gene-b2141	60.7174134708158	161.279990816731	48.1917423309023	79.3309519093191	61.2482927352614	112.328463755435
gene-b2142	151.241557190941	274.262230372836	84.335549079079	148.029920573059	151.319311463587	191.679763839549
gene-b2143	3224.64663178642	4684.01941243671	4779.01444781448	2781.49038601643	6600.4042524117	4562.18448665421
gene-b2144	1282.79335369251	1384.24804952328	1050.17838496091	1628.32912630365	1557.62815054184	1535.49918344585
gene-b2145	707.633855178053	1176.3952271338	396.57787959805	538.141921199298	581.258307526794	547.21480967097
gene-b2146	3512.77835752974	3739.6258833227	2329.26754599361	2143.5713912817	3413.09113634535	1076.91050114155
gene-b2147	3996.30975935188	4020.78779244705	2727.85341485545	2761.86210925537	4103.63561326251	1137.71214666055
gene-b2148	16531.6957586448	13318.9673699614	25195.2452873748	30684.7214916056	33710.5799427213	14335.7913697417
gene-b2149	37496.8666536314	31897.2148682672	62543.8455938241	73768.7889821513	73851.0296757287	56298.201605132
gene-b2150	89126.5392573244	41379.0983925407	126588.663162329	140179.427713497	152454.206299564	94060.1456178879
gene-b2151	5078.18367210459	3914.70523164247	23735.4370926013	11813.7690755682	18992.9754825129	24090.8485982642
gene-b2152	1980.49163212079	1361.82409358084	2044.13307053577	1896.58224203826	2530.39515280776	2125.99652043543
gene-b2153	1687.94409448868	1424.78366218845	2197.74424921552	2491.15545892563	2307.01902636151	1847.75170195866
gene-b2154	714.257573011233	748.615144539691	983.914739255922	776.9526217923	858.677045210037	909.963610055493
gene-b2155	516.649990988033	431.229921969868	649.584526835287	1157.250484038	1813.42984373029	2249.66088420288
gene-b2156	1763.01289659805	1860.32588337801	1726.87076685733	3100.4498833838	3277.38413479467	4965.12420526315
gene-b2157	1050.96322953121	754.65236344727	1382.50060811776	1235.76359108228	1444.73914040234	976.948473762862
gene-b2158	420.606082406924	362.233134454689	425.69372392297	657.547271495799	762.601291899823	755.383155346179
gene-b2159	1133.75970244596	679.618357024513	1734.90272391248	1401.78609868632	1904.70180937499	1515.918992516
gene-b2160	1145.90318514012	760.689582354848	1541.13175995698	1347.80833759338	1856.66393271988	1524.16328343383
gene-b2161	71.7569431927823	72.4466268909379	98.3914739255922	78.5131070442745	81.6643903136818	139.122409238382
gene-b2162	20.9751064717364	7.76213859545763	11.0439409508318	22.8996562212467	37.2293544077079	16.4885818356601
gene-b2163	70.6529902205857	85.3835245500339	52.2077208584775	71.1525032588738	34.8274605749525	63.8932546131829
gene-b2164	492.363025599706	653.74456170632	330.314233893059	520.967179033363	393.910588571877	336.985391266304
gene-b2165	384.175634324434	323.422441477401	220.878819016635	465.353728210336	308.643357509062	180.343863827533
gene-b2166	347.745186241945	231.139238175849	127.507318250512	343.494843318701	142.912683048943	169.007963815516
gene-b2167	4339.63913370503	3772.39935739241	2512.99856363018	3184.68790448339	3476.74132291337	2136.30188408271
gene-b2168	2772.02591318579	3493.82482779987	1772.05052529255	2271.15519022865	2610.85859620506	1315.99493775862
gene-b2169	3225.75058475861	2640.85204214347	2640.50588188069	2492.79114865572	2915.89911296499	1504.58309250399
gene-b2170	258.324995494016	260.4628728698	152.607184047857	285.42785790054	425.135208397697	423.550445903519
gene-b4502	112.603203164058	105.220100960648	109.435414876424	126.765954081902	163.328780627364	116.45060921435
gene-b2171	457.036530489413	340.671638356196	1020.0585460041	1081.19091158886	935.537647858208	1269.62080134583
gene-b2172	3124.18691131652	1747.34364382191	4029.03045778981	4082.68156630228	5239.73139615579	5210.3918600686
gene-b2173	2151.60434281127	1942.25956855229	2466.81481056306	2316.95450267114	3744.55248526559	2998.86082136068
gene-b2174	1634.95435182324	1883.61229916438	1671.65106210317	2002.084229629	2488.36201073454	2737.10458471958
gene-b2175	65994.3086779158	90022.6960505858	48030.0991951674	74385.4440103948	49071.8919501081	51530.9403818968
gene-b2176	905.241437201254	830.548829713966	1084.3142024453	1047.65927212204	1245.38195228365	1260.34597406327
gene-b2177	798.157998898179	1061.68806788982	912.631120391462	774.499087197167	826.25147846784	784.238173558584
gene-b2178	613.797852541338	769.314180794245	609.424741559535	601.115975807727	570.449785279395	515.268182364379
gene-b2179	567.431827709079	595.959752162358	579.304902602721	585.576923371881	435.943730645096	357.596118560879
gene-b2180	1876.72005273431	2063.86640654779	1817.23028372777	1656.95369658021	1933.52453536806	1674.62159268423
gene-b2181	714.257573011233	1228.14281777019	670.668414105057	640.372529329864	498.392970296735	583.283582436477
gene-b2182	1490.33651246548	1610.21252863549	1890.52189185602	2216.35958427067	2864.25839556075	2828.82232118044
gene-b2183	829.068682119685	583.885314347202	1167.64575689249	1424.68575490757	1867.47245496728	1594.23975623539
gene-b2184	526.585567737802	533.862643398697	938.734980820701	718.067791509094	837.060000715239	872.864300925257
gene-b2185	786.014516204015	300.998485534968	1626.47130366795	1171.97169160881	1162.51661505359	1130.49839210745
gene-b2186	8047.81716731358	6015.65741147966	9216.67072078506	9500.90379722226	10473.4580577297	12737.4294680474
gene-b2187	1065.31461816977	1705.08311146886	1160.61779446923	1550.63386412442	1421.92114899117	2020.88181123309
gene-b2188	5629.05620523072	4604.67310679425	5137.44053140056	6319.48727219906	6643.63834140129	8869.82649122041
gene-b2189	284.819866826736	396.731528212279	403.605842021307	308.327514121786	459.962668972649	596.68055517795
gene-b2192	117.019015052845	62.097108763661	137.54726456945	176.654490849618	178.941090540273	98.9314910139607
gene-b2193	567.431827709079	398.456447900158	827.291576680489	913.532714254736	777.012654896355	973.856864668676
gene-b2194	694.386419511693	939.218770050373	792.151764564206	676.357703391823	713.362468328338	1034.65851018767
gene-b2195	448.20490671184	539.037402462335	346.37814800336	565.130801745768	439.546571394229	662.634882520591
gene-b2196	1227.59570508268	863.322303783676	1075.27825075826	1273.38445487433	1353.46717475764	1530.3465016222
gene-b2197	475.803731016757	273.399770528897	399.589863493731	499.703212542206	628.095237265523	652.329518873303
gene-b2198	230.7261711891	135.406195498539	162.647130366795	258.43897735407	307.442410592684	317.405200336457
gene-b2199	691.074560595103	465.728315727458	652.596510730968	767.95632827681	947.547117021985	788.360319017499
gene-b2200	395.215164046401	242.351216147066	369.470024536917	500.52105740725	536.82327162082	488.474236881431
gene-b2201	1022.2604522541	730.503487816957	617.456698614685	938.068060206072	849.069469879015	1230.46041948614
gene-b2202	221.894547411527	194.053464886441	246.982679445874	248.624838973536	258.2035870212	210.229418404666
gene-b2203	49.6778837488493	27.5987150060716	66.2636457049906	51.5242264978052	56.4445050697507	40.1909182244215
gene-b2204	358.784715963912	228.55185864403	272.082545243219	273.160184924872	243.792224024668	198.89351839265
gene-b2205	365.408433797091	204.402983013718	249.994663341556	273.160184924872	269.012109268599	315.344127607
gene-b2206	1355.65424985749	452.791418068362	1103.39010045128	1001.0421148145	952.350904687495	781.146564464398
gene-b2207	146.825745302155	112.119779712166	90.3595168704418	130.03733354208	88.8700718119479	82.4429091783006
gene-b2208	134.682262607991	76.7589261106366	84.335549079079	125.948109216857	80.4634433973041	64.9237909779117
gene-b4604	35.3264951102928	36.2233134454689	24.0958711654511	17.1747421659351	12.0094691637767	16.4885818356601
gene-b2209	5733.9317375894	6067.40500211605	3167.60306362493	5248.92834385577	4174.49148132879	4694.09314133949
gene-b2210	1959.51652564906	1096.18646164741	1839.31816562944	1514.64869006246	1570.838566622	1243.85739222761
gene-b2211	1138.17551433475	431.229921969868	1209.81353143203	1344.5369581332	2056.02112083858	2264.08839330908
gene-b2212	379.759822435648	386.382010085002	324.290266101697	341.859153588612	416.728579983053	492.596382340346
gene-b2213	527.689520709999	501.089169328987	609.424741559535	673.90416879669	569.248838363017	827.520700877192
gene-b2214	598.342510930585	449.341578692603	714.844177908384	868.551246677287	903.112081116011	1197.48325581482
gene-b2215	255534.202380303	183147.660159823	271425.932753961	333396.094925131	326888.143062672	265878.382100019
gene-b4439	65.1332253596024	250.113354742524	53.2117154903713	62.156209743384	67.2530273171497	70.0764728015555
gene-b2216	7098.41761122446	6903.12859089365	7764.89448306663	8327.29641588337	8321.3611835809	7246.73171677262
gene-b2217	7762.99730048685	6244.20927012369	7970.71338260486	9490.27181397669	8031.93297673388	7968.10717208275
gene-b2218	3701.55431577537	4534.81385943514	3816.18359582832	3306.54678937502	4114.44413550991	3529.58704919599
gene-b2219	1770.74056740343	1674.03455708703	1781.0864769796	1876.13612041214	1729.36355958385	1899.2785201951
gene-b2220	1772.94847334782	1494.64290954756	1581.29154523273	1559.63015763991	1736.56924108212	1191.30003762644
gene-b2221	29.8067302493096	50.0226709485047	37.1478013800705	66.2454340686066	42.0331420732186	56.6795000600816
gene-b2222	8.83162377757321	9.4870582833371	2.0079892637876	6.54275892035621	6.00473458188837	21.6412636593039
gene-b2223	38.6383540268828	56.0598898560829	34.1358174843891	43.3457778473599	45.6359828223516	60.8016455189967
gene-b2224	43.0541659156694	37.9482331333484	73.2916081282472	89.9629351548979	52.8416643206177	44.3130636833366
gene-b2225	48.5739307766526	41.3980725091074	41.1637799076457	26.9888805464694	69.6549211499051	57.7100364248104
gene-b2226	208.647111745167	183.703946759164	165.659114262477	177.472335714662	145.314576881699	123.664363767451
gene-b2229	17.6632475551464	18.9741165666742	15.059919478407	35.9851740619592	38.4303013240856	17.5191182003889
gene-b2230	113.707156136255	285.474208344053	177.707049845202	114.498281106234	142.912683048943	124.69490013218
gene-b2231	16857.3618854429	9067.04033933845	23160.1481685261	22489.9159438594	25773.5217723813	30060.7457591378
gene-b2232	1647.0978345174	1180.7075263535	1340.33283357822	1630.78266089879	1330.64918334646	1967.2939202672
gene-b2233	1038.81974683705	825.374070650328	858.415410269197	1048.47711698708	1077.24938399077	999.620273786894
gene-b4605	3.31185891658995	17.2491968787947	9.03595168704418	10.6319832455788	22.8179914111758	11.3359000120163
gene-b2234	11418.18559143	5914.74960973871	10006.8144960855	21666.3461647596	30652.9690936237	50353.0373170118
gene-b2235	9549.19320950103	5864.72693879021	9362.24994240966	13112.5067212589	15742.0121798785	32406.2465252605
gene-b2236	3414.52654300424	3235.08687461795	2744.92132359764	3757.9971548796	4371.44677561473	11163.8004391066
gene-b2237	1675.80061179452	1612.79990816731	1757.99460044604	2561.49011731946	3455.12427841857	3020.50208501999
gene-b2239	486116.859683018	419927.385715038	335575.165764183	440651.541906531	367360.054144599	301801.849238099
