	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_MOXI_1	featureCounts on ROC_MOXI_3	featureCounts on ROC_MOXI_2
gene-b1321	11.3506739681423	11.425353827926	11.1361683663692	10.6558233729725	10.9292115077102	10.6584966538711
gene-b1322	10.4641511479942	10.2580392780063	10.5801109332636	9.69663334280884	10.3284528540741	9.83359138622618
gene-b1323	12.9200609015157	12.2067174319891	12.8212896856644	12.5680121866631	12.6331366049006	12.8574660721605
gene-b1324	14.0183915892555	14.5146556157964	14.1135225315201	14.1802202304141	13.7349178016377	13.6649261630495
gene-b1325	11.0560204452214	11.0902269363475	10.8376579951898	10.7285571581358	10.8628438213615	10.6427738183946
gene-b1326	11.3682525500419	10.9544819136267	11.0703328171516	11.0220241060914	11.1195611300753	11.0605040858324
gene-b4525	6.07505220172094	6.7457407007467	6.23911494784431	5.5064185611824	6.39916320434299	6.78605232370052
gene-b4673	5.95053263578571	5.61699139446648	5.24209956176649	5.77095033135014	5.69111602785564	5.41901731982968
gene-b1327	7.12401679561623	6.87898014095112	6.56564939098904	7.2976251684086	6.82459978163001	7.06745368389887
gene-b1328	9.00856598225283	8.65614821687923	8.68057722607269	8.7828991945765	8.13799706948713	8.38471707560806
gene-b1329	12.3143605737609	12.1092645320532	12.3643399914968	12.2777786443439	12.2178873479689	12.4277590564929
gene-b1330	11.1289513557825	11.0538156705517	10.8565300278384	11.5394914762303	11.210836770336	11.7366377431864
gene-b1331	4.67651551796817	5.08939167902357	5.55754227413949	5.47967808218676	5.20695631869367	5.26891774155477
gene-b1332	10.4686540523947	11.0549858195081	10.7646041266919	10.4917940310673	10.2352202302471	10.4532335908776
gene-b1333	12.7459843938175	12.8822344563704	12.7357489138752	12.9878666906879	13.1904090401086	12.4960081554945
gene-b1334	13.7254815956294	13.1915205452059	14.0656685947534	14.1127569725308	14.3763415960662	14.5631820530925
gene-b1335	10.237536669199	10.4902972018488	10.1564424331837	10.4544404484046	10.2874500526873	10.1194283433288
gene-b1336	7.9530687387467	8.55056870063937	7.63928219317454	7.80510088553261	7.63495668581762	7.83309223803368
gene-b1337	7.83238752949487	8.03775056290229	7.82336403294437	7.56428203473788	7.66944311377902	7.56883653126622
gene-b1338	8.07627528218792	7.50498501593641	7.11933196386539	7.25183068198553	7.48810305610456	6.99919628976185
gene-b1339	10.2519760696146	10.390935000761	10.0941976787838	9.79288804940446	9.71051674455162	9.51790382240514
gene-b4426	8.08803579047558	9.00274982643731	7.9577029926419	7.36369330083697	7.01126270547042	7.14319179562567
gene-b1340	9.49487779237369	8.89708129119247	8.77620334668843	9.8881094001771	9.53010890774138	10.3165136018848
gene-b1341	9.73621637557052	9.78627896144766	9.27654489187198	9.56261811885453	9.06707522834802	9.70410851377378
gene-b1342	9.48379744474081	10.3505261124587	9.33827144871788	9.29975272923443	8.92813306492651	8.95139611096695
gene-b4699	6.27485935231837	7.02981056384323	6.35052613746343	5.85596728706746	6.1760940094767	6.14956827579577
gene-b4743	5.81395847370058	5.29954151752143	5.35547333758173	5.39620638036161	5.15770565418454	5.38300188472313
gene-b1343	9.29892107999935	9.17840448260369	9.31116299970273	9.83612983441374	10.155429741338	10.3269689044799
gene-b1344	11.2671923534645	11.0266369136404	11.9334439046744	11.936514553209	12.0038159613693	12.4177401795833
gene-b1345	8.25381463717371	8.80547986473921	9.11088785062467	8.87877448946813	9.26875232071514	9.80562051903856
gene-b1346	4.09074407725124	4.11763455775099	3.65164958933017	5.21231451395547	4.94041017219619	4.85433208166921
gene-b1347	4.4593752153941	4.53138997199623	4.22159712108861	4.2343724379468	5.30040913893272	5.34601841644755
gene-b4714	4.28966531695444	4.40888125568258	4.22159712108861	4.2343724379468	4.81677155529039	5.14441780381648
gene-b1348	3.97586504991702	4.11763455775099	3.91937011875364	4.30319787720131	4.44270399956299	4.55096988438389
gene-b1349	6.90170668188969	7.24236025367554	6.69762595504211	7.18028170937249	6.47945243411235	7.19494576369773
gene-b1350	8.39303058820423	8.46509910920897	8.19379286696877	8.45991959343932	8.39129724829685	8.3668068317576
gene-b1351	4.60824493761709	5.19853105705549	4.52959744582282	5.5064185611824	4.99813673972336	5.14441780381648
gene-b4526	4.4593752153941	5.39360284672046	4.02988470940508	4.96055293242165	5.10659330385784	5.05455553617988
gene-b1352	3.97586504991702	4.34262480457324	4.38552051531982	5.17910316279962	4.44270399956299	4.61771168355574
gene-b1353	7.70066294708107	8.44737991914817	7.06616003816405	8.06965167805728	7.65230315332093	8.61077354251081
gene-b4527	5.12233449870058	5.69230399113714	5.35547333758173	5.47967808218676	4.88004701855122	6.01685560751545
gene-b1355	4.74130658719612	3.93720490631104	4.22159712108861	4.16113035529476	4.68012115575729	2.68148720289574
gene-b1356	11.4507952140976	12.5835560904324	11.1792798010359	11.249381386086	11.2275520197713	11.3121914573852
gene-b1357	7.06563634572778	7.28294395024071	6.81845649752873	7.20452927332165	7.17642239376535	7.2644063969187
gene-b1358	5.66266885889665	5.78680244193545	5.58853113453537	5.77095033135014	5.58500417391826	5.61739615531076
gene-b1359	6.7317142507228	7.25873146354203	6.03150338142865	7.03456719107189	6.76190862444739	6.38273900069119
gene-b1360	7.06563634572778	6.25004548769849	6.15967675486471	6.39767580700983	6.29199398913676	5.99347518419694
gene-b1361	6.97969862852979	6.43506605739417	6.64046705140253	6.99802060935591	6.04988702501497	6.38273900069119
gene-b4528	5.12233449870058	5.16312157915382	4.83044728357629	5.45241084597179	4.68012115575729	5.22867189156607
gene-b1363	10.1824067253783	10.8018394992678	10.1952602755285	10.3270440347231	10.292984896281	10.7978050464082
gene-b1365	5.69426225658803	6.03729924062556	5.16091491451779	5.81410147025603	5.50948745473189	6.58307570036228
gene-b1366	5.75538690281867	6.2334845572141	5.20211400723898	6.49295356889965	6.5738542169379	7.16411758759007
gene-b1368	7.07750381598944	7.83456589636064	6.76600790494728	7.2440544161568	6.53683852273884	7.04505983343851
gene-b1370	7.9530687387467	7.02023365779796	8.33511001096297	8.25881232011111	8.27300846359706	8.33491829063981
gene-b1372	8.51127251704498	8.42944024214275	7.90425125834273	8.08277453151718	8.08790626879328	8.08944733685644
gene-b1373	4.28966531695444	5.01137948824711	5.31871574752993	4.48843414110227	2.68148720289574	4.40557699945911
gene-b1374	5.52861338515316	6.1997724762105	5.39127281458558	6.49295356889965	6.29199398913676	7.08950369224936
gene-b1375	7.00478164191396	8.28925724393543	7.9163019806928	6.94139446633255	7.49773370459017	7.5766547378961
gene-b4744	8.38828331529385	9.78909461305763	8.66281324496027	7.95538168190534	8.61994814317776	8.13778123559728
gene-b1376	10.3901249313079	10.4472759007478	10.1741025218283	10.880238132923	10.213495237972	10.0425671625183
gene-b1377	5.81395847370058	6.16524105241568	5.07454434450857	6.08400309126117	5.82113515557249	5.52174967859221
gene-b4427	8.99301876610191	9.57249452191794	9.19732768672696	9.08188289135152	9.64060296504625	9.77540098199739
gene-b1378	12.6238767991203	12.7330461339393	13.2451673597949	12.9914933129243	13.6538952469296	13.5391813521761
gene-b4529	11.5304858124154	11.0862263257654	11.269468335136	11.6766470169768	11.3327291564385	11.4609504948742
gene-b1379	11.3341128941621	11.4694621779956	11.402765193701	11.6064857624924	11.5313522974993	12.1753942977654
gene-b1380	11.9758111050037	11.8105825724278	12.062311276487	11.9983833256114	12.1020666474539	13.4171369370833
gene-b1381	12.0047786837401	11.8884601830081	11.7386682476437	11.5219443683788	11.6444563815759	11.6941950171163
gene-b1382	8.92582601812048	8.92807050846858	8.68410391207594	8.77483880724356	9.03109218853503	8.86792360253164
gene-b1383	8.71076100896438	8.64063984024926	8.63027596411777	8.26649932640566	8.3225780558719	8.41988355045108
gene-b1384	13.2065150040734	12.9265393576513	12.8200884020819	12.4870885023429	12.3716108330575	12.0961132401542
gene-b1385	9.68101659253655	9.49010421442913	9.60887118608456	9.38517296297446	9.17293770875248	8.77253632496208
gene-b1386	7.92711078226437	7.53216085241637	7.71023314059122	7.94583626201069	7.42892498171319	7.32138450831448
gene-b1387	8.77399045885671	7.778953142818	8.41793793213727	8.05640822291987	8.21585492886119	7.77313574774045
gene-b1388	12.1572620674237	10.8205371784863	10.449472129809	9.90912440848177	9.23751601833821	8.1111294384366
gene-b1389	9.10428596653043	7.60435218432311	7.73085416395675	7.02551739466303	7.07705202451762	4.48043440154395
gene-b1390	11.3161107329121	9.42823268883801	9.55596893271045	8.9920357560158	8.77436393359314	6.6736109501567
gene-b1391	10.2122503283233	8.36671948659614	8.17385875742764	7.84673332829233	7.71142107915648	6.55157727200032
gene-b1392	10.608855438695	9.32336300682407	8.30793324243502	8.20782194608651	7.86807195331924	6.46965266533185
gene-b1393	9.01473824312463	7.16629083238998	6.75259019910846	6.88244142745433	7.139959186947	5.55436827420512
gene-b1394	9.54477894459701	8.2529933018906	6.85657067187924	7.27491024515055	6.94231296456142	6.21154148511269
gene-b1395	10.2969810892586	9.86311127894855	8.54750540437123	8.52544707564101	8.55691974642404	8.01663901261555
gene-b1396	7.77532512846924	7.1575846635783	6.92988829376343	6.84174864860758	5.78974228594618	5.89588058008137
gene-b1397	12.1435991043595	11.5480224617927	11.2559093258491	11.5243497601607	11.286311148037	10.6231118885965
gene-b1398	13.2955368563794	12.9199717130637	12.194578526458	12.4555060113202	12.3817106536523	11.6633575862419
gene-b1399	12.532206778066	12.1680359336916	11.4521963096276	11.8974599022378	11.4709861801227	10.9781406787205
gene-b1400	10.537781263463	10.1999835201986	9.79647993241111	10.3325448779501	10.1216134446432	9.35034335644884
gene-b4674	3.51616812314045	3.20754879117103	3.65164958933017	2.68148720289574	2.68148720289574	3.66392177716599
gene-b1402	6.00166334057048	6.51929006165218	6.11822657665473	5.11013103373343	5.99607836937438	5.14441780381648
gene-b1403	4.60824493761709	4.03126756632385	4.65860143864777	4.69858804950214	4.14670091730645	3.80903393523935
gene-b1404	5.9242559377649	5.5644243545747	6.13910301169964	6.16914563402358	5.85184237492408	5.79102213728677
gene-b1406	12.132291012959	11.9607884333472	11.7121470181269	11.127575231368	11.2618243766614	10.6325081400198
gene-b1407	8.72588987596924	8.71952118834226	8.77620334668843	8.16322097679024	8.40670090285186	7.82655233148682
gene-b1408	4.19459246068158	4.58835460756447	4.22159712108861	4.54438188126088	4.52699106657601	4.55096988438389
gene-b1409	4.74130658719612	4.74524578543051	4.71847449045832	4.87893471086104	4.02787435058132	5.70689962994679
gene-b1410	7.692979325648	7.4490435168465	7.61729671802788	7.48736850931046	7.66944311377902	7.5371319950038
gene-b1411	8.47591223240691	8.14719251689884	8.27088169794831	8.12989443843253	8.18640521532308	8.39800523173449
gene-b1412	10.6068142369286	10.5487821471231	11.184890389938	10.9379134771529	11.1373613903619	10.7091099887933
gene-b1413	13.210889046384	12.6417615095164	13.571541002659	13.1165933927309	13.2338610761994	13.5191854216086
gene-b1414	11.0150489922636	10.4702631946623	11.0844096939129	11.1169890937066	11.1070475187711	10.7055530517841
gene-b1415	16.7184339401222	15.6812492898474	16.1055057388295	15.6820641705261	15.3925970440497	13.8671057197485
gene-b1418	9.21564058191415	8.7342081881112	9.65451973551457	9.61170678578453	8.9941883849527	8.93933055182638
gene-b4597	7.98487202558652	7.60435218432311	8.10183458798629	7.92169230599089	7.60853869145376	7.97585542704373
gene-b1419	9.83019651764676	10.0843998016615	9.3845188362153	9.72060671232899	9.11473962996353	9.36845287276658
gene-b4428	10.7514884689997	11.0473628307404	9.90168490889448	10.2641493759955	10.0853914595786	10.0383317216482
gene-b1420	10.7996409252919	11.0833619392898	9.94052983197592	10.2803691808557	10.0117785145025	9.90666572915484
gene-b4429	10.1851454362441	10.6009880685533	9.28585792867509	9.6267106131455	9.27994532524997	9.03597714716694
gene-b1421	10.4089906329668	10.9124925700401	10.5696650091065	10.2689388665642	10.1478135289287	10.2811049850615
gene-b1422	12.7965576086685	13.0020425695373	12.9027979275049	12.482972200345	12.5843179695061	12.195503281448
gene-b1423	9.62362018532469	9.53272777025791	8.93558862362074	8.73938027695796	8.561514293827	8.36229428594697
gene-b1424	12.958385719345	12.5737928048185	12.7796682600826	12.8182080995895	12.8186841997608	12.6801206372317
gene-b1426	7.9530687387467	8.51017501907283	8.00924243570113	8.46994059570219	8.52904069213606	7.89065247444366
gene-b1427	10.5409918387551	10.1284191381233	11.0890716273272	10.4358205742898	10.8850019682321	10.6685796965349
gene-b1428	8.54151699582093	8.77170872964937	9.29511121983293	8.13410264458409	9.00096878501297	8.44996591276726
gene-b1429	10.0801816296571	9.51412838504494	9.94934742539206	9.90666788541656	9.82764668985523	9.76689308357436
gene-b1430	10.2001161084787	9.41917320716189	10.3652246405837	10.2822654591204	10.2309013263492	10.2362023849261
gene-b1431	10.435685018819	10.1700553267239	10.2014245444926	10.4178200269574	9.94303428660955	10.0312449018626
gene-b1432	10.1755371145688	10.4347447182867	10.3251384237625	10.222289830757	10.1795348802717	10.192400707891
gene-b1433	9.47487147352514	9.16329105331913	9.71091802021236	9.05994036658063	9.14566269578782	8.95439679445951
gene-b1434	7.86693665356951	7.90379408430743	8.05900186115606	8.11293764771726	8.27860112728002	8.60696440001346
gene-b1435	12.3202897553668	11.4486898977085	12.5057897827434	12.6669431419844	12.774362579097	13.2408342134806
gene-b1436	9.42476618200789	9.19336118812639	9.3270381113379	9.36920272581125	8.79401798096427	9.89109188163043
gene-b4532	9.12154716092339	9.5377589826428	8.64844279479057	8.95446881363792	8.61553635034854	9.30639948516342
gene-b1438	10.0353530509204	10.160302175763	9.64369510398902	9.73452480027026	9.51597835660109	10.0992387491213
gene-b1439	10.2791472063802	10.5512719672632	10.279251480898	10.2242639570859	9.90919646377774	10.192400707891
gene-b1440	8.47143059081185	9.17194668049115	7.35029679071715	7.2976251684086	6.85494622934126	6.73093482217125
gene-b1441	7.15793914725043	8.35155645828491	6.75259019910846	5.58368052136602	6.1269505251578	5.92091915912701
gene-b1442	7.77532512846924	8.51017501907283	7.1604964155911	7.12206031487023	6.41966301645306	6.71681756570735
gene-b1443	8.02213191955344	8.01867401088971	7.44490949202977	7.42685945002791	7.44892266598361	7.225126520785
gene-b1444	9.9364187804783	9.9624886259478	9.54825056326244	9.45576890524566	9.07352223103637	9.45785522797079
gene-b4598	8.84499378602439	10.6137496100644	8.58571834414154	8.45320001913253	8.73015835878898	8.85192116861864
gene-b1445	7.7969893155873	8.1689831206104	7.99226664166047	8.35568134518645	8.91383263099549	8.9899263068992
gene-b1446	9.9266327375513	10.7112288752538	10.0346800793979	9.89184024666734	10.0949287060582	10.4690540056528
gene-b1447	9.20758075842127	9.45507466068834	9.71264542338123	9.37986917290637	9.58302886304007	9.68797590726603
gene-b1448	7.83238752949487	8.75740061875443	8.25673809630369	8.37714067633682	8.61994814317776	7.24490061671131
gene-b1449	11.5331753039969	11.476465899618	11.2529447762144	11.126520106357	11.103114650565	9.95090173793321
gene-b1450	7.42256673314955	8.07516234993677	7.50203144745734	7.6012504925414	7.9119274534464	7.50471329633591
gene-b1451	10.4089906329668	9.92969237452122	10.8129104304844	10.3606364922247	11.059942143802	11.0330958053373
gene-b1452	12.5047912403749	11.7626861217341	12.5955835346264	12.7532136584335	12.7815166486651	12.900879801731
gene-b1453	8.13980175786273	8.04248049962443	7.72401324706629	8.29684386141703	8.27300846359706	8.78943906338353
gene-b1454	6.21132932800287	7.28294395024071	5.39127281458558	5.53265299818955	5.47012967751785	5.41901731982968
gene-b1455	4.09074407725124	5.08939167902357	3.65164958933017	4.59791329438104	3.30093042719621	4.6810901113322
gene-b1457	8.73339520187441	9.37112418512333	8.05900186115606	8.2472043958207	8.26175761558409	8.52051173677248
gene-b4745	8.17330744866325	8.62496285372668	7.40267345552318	7.84673332829233	7.9119274534464	8.00510387369043
gene-b1460	5.41883076487472	5.50979180114614	5.81441686023866	6.7122424364973	6.3572576884282	6.25140458867188
gene-b1461	8.54578630794685	10.1060129467538	8.61557588406726	8.88627584879458	8.3225780558719	7.9993014891808
gene-b1462	8.24333662897278	8.16030637404975	8.20856458088314	8.02048549918164	8.05569167368796	7.35815311494592
gene-b1463	7.91395428379028	7.53887538202141	8.09654960400938	7.99294326226505	8.08790626879328	7.5766547378961
gene-b1464	9.27083245613827	8.91007448404394	9.7039876475261	9.65039678795798	9.82573863549419	9.35034335644884
gene-b1465	7.83936396496138	8.35915790838871	6.92988829376343	6.92201139577683	7.30272347255021	7.12195671908169
gene-b1466	6.99229492439169	7.48426097272656	7.22011307132339	7.13893712269704	6.92811637598939	6.34643409957521
gene-b1467	8.23278189474533	8.25706797699914	8.00924243570113	7.67823359359986	7.67793718205763	7.73871549868693
gene-b1468	9.78397165004637	9.89090017071793	9.5149787912543	9.10349658638894	9.24324589247744	9.10511124022004
gene-b1469	7.29633219998514	7.7503202083548	6.56564939098904	6.23376431551299	5.58500417391826	6.17052793456005
gene-b1471	4.80298812295616	3.93720490631104	3.79510777544563	4.87893471086104	4.25399158121304	4.74146132193129
gene-b1472	3.51616812314045	3.58297108008344	3.47845907613648	3.69099937718862	2.68148720289574	3.25591725519969
gene-b1473	7.2127552904241	6.99111354151812	6.80552320139117	6.90236285469688	6.79359698591803	7.11122030318168
gene-b1474	10.5063716809681	9.90394715653242	11.0112072860701	10.8396074847871	10.6742659810024	11.3051579628368
gene-b1475	8.9582132443615	7.61073899147225	9.33603176906683	9.20295915970855	8.88846050364642	9.45149820508063
gene-b1476	8.78125018855812	7.99446758369241	8.67349787236041	8.96631394038769	8.40158461662302	9.23169675405779
gene-b1477	9.37525803712078	9.71700006129308	9.41242243268572	8.92806194008989	9.10533193250816	9.0750996861205
gene-b1478	8.26939020630139	8.37048545412245	8.57055447825333	8.46994059570219	8.75844552584627	8.88059891859887
gene-b1479	13.5053922744685	12.8262827477407	13.929893824221	13.1760625908316	13.1853959227182	13.0630635376375
gene-b1480	8.87244435332744	8.85469848761066	8.27088169794831	8.16733312670399	8.21001292757582	8.28333745298299
gene-b1481	4.28966531695444	6.11181602171724	5.7339194161014	5.55840087145509	4.35210821273688	5.6478723437833
gene-b1482	8.73713326696063	9.22489836128489	8.76957926725215	9.16028566747521	9.28273005722638	8.59931579328618
gene-b1483	8.16777698030352	8.2529933018906	7.44490949202977	7.77845596599038	7.57254321403384	7.44616154294973
gene-b1484	7.25515101235612	6.94122735501805	6.94175168577107	7.12206031487023	6.74579768160526	6.38273900069119
gene-b1485	8.18977265349239	7.95487100375325	7.96931658034977	7.65498187604302	7.55420220499132	6.86494679378819
gene-b1486	8.51127251704498	7.99934151109612	7.54925088219658	7.63134848114465	7.35665929955848	7.12195671908169
gene-b1487	9.05721991332783	8.4580375443103	8.62661496987558	8.46994059570219	8.37049962865483	7.43759906155092
gene-b1488	7.90067652795994	6.93103858027888	6.88142864527283	7.07020656668623	6.2000422950833	5.92091915912701
gene-b1489	8.37874161251504	8.54057587633338	8.40517208688635	7.99294326226505	7.58162681825514	8.06743402603488
gene-b1490	8.31513187813797	8.95840782672161	7.8981878840815	7.45406698480909	7.6608986385517	7.40283025207065
gene-b4746	5.38020794067359	7.86693124571376	3.79510777544563	4.42980724208735	4.52699106657601	4.24006820043258
gene-b1491	9.93966609771634	9.15239795841004	9.49504256255739	10.0975309701138	9.69596706589182	9.90666572915484
gene-b1492	10.2957145260598	15.8170427838513	9.72125154672571	9.83612983441374	14.2197025807063	9.98651207476661
gene-b1493	8.66831911124743	14.2774974921157	8.81853372927064	8.85348435727295	13.6711321462514	9.041631474807
gene-b1494	10.2068699383222	9.30183645704988	11.0154118859433	11.4300021506641	10.9424785877568	12.2608812272084
gene-b1495	9.169361029592	7.86693124571376	9.66169129152113	9.98792851417172	9.1997065017833	10.8259253304329
gene-b1496	8.32510254970243	7.57851776236186	7.71023314059122	8.70868050863575	7.56340192264449	9.25621969470006
gene-b4747	6.99229492439169	7.49120220139106	6.45385434163511	6.42555329341454	5.78974228594618	5.26891774155477
gene-b1497	11.4989156940405	11.4388629737324	10.9451533591499	11.0512312749698	10.1309149638536	9.51790382240514
gene-b1498	12.1065190024494	11.4180968903589	11.454262653212	11.6526600411237	10.6290313548179	9.89422013093586
gene-b1499	5.07415235864788	5.78680244193545	5.0291835816324	5.21231451395547	5.78974228594618	5.38300188472313
gene-b1500	3.27575171341379	3.20754879117103	3.65164958933017	3.56005720778051	2.68148720289574	3.80903393523935
gene-b1501	8.76303187505079	8.4402308135061	8.20856458088314	8.86871159352906	8.10059313554323	8.89316379976827
gene-b1502	4.37754064230868	4.58835460756447	4.65860143864777	5.03743361113266	5.30040913893272	4.85433208166921
gene-b1503	4.09074407725124	3.83347510229696	4.88301139594625	4.48843414110227	4.60589028302687	4.79912410811882
gene-b1504	4.53604778202692	4.03126756632385	4.88301139594625	4.69858804950214	4.99813673972336	5.00726036411437
gene-b1505	6.33567386196782	6.33007669091894	5.7339194161014	6.20182226924074	5.38788388029858	6.68815852248545
gene-b1507	9.60941686523308	9.0196323477542	9.52484452263249	9.58737125564615	9.19675660737397	9.57555224387763
gene-b1508	7.73099388891506	7.91415536335724	7.38542561050795	7.57050975441103	7.6608986385517	8.11649937396551
gene-b1511	13.3465801039871	13.1741253536567	12.9696905679725	12.5332025559565	12.6827308616601	11.6697605788569
gene-b1512	13.7595284135036	14.163188697535	13.8719463758441	13.2851645128977	13.4999892616352	12.5184811458848
gene-b1513	13.715333875408	13.5797130982161	13.672061690084	12.6217928857784	13.0518055304374	12.0530283790866
gene-b1514	13.0614707507499	13.1879249143158	12.7208069055917	12.0308902675583	12.287814706513	10.7793130672684
gene-b1515	12.9884858088863	13.3990374341838	12.2780229651999	11.792604961672	11.8233936569973	10.0635598221867
gene-b1516	13.3868371774018	13.4151879849777	12.0794813692134	12.1184084276142	11.7432824273318	8.4285427520232
gene-b1517	14.8235667836399	14.7381269438951	12.7962575765248	13.2568758846252	12.7634399278406	9.39298794326779
gene-b1518	12.4639347802647	12.6599481323713	10.4484358751648	11.1009627971423	10.3418655035281	7.24490061671131
gene-b1519	12.8568420383391	13.0017391912273	10.5162697826749	11.2580791964463	10.8886621293727	9.05846265749681
gene-b1520	9.63368046821306	9.87243384887386	8.06982998741114	8.50284966084905	8.50061192309091	7.83309223803368
gene-b1521	12.5501100647457	11.9673286626066	11.9772121672806	12.2877239480753	12.3673542912696	12.3020916521848
gene-b1522	8.59193288367582	8.81380050810007	8.8905109910472	8.60337843893754	8.80955060777447	9.20926387196434
gene-b1523	8.77399045885671	8.88133334278124	8.74277441587106	9.13322173755247	9.13337291270389	9.35489209549416
gene-b1524	11.7627204611575	10.853190670507	11.3947181581454	11.3945027958485	11.4332650436951	12.0652224054297
gene-b1525	10.8795899739081	10.2961443771269	10.487299485539	10.6292512739325	10.3748614922367	10.6399813246505
gene-b1526	9.46588992414504	9.17840448260369	9.21693513201768	9.03990255460465	9.02112079850194	9.46207773197208
gene-b1527	7.23410944499304	6.68634674209987	6.84397819743843	6.99802060935591	6.60993566768885	6.93972603330412
gene-b1528	7.47729141595708	7.61709758837215	7.51000972755939	7.88220008001595	7.34603274456199	7.90933922349676
gene-b1529	8.91596630501728	9.46214895643542	8.99642008878323	8.97572049107923	8.86635193564824	9.01025471066418
gene-b1530	8.49811382841708	8.23244533587039	9.42090067794926	9.56884633843079	9.50886083088086	10.1873090553842
gene-b1531	9.68295561720339	8.94584473925027	10.3945748427394	10.2765691301017	10.7405778568894	11.0493225826454
gene-b1532	9.01473824312463	9.31557229093178	9.83822152732713	9.59196554993035	9.73512262990033	10.5053072777412
gene-b1533	10.553763162602	10.5143167871081	10.1087011621079	10.1586802902528	10.2749184624735	10.0992387491213
gene-b1534	9.5058736744381	8.96838009239511	9.01333943207178	8.75312154761432	8.48134314019557	8.25440458195026
gene-b4599	10.9987960312063	12.6714378786337	9.69876792976064	10.9700323564608	10.5293892931837	10.9543603947686
gene-b4698	6.31568956815914	6.94122735501805	6.03150338142865	6.53191768747962	6.45979960441346	6.96381065947141
gene-b1535	9.82318069953874	10.4481668337796	9.83028754488483	10.1242068701899	10.016804647141	10.1949398108866
gene-b1536	4.09074407725124	5.83176783484697	5.76126816551007	4.87893471086104	5.34484328383455	5.61739615531076
gene-b1537	8.16222520840352	8.60592267443824	8.50027152558644	8.32288123959972	8.02939121691835	8.01088298611476
gene-b1538	13.2289175138693	13.0888640907501	13.1567323756256	12.9551073922671	13.0446464245034	12.8586675772699
gene-b1539	12.6998112805318	12.1070098162893	12.7765751202707	12.5790456129615	12.4346224349074	12.3763949240342
gene-b1540	9.55540231194454	9.31752391838322	10.2112329134108	9.94787030393235	10.0498719919696	10.078762579671
gene-b1541	6.5895151637838	6.34555697154838	6.29591017542652	6.92201139577683	6.92811637598939	7.83960258560489
gene-b1542	6.7614837512667	7.40561215116597	7.20051435401762	7.18840977175759	7.07705202451762	7.07852100416859
gene-b1543	6.70131281437084	7.66697995666297	6.65497221070295	7.37085030639138	7.10254642094114	7.16411758759007
gene-b4748	6.92817785114375	9.07836334406601	7.24901902530209	6.7009026093529	6.97029159550576	6.51936899800292
gene-b1544	5.9242559377649	7.28294395024071	6.86905351998475	5.91652062042211	6.37836441359136	6.27092481962549
gene-b1545	5.89748053724471	5.50979180114614	5.91504371346531	6.13569927046064	5.58500417391826	6.19118271322519
gene-b1546	3.27575171341379	5.01137948824711	4.12991335147536	3.99818289955321	3.89391699336201	4.55096988438389
gene-b1547	5.12233449870058	4.74524578543051	5.91504371346531	5.276398813777	5.34484328383455	5.14441780381648
gene-b1548	5.75538690281867	5.08939167902357	5.46019651443278	5.03743361113266	4.88004701855122	4.48043440154395
gene-b4533	4.91821698820964	5.01137948824711	5.46019651443278	4.83614214558778	3.89391699336201	5.00726036411437
gene-b1549	6.84725202744058	6.96139039633423	6.13910301169964	7.23623585621203	6.66240666447277	7.15369278578775
gene-b1550	8.92582601812048	10.882487338313	8.93558862362074	9.12901261083217	8.96674344843643	9.28033266297479
gene-b1551	3.51616812314045	5.16312157915382	3.24856670251644	3.99818289955321	4.35210821273688	3.66392177716599
gene-b4749	3.27575171341379	4.47167306019628	3.24856670251644	2.68148720289574	2.68148720289574	3.25591725519969
gene-b4724	3.97586504991702	5.69230399113714	4.65860143864777	4.16113035529476	4.44270399956299	3.48866163470011
gene-b1552	4.91821698820964	6.7457407007467	5.46019651443278	4.69858804950214	5.38788388029858	5.10023695771047
gene-b1553	4.60824493761709	5.50979180114614	4.59575943672859	5.63290334972779	4.68012115575729	4.04638545695764
gene-b4689	4.4593752153941	5.42357916856896	3.91937011875364	4.59791329438104	4.25399158121304	3.25591725519969
gene-b1554	5.41883076487472	6.07504748111037	5.31871574752993	6.04846076755409	5.42961935279201	5.05455553617988
gene-b1555	5.69426225658803	5.8537225761388	5.24209956176649	5.55840087145509	6.45979960441346	5.76353815372088
gene-b1556	5.41883076487472	5.80946496010385	4.65860143864777	5.24473343813142	6.10172537938246	5.6478723437833
gene-b1557	8.37874161251504	10.8355951623666	8.71546186263617	8.21975007544527	9.40534197488797	8.64461044391097
gene-b1558	6.88828563033165	7.19209726072477	6.76600790494728	7.29009332924297	7.57254321403384	8.0337704049924
gene-b4750	7.31648877758039	7.99934151109612	7.34137886930929	7.8518537845039	7.77613994677342	8.1998038341107
gene-b1559	6.55589960858444	6.55961006038108	6.71156605303696	7.18840977175759	7.35665929955848	7.17446730296319
gene-b1560	5.59725332523256	6.72227788956412	5.81441686023866	6.23376431551299	7.10254642094114	6.29018088258298
gene-b1561	6.07505220172094	7.14001245308732	6.42023651469014	6.46637411057356	6.45979960441346	6.92753040527953
gene-b1562	10.0728062727165	9.9994265678816	10.022197550561	10.545676623858	10.0334330647439	10.6193361848896
gene-b1563	9.6868258647407	9.23938300412761	9.85395977046879	10.1410241586114	10.0033625150664	10.0326650537202
