	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_MMC_1	featureCounts on 30min_MMC_3	featureCounts on 30min_MMC_2
gene-b4516	38.987647181827	18.8200797005869	9.16970455363963	2.70895057164104	4.62816309994038	23.7564976888944
gene-b0988	938.864692946159	1157.02576941869	626.596477832041	861.446281781851	1143.15628568527	751.944796413702
gene-b0989	22.1281240761721	63.0063537802257	11.2074166766707	50.1155855753592	50.1384335826875	40.282756950734
gene-b0990	62.1694914521026	127.649236230068	25.4714015378879	77.2050912917696	96.4200645820913	69.2037106589533
gene-b4723	27.3967250466893	40.9132167404063	2.03771212303103	2.70895057164104	16.9699313664481	27.8880625043543
gene-b0991	4.21488077641373	15.5470223613544	14.2639848612172	5.41790114328208	8.48496568322403	1.03289120386497
gene-b4517	13.6983625233446	51.5506530929119	42.7919545836516	4.06342585746156	30.8544206662692	20.6578240772995
gene-b0992	149.628267562688	76.9168474719638	114.111878889738	295.275612308873	122.64632214842	79.5326226976031
gene-b0993	303.471415901789	420.587868091377	247.58202294827	591.905699903567	366.396245411947	306.768687547898
gene-b0994	204.421717656066	195.565176019142	329.090507869511	219.424996302924	120.33224059845	374.939507002986
gene-b0995	277.128411049203	252.025415120903	315.845379069809	344.036722598412	265.348017729915	446.209000069669
gene-b0996	158.058029115515	85.0994908200451	78.4519167366946	1965.34363972557	2441.35603521855	1971.78930817824
gene-b0997	486.818729675786	286.392517182844	450.334379189857	5413.83771742462	6548.07942589898	5003.32499152194
gene-b0998	440.455041135235	1209.39468684641	285.279697224344	1304.35970024516	2373.47630975276	1171.29862518288
gene-b0999	6761.72248556173	22666.7403385199	7129.95471848557	8970.6898179893	25694.0188098357	8893.19326527743
gene-b1000	6622.63141994008	22581.6408476998	12123.3682759731	9093.94706899897	22749.7357177569	11803.8806777689
gene-b1001	65.3306520344129	42.5497454100225	10.1885606151551	4.06342585746156	59.3947597825682	50.6116689893838
gene-b1002	30365.0548334786	12580.8141476749	17786.1702658763	22375.931721755	17123.4321092628	18451.5684658439
gene-b1003	35472.436614298	32998.1458298073	46951.9438828194	31735.3559467748	43237.8424006764	32859.3678685564
gene-b1004	41055.046202658	30914.026569051	50858.2380226699	40344.40086345	37481.1788648672	40332.3357285195
gene-b4518	4826.03848899372	4703.38339647711	1570.05719079541	5901.44882032001	1356.05178828253	9649.2696265066
gene-b1006	806.095948489126	704.525592269796	1006.62978877733	1204.12852909444	432.733249844426	844.905004761549
gene-b1007	28.4504452407927	123.557914556027	98.8290379670049	190.981015300693	90.2491804488374	224.1373912387
gene-b1008	30.5578856289996	36.8218950663656	50.9428030757757	79.9140418634107	67.1083649491355	43.3814305623289
gene-b1009	29.5041654348961	8.18264334808126	30.5656818454654	71.7871901484876	36.2539442828663	34.0854097275442
gene-b1010	1.05372019410343	51.5506530929119	3.05656818454654	14.8992281440257	0.77136051665673	2.06578240772995
gene-b1011	44.2562481523442	45.0045384144469	12.2262727381862	89.3953688641543	38.5680258328365	34.0854097275442
gene-b1012	60.0620510638957	22.9114013746275	35.659962153043	51.4700608611798	117.246798531823	27.8880625043543
gene-b1013	1132.74920866119	1134.11436804406	463.579507989559	598.67807633267	1029.76628973673	1039.08855108816
gene-b1014	19956.4067561249	9310.21160144685	13676.1049137227	9367.55107673472	8343.80670867585	8132.98533923281
gene-b4737	77.9752943636541	55.6419747669525	72.3387803676015	70.432714862667	60.1661202992249	34.0854097275442
gene-b1015	8653.15023397739	2940.8420193004	5052.50720905543	2951.40164780291	2767.64153376435	3274.26511625197
gene-b1018	110.64062038086	68.7342041238825	141.620992550656	113.775924008924	120.33224059845	146.670550948826
gene-b1019	345.620223665926	576.05809170492	278.147704793735	513.346133325977	600.118481958936	333.623858848387
gene-b1020	35754.8336263177	42499.0130212644	22055.1771636263	33818.5389363667	41941.956732693	43947.4549420469
gene-b1021	205.475437850169	256.116736794943	93.7347576594273	270.895057164104	316.257811829259	211.74269679232
gene-b1022	169.648951250653	146.469315930654	53.9993712603222	136.802003867873	300.830601496125	261.321474577839
gene-b1023	48.4711289287579	90.0090768288938	85.5839091673032	189.626540014873	141.930335064838	130.144291686987
gene-b1024	305.578856289996	543.327518312595	327.05279574648	327.783019168566	244.521283780183	281.979298655138
gene-b1025	75.8678539754472	129.285764899684	73.357636429117	79.9140418634107	140.387614031525	67.1379282512234
gene-b1026	5.26860097051717	17.1835510309706	2.03771212303103	0	14.6558498164779	3.09867361159492
gene-b1027	13.6983625233446	21.2748727050113	3.05656818454654	21.6716045731283	4.62816309994038	3.09867361159492
gene-b1029	71.6529731990335	83.4629621504288	48.9050909527447	166.600460155924	79.4501332156432	179.723069472506
gene-b1032	46.3636885405511	72.007261463115	35.659962153043	102.94012172236	61.7088413325384	6.19734722318985
gene-b1033	724.959493543162	757.712774032324	693.840977892065	819.457547921415	579.291748009204	645.557002415609
gene-b1034	476.281527734752	451.681912814085	766.179758259667	216.716045731283	449.703181210874	661.050370473584
gene-b1035	450.992243076269	487.685543545643	843.612818934846	568.879620044618	688.053580857803	779.832858918056
gene-b1036	657.521401120542	394.403409377517	632.709614201134	487.611102895387	646.40011295834	779.832858918056
gene-b1037	292.934213960754	520.416116937968	518.597735311397	453.749220749874	441.989576044306	374.939507002986
gene-b1038	178.07871280348	125.194443225643	144.677560735203	92.1043194357954	50.1384335826875	92.9602083478477
gene-b1039	148.574547368584	114.557006873138	100.866750090036	86.6864182925133	148.872579714749	74.3681666782782
gene-b1040	1190.70381933688	1427.87126424018	1235.87240261832	893.953688641543	1189.43791668468	687.905541774073
gene-b1041	40.0413673759305	54.8237104321444	76.4142046136636	66.3692890052055	106.447751298629	39.249865746869
gene-b1042	800.827347518609	434.498361783115	605.200500540215	1029.4012172236	649.485555024967	453.439238496724
gene-b1043	34.7727664054133	6.546114678465	20.3771212303103	1.35447528582052	66.3370044324788	3.09867361159492
gene-b1044	37.9339269877236	102.283041851016	69.282212183055	36.570832717154	84.8496568322403	141.506094929502
gene-b1045	2326.61418858038	2523.52720854826	1909.33625928007	2070.99271201958	2075.73115032326	1641.26412294144
gene-b1046	3808.14478148981	4737.75049853905	4283.27088261122	3300.85627154461	3691.73143271911	3720.47411632164
gene-b1047	228.657282120445	361.672835985192	282.223129039797	102.94012172236	273.061622896482	254.091236150784
gene-b1048	4721.72018977748	4159.2376138297	6546.15019523718	7173.30111370547	5381.01096419735	5861.65758193373
gene-b1049	6353.9327704437	5926.68857701525	6266.98363438193	9181.9879625773	7634.15503335166	6548.53023250394
gene-b1050	6209.57310385153	6028.15335453146	6658.22436200389	7449.61407201286	6905.99070562771	5981.47296158207
gene-b1051	12780.5722342805	10041.7399167653	18795.8566228382	14571.4451248572	11197.8406203058	14152.6752753579
gene-b1053	272.913530272789	344.489284954221	244.525454763723	520.11850975508	283.08930961302	432.781414419424
gene-b1054	812.418269653747	830.538299830247	1212.43871320346	740.897981343824	639.457868308429	669.313500104504
gene-b1055	184.401033968101	184.927739666636	334.184788177089	312.88379102454	183.583802964302	319.163381994277
gene-b1056	43.2025279582408	86.7360194896613	72.3387803676015	115.130399294744	163.528429531227	42.348539358464
gene-b1057	15.8058029115515	117.011799877562	67.2445000600239	43.3432091462566	55.5379571992846	21.6907152811645
gene-b1058	31.611605823103	32.730573392325	8.15084849212411	12.1902775723847	40.8821073828067	22.7236064850294
gene-b1059	593.244469280233	472.138521184288	677.539280907817	429.368665605105	425.019644677858	538.136317213652
gene-b1060	3772.31829489029	10614.524951131	1747.33814549911	2117.04487173747	6462.45840855008	5376.19871611719
gene-b1061	35.8264865995167	61.3698251106094	2.03771212303103	13.5447528582052	50.1384335826875	33.0525185236792
gene-b1062	355.103705412857	193.928647349526	198.676931995525	167.954935441744	390.308421428305	224.1373912387
gene-b1063	1160.14593370788	956.551007390699	2080.50407761468	976.576681076595	1329.8255307162	1265.29172473459
gene-b1064	2614.27980157062	2111.12198380496	1383.60653153807	2161.74255616955	1828.89578499311	2282.68956054159
gene-b1065	182.293593579894	150.560637604695	243.506598702208	232.969749161129	113.389995948539	155.966571783611
gene-b1066	2225.45704994645	1499.87852570329	2918.00376018043	1584.73608441001	1487.95443663083	1818.92141000622
gene-b1067	6808.08617410228	6519.93021975114	5387.71085329404	5056.256241968	7773.77128686653	5167.55469293647
gene-b1068	4619.50933094945	4078.2294446837	3287.84851051056	3764.08681929523	4335.81746412748	3399.24495191963
gene-b1069	434.132719970614	288.02904585246	463.579507989559	319.656167453643	416.534678994634	441.044544050344
gene-b1070	185.454754162204	97.3734558421669	194.601507749463	109.712498151462	212.124142080601	300.571340324708
gene-b1071	260.268887943548	54.8237104321444	247.58202294827	104.29459700818	138.073532481555	236.532085685079
gene-b1072	92.7273770811021	81.0081691460044	123.281583443377	59.5969125761029	41.6534678994634	60.9405810280335
gene-b1073	17.9132432997584	18.8200797005869	71.319924306086	16.2537034298462	40.11074686615	37.1840833391391
gene-b1074	31.611605823103	41.7314810752144	72.3387803676015	28.4439810022309	52.4525151326577	50.6116689893838
gene-b1075	123.285262710102	126.012707560451	271.015712363127	212.652619873822	107.219111815285	115.683814832877
gene-b1076	340.351622695409	218.47657739377	527.767439865036	391.44335760213	224.465910347108	602.17557185328
gene-b1077	96.9422578575159	227.477485076659	201.733500180072	115.130399294744	131.902648348301	142.538986133367
gene-b1078	118.016661739585	71.1889971283069	186.450659257339	111.066973437283	120.33224059845	186.95330789956
gene-b1079	66.3843722285163	64.6428824498419	78.4519167366946	127.320676867129	54.7665966826278	137.374530114042
gene-b1080	53.7397298992751	30.2757803879006	46.8673788297137	85.3319430066928	16.9699313664481	39.249865746869
gene-b1081	73.7604135872403	82.6446978156207	49.9239470142602	86.6864182925133	67.8797254657922	67.1379282512234
gene-b1082	733.389255095989	606.333872092821	593.993083863545	486.256627609567	452.788623277501	557.761250087086
gene-b1083	1458.34874863915	1140.66048272253	1376.47453910746	1103.89735794372	1045.96486058653	1529.71187292403
gene-b1084	19785.7040846802	22023.5845713607	22885.5448537615	14182.7107178267	15955.5922870445	12856.3968145073
gene-b1085	1904.0723907449	2974.39085702754	1229.75926624923	1181.10244923549	1268.11668938366	939.930995517127
gene-b1086	381.446710265443	396.858202381941	727.463227922077	295.275612308873	367.167605928604	446.209000069669
gene-b1087	2309.75466547473	3359.79335872216	1587.37774384117	1617.2434912697	2432.09970901867	1662.95483822261
gene-b4418	3724.90088615564	5139.51828692984	3769.7674276074	4991.24142824862	6585.1047306985	3979.72980849175
gene-b1088	14920.6779485046	19639.1622997298	16393.3940297846	22849.9980717922	24669.6520437155	16786.5478452136
gene-b1089	8406.57970855719	9696.43236747629	11254.2840555004	13906.3977595193	12438.9596916064	9916.78844830762
gene-b1090	5657.42372214133	6033.06294054031	4216.0263825512	4886.94683124044	6902.90526356108	4061.32821359708
gene-b1091	14074.5406326396	13158.5087680495	9732.11309959619	8884.00339969679	8555.15949023979	7280.85009604421
gene-b1092	12633.0514071061	11431.1527572695	9590.49210704553	8580.60093567299	7830.08060458247	7496.72435765199
gene-b1093	11126.2315295382	11664.3580926898	6063.21242207882	5737.55731073572	7382.69150492156	6398.76100794352
gene-b1094	25430.4831644923	34516.8444352112	12437.1759429199	16307.8824412791	36655.8231120445	15556.3744214104
gene-b1095	39203.6598216182	38982.1129102591	25829.0200154798	36646.68333316	48223.1454198288	43806.9817383213
gene-b1096	557.417982680716	529.417024620857	516.560023188366	689.427920482645	528.38195390986	527.807405175002
gene-b1097	343.512783277719	536.78140363413	340.297924546182	422.596289176002	558.465014059473	437.945870438749
gene-b1098	280.289571631513	212.748727050113	604.1816444787	391.44335760213	243.749923263527	500.952233874513
gene-b1099	421.488077641373	490.140336550067	440.145818574702	601.387026904311	412.677876411351	396.63022228415
gene-b1100	15702.5383325294	14110.1501894313	18836.6108652988	14942.571353172	13317.5393200784	12806.8180367218
gene-b1101	24128.0850045804	25857.9712442716	21337.9024963194	22407.0846533289	26056.5582526643	16686.3573984387
gene-b1102	685.971846361335	922.183905328758	1125.83594797464	1190.58377623624	1048.2789421365	613.537375095795
gene-b1103	3695.39672072074	4300.79734375151	4197.68697344392	3409.21429441025	3613.82402053678	3072.8513314983
gene-b1104	1455.18758805684	1803.45459391711	1039.23318274582	715.162950913235	1506.46708903059	1035.98987747657
gene-b1105	1145.39385099043	738.892694331737	1670.92394088544	1179.74797394967	1014.3390794036	1699.10603035788
gene-b1106	695.455328108266	489.322072215259	922.06473567154	369.771753029002	461.273588960725	951.292798759642
gene-b1107	3555.25193490498	3303.3331196204	4649.04020869529	2863.36075422458	2970.50934964507	3830.99347513519
gene-b1108	15373.7776319691	16902.0680997966	14608.3582100094	12053.4755685168	16325.8453350397	10012.8473302671
gene-b1109	1133.80292885529	1220.85038753372	1649.52796359362	1412.7177231108	1443.21552666474	1151.67369230945
gene-b1110	2625.87072370576	2549.71166726212	4409.60903423915	2112.98144588001	3711.01544563553	2971.62799351953
gene-b1111	1168.57569526071	945.095306703385	1201.23129652679	2898.57711165591	2945.0544525954	2237.24234757154
gene-b1112	963.100257410538	2120.94115582266	1322.47516784714	1621.30691712716	3631.56531241989	1159.93682194037
gene-b1113	162.272909891929	253.661943790519	203.771212303103	390.08888231631	82.5355752822701	241.696541704404
gene-b1114	6897.65239060107	12231.4152767119	8365.82712110389	10880.4999709962	8952.41015631801	8520.31954068218
gene-b1115	160.165469503722	125.194443225643	40.7542424606206	25.7350304305899	102.590948715345	150.802115764286
gene-b1116	289.773053378444	364.945893324424	329.090507869511	273.604007735745	218.295026213855	395.597331080285
gene-b1117	119.070381933688	184.927739666636	78.4519167366946	132.738578010411	102.590948715345	143.571877337231
gene-b1118	3061.05716387047	3072.58257720451	2503.32934314362	1767.59024799578	2496.89399241784	2321.93942628846
gene-b1119	4594.22004629097	4009.49524055982	4884.39595890537	3678.75487628853	4033.44414159804	3879.53936171685
gene-b1120	1418.30738126322	1292.03938466203	1331.64487240078	1189.22930095042	1453.24321338128	1097.96334970847
gene-b1121	5.26860097051717	18.0018153657788	1.01885606151551	50.1155855753592	34.7112232495529	38.2169745430041
gene-b1122	3.1611605823103	4.90958600884875	14.2639848612172	2.70895057164104	4.62816309994038	3.09867361159492
gene-b1123	720.744612766748	1023.64868284497	1212.43871320346	1610.4711148406	1133.89995948539	927.536301070747
gene-b1124	133.822464651136	109.647420864289	217.016341102805	158.473608441001	163.528429531227	278.880625043543
gene-b1125	252.892846584824	335.488377271332	249.619735071301	520.11850975508	484.414404460427	284.045081062868
gene-b1126	325.599539977961	354.308456971918	383.089879129833	459.167121893156	304.687404079408	318.130490790412
gene-b1127	12570.881915654	11697.0886660822	10339.3513122594	7399.4984864375	12595.5458764877	11819.3740458269
gene-b1128	10795.3633885897	8080.36030623024	15968.5310521327	9324.20786758846	8023.69209426331	12466.9968306502
gene-b1129	1375.10485330498	1961.37961053508	1162.5147661892	1393.75506910932	1123.87227276886	1235.33787982251
gene-b1130	1450.97270728043	1562.06661514871	2694.87428270853	1324.67682953247	1053.67846575309	1848.8752549183
gene-b1131	367.748347742098	418.133075086952	479.881204973807	684.010019339363	457.416786377441	326.393620421332
gene-b1132	349.83510444234	405.85911006483	447.277811005311	321.010642739463	421.162842094575	709.596257055238
gene-b1133	900.930765958435	1051.46967022844	1439.64361492142	2110.27249530837	1031.30901077005	1583.42221552501
gene-b1134	109.586900186757	208.657405376072	197.65807593401	348.100148455874	111.847274915226	151.835006968151
gene-b1135	136.983625233446	171.017245974898	186.450659257339	274.958483021566	131.902648348301	266.485930597163
gene-b1136	8157.90174274878	4179.69422219991	11404.0558965432	10577.0975069724	6223.3366483865	9655.46697372978
gene-b1137	94.834817469309	203.747819367223	148.752984981265	48.7611102895387	132.674008864958	82.631296309198
gene-b1138	247.624245614307	117.83006421237	85.5839091673032	100.231171150718	307.772846146035	153.900789375881
gene-b1139	245.5168052261	215.203520054537	117.168447074284	169.309410727565	118.789519565136	95.0259907555777
gene-b1140	661.736281896956	497.50471556334	612.332492970824	568.879620044618	344.026790428902	1136.18032425147
gene-b1141	298.202814931272	288.02904585246	259.808295686456	307.465889881258	209.810060530631	280.946407451273
gene-b1142	2691.20137574017	2597.9892630158	1185.94845560406	2886.38683408353	3526.66028215457	3646.10594964336
gene-b1143	2395.1060011971	1656.98527798645	1396.85166033777	2187.47758660014	2060.30393999013	2026.53254198308
gene-b1144	3433.02039238899	2098.84801878284	1294.96605418622	3061.11414595438	2756.84248653115	2467.57708603342
gene-b1145	521.591496081199	455.773234488126	481.918917096838	738.189030772183	704.252151707595	988.476882098781
gene-b1146	164.380350280136	141.559729921806	103.923318274582	163.891509584283	276.918425479766	144.604768541096
gene-b1147	332.975581336685	193.110383014718	188.48837138037	318.301692167822	232.950876030332	513.346928320893
gene-b1148	27.3967250466893	47.4593314188713	64.1879318754774	71.7871901484876	80.2214937322999	121.881162056067
gene-b1149	243.409364837893	158.743280952776	257.770583563425	249.223452590976	177.412918831048	304.702905140168
gene-b1150	4.21488077641373	22.0931370398194	7.1319924306086	5.41790114328208	16.1985708497913	10.3289120386497
gene-b1151	84.2976155282747	158.743280952776	104.942174336098	54.1790114328208	101.048227682032	76.4339490860081
gene-b1153	43.2025279582408	48.2775957536794	15.2828409227327	4.06342585746156	49.3670730660307	12.3946944463797
gene-b1154	7.37604135872403	13.09222935693	23.4336894148568	6.7723764291026	30.0830601496125	35.1183009314091
gene-b1155	240.248204255583	412.405224743295	83.5461970442722	151.701232011898	400.336108144843	137.374530114042
gene-b1156	53.7397298992751	68.7342041238825	37.697674276074	108.358022865642	142.701695581495	41.315648154599
gene-b1158	2.10744038820687	5.72785034365688	47.8862348912292	1.35447528582052	2.31408154997019	25.8222800966244
gene-b1159	527.91381724582	463.137613501399	289.355121470406	604.095977475952	569.264061292667	576.353291756656
gene-b1160	1.05372019410343	3.2730573392325	3.05656818454654	2.70895057164104	1.54272103331346	3.09867361159492
gene-b4738	0	0	0	0	0	0
gene-b4739	0	0.818264334808126	1.01885606151551	1.35447528582052	0.77136051665673	0
gene-b1161	3.1611605823103	1.63652866961625	13.2451287997017	6.7723764291026	26.9976180829856	17.5591504657046
gene-b1162	1239.17494826564	1238.8522028995	1744.28157731456	1145.88609180416	999.683229587122	912.042933012773
gene-b1163	435.186440164718	561.329333678374	319.920803315871	552.625916614772	643.314670891713	512.314037117028
gene-b1164	5083.14621635496	5133.79043658618	3340.82902570937	2326.98854103965	3041.47451717749	2452.08371797545
gene-b1165	6744.86296245608	6478.19873867593	5371.40915630979	3638.12061771392	5030.04192911854	3908.46031542506
gene-b1166	1612.19189697825	1848.45913233156	1419.26649369111	934.587947216159	1784.92823554367	1665.02062063034
gene-b1167	1204.40218186022	1589.06933819738	830.367690135144	809.976220920671	826.127113339358	700.300236220453
gene-b1168	887.232403435091	724.982200639999	866.027652288187	870.927608782594	765.189632523476	500.952233874513
gene-b4520	60.0620510638957	282.301195508803	48.9050909527447	140.865429725334	293.116996329557	92.9602083478477
gene-b1171	285.55817260203	151.378901939503	202.752356241587	245.160026733514	169.699313664481	138.407421317907
gene-b1172	95.8885376634124	23.7296657094356	99.8478940285204	127.320676867129	43.9675494494336	49.5787777855188
gene-b4593	36.8802067936202	9.00090768288938	20.3771212303103	39.2797832887951	35.4825837662096	21.6907152811645
gene-b4594	24.235564464379	32.730573392325	3.05656818454654	9.48132700074364	21.5980944663884	35.1183009314091
gene-b1174	510.000573946062	631.700066471873	445.24009888228	478.129775894644	552.294129926219	422.452502380775
gene-b1175	3106.36713221692	2116.84983414862	3397.88496515424	3013.70751095066	2233.86005623789	2989.18714398524
gene-b1176	345.620223665926	265.935908812641	300.562538147077	331.846445026027	301.601962012781	492.689104243593
gene-b1177	244.463085031997	190.655590010293	373.920174576194	311.52931573872	273.832983413139	327.426511625197
gene-b1178	3846.07870847753	4111.77828241083	3224.6794346966	3550.07972413558	3040.70315666083	2060.61795171062
gene-b1179	1163.30709429019	1370.59276080361	534.899432295645	535.017737899105	794.501332156432	864.529937634984
gene-b1180	9977.67651796541	8477.21850861218	7782.0225978555	9729.1959780488	8285.9546699266	9531.52002926599
gene-b1181	3646.92559179198	2640.53900842582	5867.59205826785	4381.72754962938	2385.81807801927	4315.41944974786
gene-b1182	155.950588727308	253.661943790519	204.790068364618	283.085334736489	329.370940612424	138.407421317907
gene-b1183	617.480033744612	595.696435740315	461.541795866528	877.699985211697	736.649293407177	648.655676027204
gene-b1184	1837.68801851639	1431.96258591422	1348.96542544654	1851.56771571665	1875.17741599251	1401.63336364477
gene-b1185	876.695201494056	968.824972412821	1181.873031358	1160.78531994819	690.367662407773	1454.31081504188
gene-b1186	373.016948712615	279.846402504379	343.354492730728	459.167121893156	391.079781944962	377.005289410716
gene-b1187	1200.18730108381	1108.74817366501	979.120675116409	1034.81911836688	1248.06131595059	1186.79199324086
gene-b1188	130761.407487266	135151.083651588	111897.904668064	88930.7838411179	99304.1815538708	66867.3107558107
gene-b1189	30389.290397943	14852.3159411023	29997.1601631398	22706.4236914952	17285.4178177607	21586.3932695741
gene-b1190	13086.1510905705	7022.34452132333	10205.8811682009	7984.63180991197	8420.94276034152	8041.05802208883
gene-b4740	151.735707950894	164.471131296433	129.39471981247	128.675152152949	172.013395214451	111.552250017417
gene-b1191	398.306233371098	268.390701817065	271.015712363127	201.816817587257	323.20005647917	269.584604208758
gene-b1192	836.653834118126	717.617821626726	815.084849212411	1428.97142654065	1123.87227276886	470.998388962429
gene-b1193	1975.72536394394	1652.07569197761	2784.5336161219	1732.37389056444	1128.5004358688	1711.50072480426
gene-b1194	602.727951027164	807.62689845562	426.900689775	419.887338604361	475.929438777203	362.544812556606
gene-b1195	9311.72535529204	14331.0815598295	8241.52668159899	7930.45279847914	12043.2517465615	6640.45754964792
gene-b1196	1759.71272415273	1809.18244426077	1147.23192526647	1344.99395881978	1949.22802559156	684.806868162478
gene-b1197	9600.44468847638	6064.15698526302	5544.61468676743	5627.84481258426	3610.73857847015	4599.46453081073
gene-b1198	2273.92817887521	1543.24653544812	1782.99810765215	1416.78114896826	1738.64660454427	1614.40895164096
gene-b1199	1050.55903352112	850.994908200451	985.233811485502	1083.58022865642	1301.2851915999	795.326226976031
gene-b1200	1970.45676297342	1506.42464038176	1698.43305454636	1731.01941527862	1751.75973332743	1473.93574791532
gene-b1201	299.256535125375	722.527407635575	505.352606511695	763.924061202773	666.455486391415	436.912979234884
gene-b1202	973.637459351572	1381.23019715612	1027.00691000764	940.005848359441	914.062212238225	1034.9569862727
gene-b1203	1239.17494826564	900.909032623746	1339.7957208929	1438.45275354139	1085.30424693602	1889.15801186904
gene-b1204	419.380637253166	311.758711561896	271.015712363127	188.272064729052	239.121760163586	385.268419041636
gene-b1205	133214.468099138	166408.781241259	90710.7928688493	162239.049735582	235831.907560045	113060.27117506
gene-b1206	6367.63113296705	5547.01392566428	5779.97043697751	11578.0547431938	9833.30386634	6809.85170708178
gene-b1207	2282.35794042804	3164.22818270302	2934.30545716468	3768.15024515269	2847.86302749665	3000.54894722775
gene-b1208	1162.25337409609	1100.56553031693	1271.53236477136	1533.26602354883	1342.16729898271	1584.45510672887
gene-b1209	986.282101680814	1044.92355554998	1152.32620557405	1525.13917183391	806.071739906283	1052.51613673841
gene-b1210	727.066933931369	771.623267724062	802.858576474225	1170.26664694893	841.554323672493	820.11561586879
gene-b1211	438.347600747028	308.485654222663	384.108735191349	386.025456458848	204.410536914033	385.268419041636
gene-b1212	253.946566778927	228.295749411467	160.979257719451	192.335490586514	134.216729898271	121.881162056067
gene-b1213	331.921861142581	628.42700913264	429.957257959547	293.921137023053	597.033039892309	307.801578751762
gene-b1214	3753.35133139643	4535.63920784144	3930.74668532685	4270.6605761921	5518.31313616225	3259.80463939786
gene-b1215	3227.54495453882	3043.12506115142	3873.69074588199	4254.40687276225	4426.83800509297	4146.02529231401
gene-b4419	55.847170287482	13.09222935693	87.6216212903342	77.2050912917696	132.674008864958	74.3681666782782
gene-b4420	68.4918126167232	91.6456054985101	104.942174336098	134.093053296231	136.530811448241	127.045618075392
gene-b4421	0	7.36437901327313	10.1885606151551	16.2537034298462	15.4272103331346	9.29602083478477
gene-b4422	0	13.9104936917381	0	16.2537034298462	76.3646911490163	24.7893888927594
gene-b4423	22.1281240761721	40.0949524055981	0	67.723764291026	10.0276867165375	11.3618032425147
gene-b4424	7.37604135872403	0	0	28.4439810022309	0	18.5920416695695
gene-b1216	289.773053378444	257.75326546456	155.884977411874	306.111414595438	212.895502597258	144.604768541096
gene-b1217	917.79028906409	526.143967281625	847.688243180908	575.651996473721	501.384335826875	672.412173716099
gene-b1218	5345.52254468672	3469.44077958645	7244.06659737531	5180.86796826349	3690.96007220245	5849.26288748735
gene-b1219	1757.60528376453	1492.51414669002	905.763038687292	1158.07636937654	1467.1277026811	1412.99516688729
gene-b1220	363.533466965684	289.665574522076	390.221871560442	353.518049599156	310.858288212662	241.696541704404
gene-b1221	614.318873162302	796.171197768306	672.445000600239	525.536410898362	475.158078260546	525.741622767272
gene-b1222	1860.86986278666	3017.75886677237	1739.18729700698	2095.37326716434	1538.09287021352	1502.85670162354
gene-b1223	1483.63803329763	1009.73818915323	1561.90634230328	1068.68100051239	1314.39832038307	1091.76600248528
gene-b1224	1047.39787293881	701.252534930564	970.969826624285	516.055083897618	535.324198559771	607.340027872605
gene-b1225	840.86871489454	596.514700075124	1097.30797825221	734.125604914722	649.485555024967	852.135243188604
gene-b1226	667.004882867473	864.087137557381	565.46511414111	467.293973608079	780.616842856611	478.228627389483
gene-b1227	371.963228518512	490.140336550067	452.372091312888	334.555395597668	334.770464229021	460.669476923779
gene-b1228	26.3430048525858	26.18445871386	25.4714015378879	8.12685171492312	9.25632619988076	35.1183009314091
gene-b4425	25.2892846584824	4.09132167404063	34.6411060915275	18.9626540014873	59.3947597825682	4.1315648154599
gene-b1229	2.10744038820687	0.818264334808126	0	0	11.570407749851	3.09867361159492
gene-b1230	130.661304068826	88.3725481592776	117.168447074284	77.2050912917696	154.272103331346	192.117763918885
gene-b1231	80.0827347518609	108.829156529481	75.3953485521481	12.1902775723847	77.9074121823298	24.7893888927594
gene-b1232	1548.96868533205	2187.22056694212	1116.666243421	1278.62466981457	1584.37450121292	747.813231598242
gene-b1233	574.277505786371	535.144874964514	422.825265528938	315.592741596181	377.966653161798	317.097599586547
gene-b1234	2566.86239283596	1742.0847688065	3859.42676102077	1537.32944940629	1359.90859086582	2429.36011149042
gene-b1235	18918.492364933	21855.0221183902	9992.94025134416	11036.2646288656	15002.1906884567	8760.98319118272
gene-b1236	10892.3056464472	6506.01972605941	12432.0816626123	8067.25480234702	7439.00082263751	10922.8244808721
gene-b1237	83273.3994996061	244979.34093387	50623.9011285214	93840.7567522173	330635.200499224	69327.6576034171
gene-b1238	151.735707950894	135.013615243341	111.055310705191	176.081787156668	80.9928542489567	84.6970787169279
gene-b1241	316850.50120632	420264.653679127	269497.616831469	422677.557693151	459661.445480912	227329.025058642
gene-b1242	50.5785693169648	141.559729921806	128.375863750955	0	228.322712930392	166.295483822261
gene-b4711	1332.95604554084	2237.13469136542	1435.56819067536	2455.6636931926	2922.68499761235	1922.21053039272
gene-b1243	6130.54408929377	7359.46942726428	9354.11750077393	10480.9297616792	9590.32530359313	7933.63733688687
gene-b1244	543.719620157372	524.507438612009	989.309235731564	857.382855924389	701.938070157624	893.450891343203
gene-b1245	1763.92760492915	1697.08023039205	2297.52041871748	1476.37806154437	1460.95681854785	1681.54687989218
gene-b1246	2954.63142426603	3045.57985415584	3204.30231346629	3070.59547295512	3063.07261164388	2405.60361380153
gene-b1247	2540.51938798338	2165.94569423711	3440.67691973789	2853.87942722384	2526.20569205079	2626.64233142863
gene-b1248	1518.41079970305	1729.81080378438	746.821493090872	1311.13207667426	2192.20658833843	1543.13945857427
