	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_MMC_1	featureCounts on 30min_MMC_3	featureCounts on 30min_MMC_2
gene-b1774	5.23545672241623	5.35841233834362	5.20460701248736	5.39745318539021	5.51261070826147	5.48904744142749
gene-b1775	5.35669990113217	5.37074906504589	5.52927625346733	5.53573566382578	5.45690439482643	5.60582175884664
gene-b1776	5.61156679950907	5.49449394751544	5.26689048846555	5.14828920425759	5.56221607105906	5.6039336998309
gene-b1777	11.2607697393053	10.9336411291098	11.496324250774	11.2645388180019	10.9643516400949	11.1462782505041
gene-b1778	11.8833172324422	11.7525293299006	11.9510394608065	11.6480346343313	11.6582206314286	11.6344785949335
gene-b1779	16.9672100291085	17.4675547009184	17.1188434739327	17.52541270375	17.5103926055451	17.1363132819132
gene-b1780	9.06101265171838	9.15415621057575	9.34167373599277	9.37364992774166	9.20588312093122	9.07081627353668
gene-b1781	9.98855881194199	10.1438772974022	9.66522614427208	10.075945610937	10.414666253842	10.0281309421402
gene-b1782	10.197918188491	10.0299733977207	10.4121777545133	10.3895610071931	10.1068059705277	10.4232899730826
gene-b1783	18.3681530927065	18.1491418716786	18.3606040032069	18.0939152377156	18.2502858156433	17.9509829231457
gene-b1784	16.5123334642178	16.6505804767304	16.2101390569173	16.290289549618	16.7347786284209	15.9647336281952
gene-b1785	9.21361184780461	9.23863924839352	9.3144538860203	9.31665245345878	9.44692849027833	9.44162607859247
gene-b1786	8.79553276458229	9.37173777667741	8.89136511565369	9.24115357930693	9.30338928554941	9.19304486213517
gene-b1787	7.39717164542137	7.0836184982324	7.51721740980932	7.27337310560199	7.15848935614059	7.26533135679097
gene-b1788	5.07991725912629	5.10238867845098	5.19632250632473	5.45786607297693	4.84804380759921	4.9738996305733
gene-b1789	5.57461635032832	5.39367456299004	5.24338885016884	5.47468735655057	5.75393283733345	5.33023604955431
gene-b1790	8.89622999331722	8.89093598866821	8.65057794387369	8.40177632640968	8.38627163135205	8.7878775469525
gene-b1791	7.74551961521665	8.21041402507784	8.13614251980586	7.88339011209585	8.09548282494992	7.9232602263331
gene-b1792	9.46622095601438	9.19986526005933	9.91820030584025	9.45799871776203	9.22559984207191	9.76129400696766
gene-b1793	8.21432739681028	8.09700015639238	8.17637942739833	7.91433276898182	8.41033383686556	8.44482162500459
gene-b1794	8.93342963717133	9.04085677632997	8.71541313467616	8.81972711607833	8.99622319165519	8.95035287457734
gene-b4676	6.07296219309892	6.48046168797427	5.79483053490479	6.09138832134337	6.29318693923738	6.14923164863138
gene-b4675	6.26209856623617	6.84437071632511	6.07346278903848	6.28608580276032	6.62263449820047	6.22973042462819
gene-b1795	14.117147158825	14.6816057659088	14.1479426539225	14.3477168742157	14.8538261541927	14.1807143439486
gene-b1796	5.75948083804113	5.68900781698802	5.84409008026288	5.74399910098167	5.94554927293122	5.64478581178817
gene-b1797	6.26334874068202	6.51146690837441	6.45911157358461	6.66632607923068	6.44744994675378	6.21207032537563
gene-b1798	7.71091505438278	7.92627405872704	7.62986743439827	7.73799806603785	7.77300948642087	7.48236437583165
gene-b1799	10.8406051281696	10.500609076069	10.6842823354604	10.6223832983695	10.4820068680238	10.6835747869904
gene-b1800	9.75526104395517	9.30900127735392	9.90080961415271	9.60674314378293	9.6384896626046	9.60475211811211
gene-b1801	6.07013109937895	5.76677983569163	5.96389750799429	5.80223397500882	5.77911505386261	6.18214119778094
gene-b1802	6.07944061752565	5.94643001598923	6.24372533112335	6.2846900834111	6.19338531548653	5.97787454254398
gene-b1803	7.62560411373744	7.57420582959767	7.69323446070123	7.81037430062613	7.4968303911505	7.75727683483448
gene-b1804	7.69786476551741	7.50426306746428	7.62108634672693	7.88078821372823	7.50513364764929	7.64734197434103
gene-b1805	14.1930680891739	13.7993240276859	13.6796235008201	13.735832495449	13.8069296964669	13.7589750310042
gene-b1806	14.1752401931319	14.1498226910183	14.105840635716	14.2307476023581	14.4744259527238	14.4561308089772
gene-b1807	9.14431389054279	9.07706721939924	9.00243893950159	9.44787033632085	9.04991475082886	9.60994068417669
gene-b1808	8.09324022004845	7.65925409021647	7.76571705154679	8.05931881919074	8.05452364461092	8.08903426778156
gene-b1809	7.39529203393161	7.26533935009139	7.67527264397797	7.3663190833613	7.32738005247377	7.47119658585554
gene-b1810	11.8397183930567	11.9712009997202	12.4045513925487	11.9008078820879	11.9717268072822	12.372386297721
gene-b1811	9.25805471846768	9.15152082601483	9.21837536757408	8.97647069462446	8.76842543723169	9.08508863859838
gene-b1812	10.7505091765806	10.6204950132116	10.6861713539935	10.5353089062184	10.5070511383098	10.6614094759985
gene-b1813	10.1350392183337	10.3848668049086	9.89168761758345	10.107828665724	10.0323606165844	9.80966215763794
gene-b1814	15.3599414487698	15.4415274781409	14.5980838537753	15.2053419623927	15.5061659891897	14.8388672192135
gene-b1815	11.7979913834745	12.1072076805234	11.6892957542883	11.9521976292403	11.8008652152528	11.6875681516616
gene-b1816	10.5869896667961	10.8429621144277	10.4629615689803	10.6230497230357	10.4425422641395	10.6479388853945
gene-b4751	7.35534957694277	7.85165238895069	7.64896269761676	7.71350288390508	7.57840102312229	7.2696905523884
gene-b1817	13.3939978980504	13.5219033097999	13.3078481960242	13.3553795522646	13.771668108145	13.3014116060326
gene-b1818	14.0749057009714	13.9834069592824	14.1774816576963	14.0990619832154	14.2862129077023	13.8983804367088
gene-b1819	14.5638203565624	14.3989284975055	14.5753650608813	14.5915290145295	14.8655684430219	14.4546442204276
gene-b1820	8.56591051087229	8.79069495363714	8.31140308486524	8.60027346192981	9.01089925699621	8.7530219152281
gene-b1821	6.19701721924188	6.67437341399736	6.42607605997766	6.55572518838742	6.33002035538494	6.05014156192851
gene-b1822	7.85302436968909	8.33100377507402	8.05291519442479	8.26880611967388	7.95223195714101	8.00799872740058
gene-b1823	16.1082249053294	16.3295847344116	15.3537970331286	15.855084081852	16.657295892004	16.1751181723042
gene-b1824	15.238897716553	15.4650702473973	14.5308513054156	14.9872864793972	15.7795660148823	15.3843813135387
gene-b1825	9.69434497524654	10.2668692000473	9.95505069128741	10.4128354194647	10.5368313821234	10.1046702192517
gene-b1826	6.07939709235756	6.16065712276278	5.71184650890506	5.73040367373618	6.1149110677898	5.87924289800843
gene-b4536	6.79228278890595	7.02139350411073	6.95757224916398	6.91795196462316	7.2991526442275	7.10312815579657
gene-b1827	13.162645823876	13.4454593729162	13.0181095797087	13.2609172873019	13.7627995192831	13.2349889374861
gene-b1828	7.42268345653707	7.53697317504115	7.84236698834242	7.49072103326448	7.55575989619401	7.60429135971593
gene-b1829	13.5231648255127	13.4245939929442	13.6021568832665	13.9362798611326	13.4511449518479	13.982002715556
gene-b1830	11.2550705487293	11.3135752494599	11.4291757922011	11.2329905352326	11.123853355216	11.3383214971092
gene-b1831	11.4782073179855	11.2934392499065	11.5645032765561	11.7037693301663	11.2957533830491	11.5763392970623
gene-b1832	9.95316841092248	9.82332033568795	10.6630749857932	10.062410635453	9.8180041971466	10.1235857191527
gene-b1833	9.6093650245549	9.73400293890806	9.62154752176529	9.82491847580636	9.78759537811399	9.95313724606321
gene-b1834	10.2595149904333	10.3710753023516	10.1169728850643	10.1760495732374	10.0936954305693	10.0641545690205
gene-b1835	8.30800946208665	8.6523512588802	8.38947883805779	8.60523773865477	8.68873043759889	8.41752829112077
gene-b1836	12.3446735941981	12.9881917306727	12.7994703739382	12.8915973684133	12.7792193064855	12.5144223611454
gene-b1837	11.0558776889802	11.4954981460674	10.9458998970992	11.1874786041796	11.5793549726511	11.1140401147423
gene-b1838	10.9135006777385	11.2626014066965	10.9219467170841	11.1041675912181	11.2105303167424	10.9289369449831
gene-b4432	11.4116046700719	12.4063151629837	10.2937385661993	10.8944708155006	11.9146169528329	10.9276879727287
gene-b4433	10.4676576784253	11.41706454046	9.46922702508156	9.97757944996875	10.9530299965615	10.0002469059864
gene-b1839	8.33541822505833	8.49489343552874	8.89018107791113	8.47495610642812	8.50743902872156	8.63646183687471
gene-b1840	7.85392066293819	7.9595132245274	8.26574306287231	7.77556900783633	8.11041424156063	8.1524768203543
gene-b1841	8.06202726246879	7.97995801727643	7.6541420724747	7.85701198924876	7.81200535708304	8.12187922630518
gene-b1842	8.40552349378096	8.42434292581289	8.1033948476113	8.05359455059189	8.54308498435	8.62157364091902
gene-b1843	10.8084831255584	10.9200436629084	10.9820540237449	10.6952924130785	10.710629598375	10.6903704826604
gene-b1844	10.0721316825228	10.374344970795	10.204178760211	10.1442908087504	10.0935662737409	10.2128811030909
gene-b1845	11.9945212664366	12.1263934609234	11.7754235032079	11.8646790745656	11.9014049326542	11.7353738417676
gene-b1846	9.99595868627323	9.62489577265869	9.85696712076539	9.8108922900044	9.55324803566489	10.0984816532561
gene-b1847	11.3089982386332	11.3324202080891	11.4149273134681	11.7510116572901	11.5986846275021	11.8968342066662
gene-b1848	10.1449007089431	9.92070890594448	10.4942450800988	10.9543219919656	10.2999364348923	10.6635900261846
gene-b1849	6.49222724376934	6.88644042940215	6.68474015946117	6.60143915552467	6.53579839156276	6.55386560146512
gene-b1850	10.2545746265629	9.8770043424028	10.9080801498358	10.4922859510474	9.93694335543997	10.6331661075256
gene-b1851	8.28071306039427	8.12113369738146	8.48199996503037	8.49898435690552	7.89499817296058	8.28709054549742
gene-b1852	12.3460505543474	12.0967168055928	12.3920921745648	12.0525811954639	11.9930743251459	12.1199682551
gene-b1853	11.6362230207451	11.1978173074026	11.6347096381383	11.4743485552059	11.3045216792435	11.4071636185345
gene-b1854	14.3661427429179	14.1101701581621	14.1986556034109	14.1793841949652	14.1964561045967	14.0449717909491
gene-b1855	10.4622042672015	10.4993805625432	10.2645350995371	10.2699311162682	10.2781088142525	10.6191514802328
gene-b1856	13.2432958581284	13.5684859511049	13.1631555595487	13.4347648496734	13.35485460288	13.3744538759036
gene-b1857	14.6106431985929	15.2275264211147	14.1652878239931	14.9055607879287	14.9226503674848	14.6981743085001
gene-b1858	12.1737038625949	12.13718207154	12.2932646952468	12.5945905626206	12.4400840351752	12.5066507142914
gene-b1859	10.6298041581255	10.7181150701169	10.4513625084046	11.0023573997191	10.6792844003789	10.7537274870156
gene-b1860	11.1082214266238	11.0668511178117	11.1520539738255	11.1598713313002	10.9418073386109	10.9828868513191
gene-b1861	10.6827409039212	10.9403726933675	10.6853505794338	11.2100807822197	11.1057876890637	10.7513171427511
gene-b4677	7.39070396792561	7.92950465960292	7.03126448794775	7.17994672012358	8.09681173476418	7.47515612825381
gene-b1862	6.4712533543221	6.67158773432329	6.66540310044249	7.00813570856135	6.74176676745957	6.79373433434824
gene-b1863	8.90710749859928	9.06512209728554	9.17373318703611	8.6699022467505	8.79883738226845	9.00566263375712
gene-b1864	11.0597773531059	10.9750038207043	11.4533427684413	11.4269168360854	10.9290639030472	11.3175941066899
gene-b1865	12.0477944259977	12.1190178667901	11.7800023870868	12.0966619734528	12.2977163024621	11.8979881535245
gene-b1866	13.2529310722709	13.2542527824485	13.5007239651132	13.682133760896	13.257733436377	13.3703714777198
gene-b1867	7.93795605495211	8.0384997834277	8.09289189547115	7.93423753139546	7.93658022918828	8.04845203605746
gene-b1868	8.21274264917307	8.12002143479255	8.42415537417775	8.23434345468436	8.34170192821078	8.21165306639202
gene-b1869	8.47481101579109	8.51192995725475	8.95860344152268	8.29915277940522	8.06419024689216	8.35047015377157
gene-b1870	9.68098144644991	9.96096635872141	10.050914716961	9.83048268065729	9.82994394290145	9.79059134364048
gene-b1871	9.89229605353148	10.1102951330478	9.656611428053	9.82047826855918	9.87515268128995	9.8676903240336
gene-b1872	10.3509636764925	10.4668373599271	10.2583460316836	10.9014912345526	10.6486910230476	10.4262367818364
gene-b1873	8.57371997326712	8.75736729064498	8.41258141041362	9.32935979144197	9.15250810486819	9.02225220777356
gene-b4717	9.73604535628933	10.1334259305109	9.46534685946805	9.98696753970173	9.98551881701656	10.171036973252
gene-b1874	12.0368370154436	12.002979886654	11.8443075535442	12.045548648644	12.196127954808	12.3311709031018
gene-b1875	9.7452934085621	9.95759171668106	9.49384536774599	9.86536194220127	9.68737648164136	9.32890762618856
gene-b1876	11.5415479425798	11.5560400355157	11.6909555731365	11.6791403280567	11.598017941775	11.5328670191071
gene-b1877	5.795824060814	5.75842655613784	5.79074012211703	5.43226426937667	6.10399725615842	5.87962652400289
gene-b1878	4.59403626800191	4.99113810337429	4.82911813218072	4.64832829655902	4.83199009200304	4.8098447149754
gene-b1879	9.33121917501655	8.88488017905846	9.40316568834363	9.18125828948019	9.10111714659283	9.17792996059822
gene-b1880	7.02933775103758	7.02482210137225	6.97951922282573	6.89015460221268	7.07924419385164	7.20966481111366
gene-b1881	9.61837508859802	9.44289080556843	9.39718848694157	9.79376638164361	9.55621748935442	9.46150623444613
gene-b1882	8.39288073440777	8.40545105478295	8.18436347470269	8.36674400638844	8.42063106648615	8.24297093930531
gene-b1883	6.40026210265806	6.51262695099788	6.24109613469177	6.59999740023276	6.6116128352018	6.69602741279783
gene-b1884	8.26004448428571	7.7122177975385	7.53048529934799	8.03128563408293	7.72815933614004	7.96005931460711
gene-b1885	8.71566479592099	8.6636488500858	8.19190716537869	8.44491188515349	8.34076708805542	8.20464886756916
gene-b1886	9.42552090448465	8.77657250432281	8.76801940101001	9.25421133336596	8.65426984439756	9.1343776646799
gene-b1887	9.13585363242119	8.87660402943867	9.24220063085791	9.29982559650998	9.32652679401492	9.27983878737205
gene-b1888	9.28531440771504	9.17020124966408	9.15295787039636	9.08888800156849	9.02696461983525	9.11109014993866
gene-b1889	8.12779194817726	8.08631464122281	7.63919181979574	8.1571318800591	8.00553712913486	7.75920116600374
gene-b1890	8.2612471402214	8.06357167034542	8.1194912064063	7.89062224446348	8.03612972105186	8.0717285745068
gene-b1891	10.3096885104837	10.0177499280091	9.89134031783336	9.93709271573258	10.0045682595235	9.82760487658914
gene-b1892	8.24828076206245	7.95654026750554	8.58955665341362	8.02668189805435	8.09992037501493	8.09223164740055
gene-b1893	6.06269575925282	6.17016817304228	6.14368594144565	6.1864302521838	6.15139821081438	6.16523100435688
gene-b1894	2.85282131118918	3.13652646036387	2.86333403010642	2.9341294854912	2.91511179816485	2.87423824778188
gene-b1895	12.4393484989643	12.7878746109757	12.0034068666606	12.6056804432765	12.4706216523719	12.2617845580944
gene-b1896	16.9228540857345	17.1974519275738	16.7030230094835	17.154888295558	17.0330908853474	16.777449465263
gene-b1897	14.7203415657899	15.0514262890265	14.6461368865269	14.7855406769291	14.585851490058	14.7504360008474
gene-b4460	11.260113132828	11.0208341109584	11.0617390260871	11.0550398573916	10.9756010387451	10.8937497791799
gene-b1900	11.3655508059038	11.1463289096943	10.7889631679315	11.0469418136374	10.9711100532441	10.7761386342291
gene-b1901	11.49129625036	10.9239339370755	11.3348205922681	11.0390868126786	10.8892401843712	10.9727185150984
gene-b1902	9.97087413985218	9.54804576566762	9.82004494344437	9.76066363352374	9.67206959818942	9.88909943483975
gene-b4537	6.04407220615888	6.10363393405854	6.28869322548496	5.93605512355408	6.47090355250911	6.16454273730774
gene-b4663	8.56770740893555	9.48109191050464	7.99794556767804	8.30348450002755	9.15983400551718	8.68807933333004
gene-b1904	7.02994150537014	7.22854499613349	6.97840780471952	7.47643345749564	7.11951403043178	6.86408264678421
gene-b1905	9.48923373073657	9.7221850144109	9.66176125227976	9.27601042489193	9.6434310982478	9.45885524369532
gene-b1906	9.96539823591544	10.5115222928859	9.94706189031629	9.721300863593	10.398222626657	9.99924578248909
gene-b1907	10.7197804349419	10.4079660562525	10.707247326601	10.8620942609122	10.4034179200312	10.8975843767256
gene-b1908	11.6139247143117	11.0526006063468	12.2010140686961	11.6402528116347	11.6037013805081	11.9659319269587
gene-b1909	5.32964213779016	5.29844534307745	5.30648727657367	5.12857781995896	5.18765050147847	5.38119947570846
gene-b1910	6.03670499375653	6.1891391035501	5.87833634967426	6.0906705755977	6.00521907283556	6.12968517553512
gene-b1911	5.24887465455868	5.25763560980899	5.05414992176228	5.04298246258337	5.433184868719	5.63093020794431
gene-b1912	9.96799655447673	9.92368166517206	9.90173006542118	10.2734250601294	10.4240178648101	10.0502252929883
gene-b1913	9.28182605716985	9.28411430448376	9.50097111157239	9.04549763440551	9.14665943857572	9.50388694426828
gene-b1914	8.79383941928695	8.69074514588924	9.2683044385939	9.09113723713817	8.88012086242636	9.34684796331285
gene-b4752	5.27693497234386	5.2297164611561	5.099909708456	5.61062692845673	5.37079456758281	5.00735830982194
gene-b1915	6.11721927669844	6.54017001353525	6.10016150580592	6.91574387944816	6.51412336145135	6.14052498659649
gene-b1916	8.93596052801634	8.95362580843617	9.33440660609859	8.80005761808135	8.89676032861334	9.22720349362619
gene-b4719	7.87707274026454	7.98911144192681	7.52449817602544	7.51664652390726	7.76655964106932	8.1360996715592
gene-b1917	11.2831145033221	11.1749084769274	11.3139859284124	10.9300582633662	11.1484877556833	11.3672413690254
gene-b1918	10.9801798788127	10.8650043738151	11.3061330765169	10.6953927586908	10.7193178776587	10.7716665916643
gene-b1919	12.2122965868552	12.3050018858548	12.1707651393007	11.9158398855902	12.1832226883293	11.7269363828155
gene-b1920	13.0788653840529	12.5541965137484	13.5117221211343	12.7331317703909	12.6017694751897	13.2985698146001
gene-b1921	7.1921805886573	6.77105465003795	7.32130023932906	6.64781888835699	6.92898675024688	7.39914597667773
gene-b1922	8.3065055080674	8.15623708563569	8.4610605734492	8.29853337139951	8.21653150924271	8.6818253696247
gene-b1923	13.0920824125841	12.9827960555476	13.0401983506333	13.0938783207666	12.8838638765737	13.0987480927067
gene-b1924	7.25577052866408	6.71909359183536	6.91309596507174	7.26629100913897	6.75826302337609	7.31289595951322
gene-b1925	5.15692909056108	5.92266982843336	5.46578633091045	5.17026618841415	5.60435694516092	5.44115794217699
gene-b1926	6.12871657151991	6.38385383576912	6.12969067660385	6.38786790157845	6.22218704948846	6.1759723400892
gene-b1927	13.1658444999944	13.2182709407503	13.1589243083162	13.0425822456141	13.1569184112422	13.0751060572406
gene-b1928	13.2308793961352	12.9104031772957	13.2689310644955	13.3903834180808	13.0737317076114	13.3424163491657
gene-b1929	9.68726043655334	9.6870496026575	9.83787225454879	10.0065275081279	9.72744489688292	9.82466057049347
gene-b1930	6.8319681913135	6.85874014082432	6.85175070964983	7.18527696272007	6.7145065881871	6.79957456784217
gene-b1931	10.1561360444962	10.235191107214	10.2749995770352	10.3303485583281	9.86382052839141	9.72212500782333
gene-b1932	6.67274525125118	6.54421556453794	6.8747734699942	6.6082277163019	6.37867044873971	6.46518937638979
gene-b1937	4.70876923759004	4.82932693177578	4.84301960950577	4.63293023687829	5.26247254831866	4.73425799425358
gene-b1938	6.60292980222751	6.5117010397467	6.64772748803484	6.7028207040552	6.83638944884154	6.80696726286922
gene-b1939	6.39151441637364	6.71831973127227	6.34558328812272	6.4045154227636	6.34298220477705	6.31137420005427
gene-b1940	5.32924697298166	5.23181677230957	5.25616933324851	5.12266043220535	5.56731535958163	5.52583501310971
gene-b1941	5.28023192832006	5.34019845570893	5.62082133401679	5.16232350322234	5.29647973246976	5.3623975728469
gene-b1942	5.46445997782125	5.3998771990719	5.36059632826319	5.69285460465436	5.64655565359681	5.16445658652226
gene-b1943	6.66961233337954	6.74342361845234	6.60136464467174	6.78689440946632	6.72882317489832	6.67964800257091
gene-b1944	5.845568567884	5.60255506465434	5.71223044384477	5.65707551910738	5.72130344744589	5.95456454006612
gene-b1945	7.41705217739172	7.12021583042982	7.58318851310057	7.36808485291943	7.29859100269673	7.68772223035435
gene-b1946	5.87741818419637	5.8904096407724	5.91668449831459	5.92372303692286	5.75475989743324	5.70140103645597
gene-b1947	6.52086868187314	6.0138770979944	6.23492174548348	6.31255674590962	6.23275367033231	6.26703194221075
gene-b1948	5.69686578330777	5.74159721377329	5.56348786947151	5.39044543896624	5.69697659786887	5.95218343649546
gene-b1949	4.3741503376188	4.42499396834965	4.41379325631427	4.43601586178904	4.51445944588857	5.05050436705913
gene-b1950	5.90274551912117	6.01756129796095	5.91953727618073	6.35047001663823	5.96832537469869	6.0294607236152
gene-b1951	8.47531077600491	8.93882530220208	8.09028216477234	8.50953535796131	8.45224278911645	8.67883509198433
gene-b1952	8.74341271271631	8.98771575711886	8.46134255892716	8.94679831841491	8.69582155738245	8.7601433083394
gene-b1953	15.4760497392131	15.5977638987085	15.4103931192421	15.625911902167	15.7760657130121	15.8241646191809
gene-b1954	13.2707350855711	13.2689270476275	13.348303770287	13.3407027796371	13.3056770171854	13.6088339793643
gene-b1955	14.3617306970416	14.2926430405071	14.3854724739634	14.4221906698915	14.5045111543344	14.3592011129773
gene-b1956	12.4973910118587	12.7220946868927	12.6045312213671	12.6341805896123	12.6023129356076	12.5284696621316
gene-b1957	12.845755501087	12.6914480925045	12.9760869948742	13.2360409542546	12.8003505288824	13.5167159183633
gene-b1958	13.8652703160531	14.0452889310806	13.6047800235825	13.9772498777033	13.8127038422947	14.2818685896
gene-b1959	6.6857105138238	6.45002049100513	6.45129780499658	6.80572621278608	6.79675377905625	6.66717437347908
gene-b1960	7.42603043114707	7.38221109171112	7.27786396609004	7.18114198047583	7.18107562580949	7.5043523605765
gene-b1961	8.98933036215253	8.86775335827501	9.20391786030734	8.95526255523729	8.97543522729508	9.14508408946261
gene-b1962	10.7641162930495	11.4732592838488	11.1421411015924	10.9572912785326	11.2285631073671	11.2295961887513
gene-b1963	10.3316184360339	11.2682059858854	10.6690047704425	10.5850526698239	11.0122553775609	10.6954805548059
gene-b4603	2.61696715928151	2.59695643587785	2.59519030228381	2.77022379333213	2.61045913245891	2.56415996089055
gene-b1967	17.0065878113402	17.4616112238	16.8477799877981	17.4896529734492	17.4428517235182	17.0322505225873
gene-b1968	7.53332841608283	8.03711390407068	7.31930816517181	8.39151643907021	7.77771266537879	7.71069874847378
gene-b1969	7.38159115039856	7.41191605186017	7.11753275842314	7.35444922785768	7.54402061111329	7.35314276673706
gene-b1970	6.15433130465317	6.33564663837626	6.30585674913781	6.52125837314395	6.362847764747	6.35811622391155
gene-b1971	12.5466521569197	12.8151439500397	12.2954802443806	12.241079001052	12.5728825777814	12.271859490679
gene-b1972	10.9122841333969	11.1306449442391	10.9167879905873	10.9322887706197	10.9654794390905	10.8159093111046
gene-b1973	13.5800720820599	14.0413481973134	13.5040987197816	13.6255265524778	14.0206756250601	13.5020877770804
gene-b1974	6.42406727395865	6.41199052794474	6.26776254452906	5.99850916707691	6.38510264639785	6.32637821910529
gene-b1975	7.70469710894545	7.51396881476497	7.61766105197085	7.78372428999075	7.58689689065496	7.4615610378031
gene-b1976	12.2328900334324	11.979003472732	11.733804295902	12.2660984964173	12.1373759878815	11.7990181120582
gene-b1977	7.74706750597814	7.93122028393003	7.38078063195987	7.91846275105654	8.11714167435509	7.66306232559109
gene-b1978	10.9604851276182	11.2132531285693	10.8265251600943	11.0140064806946	11.1996604093764	10.7837213771397
gene-b1981	11.0151212349215	10.8321481556433	11.2618645596916	11.0361938740083	11.0692301335193	10.9151030653193
gene-b1982	11.5198607751743	11.2959927652528	11.7134462250162	11.3927105013774	11.1565478156345	11.3336895962667
gene-b1983	8.3856073213931	8.38061183578382	8.17823929770562	8.96578094708749	8.96526326140839	8.47205620047242
gene-b1984	6.80688081395242	6.85711713923596	6.71957818968918	6.69087794761399	6.9103574217586	6.55200778588755
gene-b1985	10.5698355177673	10.27422473865	10.8488206145936	10.2583438617922	10.3377637453186	10.3624288710402
gene-b1986	4.82944889964871	5.42614440865165	4.91279744300362	5.31233056163198	5.07211685552365	5.30822705178622
gene-b1987	7.93563742895738	8.37271134844752	7.59820933638249	8.43170543812925	8.21327068130807	8.06256955911038
gene-b1988	8.91457445416667	9.18932631708428	8.74523949450752	9.19631809686904	9.37431127963496	8.6876449296667
gene-b1989	7.32968450192651	7.9055187196762	7.40525867587901	7.3409849534489	7.82808312188807	7.36731762721428
gene-b1990	14.1635096036942	14.2727741270626	14.3942628143947	14.5040796761604	14.414062887054	14.4381933930936
gene-b1991	9.88161105526956	10.0622330443467	10.061446406269	10.0897509327776	9.88890793101568	9.7046846154934
gene-b1992	9.19118295777946	8.90832231462801	9.6305264232675	9.26223924891556	9.17561930081033	9.31420284461536
gene-b1993	9.47920807524637	9.25671026719942	9.54788250055953	9.28061504065864	9.4455773951672	9.57106457469609
gene-b1994	5.71274218983983	5.32480685172049	5.5734240619537	5.54248138381947	6.09155104513318	5.61296759325219
gene-b1996	5.20682612517693	5.01310200773902	5.25182772418797	5.13529247735897	5.14748748375169	5.33151052895621
gene-b1997	5.05086377331228	4.8338414251512	4.88368249648365	4.64405413541132	4.56701642730081	4.79687944217815
gene-b4435	7.81189116796956	7.68103620105952	7.31893012515619	7.31110375118939	7.64553267853165	7.1148631011735
gene-b2000	9.80684043586285	9.73404363900261	10.1986046307177	9.71717693856015	9.72241699203116	9.88007029344358
gene-b2001	8.73269711125142	8.38157107230979	8.29704601720552	8.4777780617772	8.41243335143792	8.20235158716874
gene-b2002	8.19847228494631	8.26920950062213	8.24535814535719	8.10508113816862	8.19313182771647	8.17402332503585
gene-b2003	5.75460707609162	5.71635255993095	6.0639270204676	5.53437696622909	5.57846999589011	5.74147981011435
gene-b2004	7.41498853710969	7.2458565081476	7.14721634046527	6.73150586370847	7.14279287555397	7.86620438393175
gene-b2005	5.1755535002169	5.44292687916795	5.49233007384883	5.15243970389495	5.37939549215776	5.18015384666025
gene-b2006	6.77072657937435	6.74823972990146	7.05061492355939	6.87641276431467	6.94003062361292	6.51445029695892
gene-b4538	8.66691778208027	8.83552019415923	8.92434720754674	8.92356079716483	9.10272202957502	8.84689796638762
gene-b2007	11.0898361041002	11.2500461312369	11.4687079336879	11.3498315963807	11.4980600298356	11.1857980226019
gene-b2008	10.5140667524863	10.6251988627398	10.5892184682853	10.8970160642486	10.6199598488856	10.6876702649957
gene-b2009	13.2442718932373	13.2919127648557	13.4669831295491	13.5392541611281	13.3111403439395	13.4609693003843
gene-b2010	10.0847041148116	9.75613475374304	9.87532070005751	9.75181123205605	9.94606418718438	9.89988868990703
gene-b2011	9.67512738047573	9.44320767143849	9.49216320030209	9.96550483450308	9.96216706774505	9.54775022848015
gene-b2012	9.93596250889827	9.49317615403591	10.299768313029	9.84655195192448	10.1997000728299	9.83639043542089
gene-b2013	11.5959983180521	11.2340615656133	11.724963908622	11.2363963538316	11.8585705831946	11.4559021613774
gene-b2014	7.410065711785	7.76583389761872	7.85949940379002	7.97282261448092	7.83784216420143	8.0856636632248
gene-b4678	3.22925532177911	3.23296004545034	3.29117090059692	3.26730379230945	3.21515199595601	3.37596774379875
gene-b2015	13.887026721933	14.0624902956665	13.799928932572	13.9519498789188	14.077204999091	14.0221244688687
gene-b2016	13.2758932844239	12.9966519789548	13.2013421189823	13.5157703232959	13.283229446303	13.3759987944504
gene-b4539	11.7829696236914	11.5217172451909	11.4957323084429	12.3719780399637	12.0351792236496	11.9832261974312
gene-b2017	11.8296579309257	11.5141377353413	11.8305614377099	12.4717656761794	12.0110101630514	12.0663957956728
gene-b2018	3.76861609729981	3.90093383691344	3.70073462933566	3.72032145507979	3.79660481884573	3.72061246002183
gene-b2019	10.2179818918083	9.83246925853361	10.7732945205883	10.1582233869381	10.2725782390123	10.1736833892679
gene-b2020	10.6962532686095	10.478707960733	11.2756791056339	10.8654845297382	10.9256215226065	10.6596972306891
gene-b2021	9.58141962983573	9.3492527061444	9.95416144874752	9.22717247121804	9.49900196057717	9.22389125533391
gene-b2022	10.0965250556967	9.92060006203532	10.7396950125026	10.2268030439582	10.2350115446066	9.97813098414197
gene-b2023	9.21482529562474	8.89273848629056	9.43971685370338	9.17786547346356	9.09764598966741	8.88991647836997
gene-b2024	8.3456363486807	8.09744920674228	8.86747029050895	8.19892089786784	8.43073178519326	8.34551874544586
