	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_MMC_1	featureCounts on 30min_MMC_3	featureCounts on 30min_MMC_2
gene-b0862	8.71883558199491	8.86910210356953	8.3124035089618	8.61553047265153	8.76501981665513	8.30276778682769
gene-b0863	11.3994909772052	10.9505371811429	11.8970013008236	11.436798685344	10.9171381669462	11.0141369925499
gene-b0864	11.1037259752861	10.9671544821838	11.2496344312573	10.7678378321551	10.3602299934953	10.5242734046412
gene-b0865	12.2782535512692	12.6560073658756	12.4525319201838	12.658734546166	12.8541617746694	12.2485031814336
gene-b0866	12.3548438360681	12.7379599650168	12.6837014080193	11.7539057383694	12.2396974504713	11.9610285214488
gene-b0867	12.0982131733583	12.1717081084268	12.4543665929309	11.6372593049311	11.8700412550527	11.9935556805144
gene-b0868	10.3182894493507	9.94536726565305	10.3191462238134	10.1324057010708	10.2519675655976	10.0053968259149
gene-b0869	9.95529674267095	9.99608060146045	10.1005189094659	10.4135468766536	9.72834099542775	10.3129664849399
gene-b0870	12.8552611536534	13.8276207798964	12.5005061201753	12.7898005271109	13.30476229152	12.5897436460374
gene-b0871	14.1974656112505	14.7671477670898	14.4522794346695	14.2137814213824	14.1208555209869	13.9885011251362
gene-b0872	8.43576859980912	7.97143279731532	8.71313349383211	7.12312760016472	8.53748620583944	7.61644981586713
gene-b0873	7.82331879144826	7.77068797930464	8.13000801916423	8.01604749751075	7.91036991371206	6.9635041353863
gene-b0874	7.87862184528039	7.70029381327623	8.18837614854147	8.31089307601659	7.54398255257869	7.27177169566697
gene-b0875	10.5673275139488	10.9325176532428	11.8279124447325	10.5039023505814	11.3590434738869	11.5632178271183
gene-b0876	11.7513917216932	11.7379094028635	11.6545145266083	11.4846497567413	12.1297544738226	11.3381741230997
gene-b0877	10.9086322962925	10.5856601283953	10.5129159520316	10.6607602303952	10.8243757744173	10.3454484637232
gene-b0878	10.5623038176453	10.455356158613	10.0991766221369	10.3217294393045	10.1169211200695	10.8174639668314
gene-b0879	12.2015694920816	12.4318464667336	12.9106465428446	12.7568634856907	12.2607150345419	13.3839291143154
gene-b0880	14.6077547107998	14.4523654894496	14.2858632214267	14.5466071987331	14.634274430506	15.0087899655349
gene-b0881	13.8703551755367	14.1547412854172	13.750148060114	13.983088599744	14.1208555209869	13.4232576183582
gene-b0882	17.8913663982347	17.6541727604882	17.8478697945547	17.7460494490363	17.8878314915834	17.5164531754966
gene-b0883	7.94463675149376	9.14441863742482	7.93799267537743	7.78524679279876	8.5942805609515	7.90631185016339
gene-b0884	8.42676939796032	8.87165406717869	9.19080267819424	8.17843838677954	9.25698079060844	9.02333390557063
gene-b0885	10.3801431192673	10.5940945103432	10.6446786981294	10.5253000006362	10.7927063057395	10.141190924039
gene-b0886	8.77269291593298	8.83811253165153	9.1780755900911	9.36405182076518	9.14856917356402	9.23009608936011
gene-b0887	9.23428700122147	8.9291099415581	8.96017620651459	9.0330844659456	9.1084809264869	9.05760569730148
gene-b0888	9.32774106886913	9.13809650911948	8.9896833600823	9.20651254715811	9.0290432758731	9.33832795244863
gene-b0889	10.4751735347531	10.1319746531679	11.0182161128858	10.3339114127493	10.5265879490804	10.4526211001293
gene-b0890	12.6420672420271	12.5525083088756	12.6197443696334	12.4507124053105	11.9445050408998	12.4875751377824
gene-b0891	9.75282316337315	9.59183393721875	10.897726659684	9.54322114631103	9.24779481658057	10.3928361947601
gene-b0892	9.55602358842053	9.44811003379851	10.0856843148905	9.44803267358628	9.07972969362204	10.1673941741193
gene-b0893	14.0145588516295	13.8142424863482	13.4900431624078	14.12513633148	14.2640479931922	13.5300365357909
gene-b0894	8.56418276874694	9.33317502476131	9.02714502104731	8.37862904104874	8.38271473112857	8.48822260232196
gene-b0895	7.60038920360238	7.69425011855565	7.83386887662606	8.23963795159109	7.13454290708291	7.61644981586713
gene-b0896	9.58414572271709	9.23799268767664	10.1826507943682	9.50590325004063	9.2217540411103	9.74301456246695
gene-b0897	10.0575021205792	10.1979063955583	11.4057443764011	11.140355748718	10.6523528578346	11.3513567981119
gene-b0898	10.7639035389798	11.3422137190506	10.7415264626287	10.8206961945301	11.2900306579711	10.7806358912433
gene-b0899	9.48958800547987	9.61469560474367	9.4001541600401	9.36703153317765	9.59602111103545	9.5707753719638
gene-b0900	8.39941467989306	8.74082551431273	8.13541934201912	8.49937816751244	8.8159404219623	8.73222133669214
gene-b0901	6.65612154331575	6.73217167988662	6.7513565283439	6.90994339058898	7.63093369353195	6.79302055981815
gene-b0902	13.8553553946498	13.5613933611924	13.7307084530779	13.966216364511	13.9151603092925	13.9245799141444
gene-b0903	17.7360696615995	17.9554489128135	17.8431141016423	18.3036928771138	18.0878658039064	17.7326175310196
gene-b0904	13.6624937332296	13.9747790990856	13.4612680537271	13.8205226741467	13.7801622575088	13.3199383378784
gene-b0905	9.50017432560899	9.42757634631308	8.57112687329648	9.36703153317765	9.25881089202891	9.2719563864723
gene-b0906	11.2179551802986	11.4062702254548	11.7848124589175	11.3931310416292	11.3059480628301	11.3172952722446
gene-b0907	12.0249505052358	11.4575589163093	12.5785219531011	11.831035514554	11.4345877440201	12.0738776640083
gene-b0908	8.98180965542081	9.16736192927015	9.25762720793853	8.80476552734968	9.10440911375694	9.29840094118053
gene-b0909	8.3333939618114	8.06601943235582	7.62884605033021	6.96740923421249	8.19274257377797	6.79302055981815
gene-b0910	12.5052004709311	12.5263309536062	12.027387801374	12.2313205185554	12.0009917320216	11.8944702471168
gene-b0911	16.7682645898489	16.2858239843992	16.38974697215	16.5016205194476	16.1704945515546	16.296736198198
gene-b0912	12.1503153302315	11.7994929857679	12.7071924956754	11.9429860956256	11.6829788689301	12.4201102129793
gene-b0913	9.41991153740606	9.50310108970778	9.21093193603819	9.67388293607369	9.6003467320948	9.49188223531085
gene-b0914	10.7076960812197	11.1372666485748	10.4647832479119	11.0820269319891	10.8809830187332	10.5662032686888
gene-b0915	9.91006964167519	9.38026601068351	10.5319259793468	9.77806474590382	9.68828925813784	10.363685477471
gene-b0916	8.46681268647123	8.72676439462179	8.27879501116659	8.62562505204474	8.23138345085172	8.29791714099086
gene-b0917	9.491711554212	10.0416998033696	8.67348811228955	9.69059504166888	9.78259642415085	9.00295217108629
gene-b0918	11.0212360605903	10.9331219491972	11.3128496941434	10.9128361071026	10.8390415056768	11.1807539886933
gene-b0919	10.7778358795121	9.6782780296127	10.937270333194	9.95631584962531	9.95554404838901	10.6240606965445
gene-b0920	9.2138055237348	9.00302816255457	8.60224635815715	8.88643947490848	9.35771553053483	8.99117230985332
gene-b0921	8.96960946606645	8.97012344610946	9.65951240517945	9.53530606772937	9.19522758603422	9.23508522565552
gene-b0922	9.7633922597921	9.82130937896354	9.86326411213501	9.82636733886639	9.78512948048441	9.72192021694377
gene-b0923	8.72613712117313	8.35671715540033	8.54732241885951	8.85689712984448	9.03547913305143	8.43647283755679
gene-b0924	11.4612005314083	10.9899852180771	11.5939715844877	11.0629615134151	11.1057928685607	11.3649853076978
gene-b0925	14.8304568486496	15.0870688348133	14.4952389558218	14.380730496354	14.6511542052775	14.1177615644296
gene-b0926	10.9983676794152	10.9142699017497	10.6205823062795	10.6040795043955	10.8661436912204	10.9597745097988
gene-b0927	10.6501526078956	10.557706011848	10.7415264626287	10.4559554098954	10.5190150611091	11.0455143817361
gene-b0928	11.75403549478	11.4188332031771	12.4332585428671	12.0080135714296	12.1805080563308	11.9034463616991
gene-b0929	11.4525449512071	10.7317897057137	11.4919934630901	10.7756682101935	11.3269015053662	11.5803557631356
gene-b0930	14.4468914499311	14.0031675372397	14.5132028048765	14.6361234188358	14.6597355928892	14.5471812234028
gene-b0931	9.27191277944914	8.78489739408405	9.8961232015274	9.23292001573517	9.48495718901036	9.78937116960976
gene-b0932	14.1178722240905	14.2362763713253	13.9169938547436	14.1997265523346	14.2042259333427	13.5881838034838
gene-b0933	8.96038973938678	9.13809650911948	9.93126870111022	8.69431667740056	8.87470846230223	9.4171693921378
gene-b0934	7.34994023615871	7.81557817940617	7.77144796965783	6.68976706685707	7.06903233279188	7.62455259950811
gene-b0935	7.05872871574374	7.156487457464	7.12512501676647	6.86974204747535	6.85601853930354	6.75854265429792
gene-b0936	6.88570028570182	6.9716216127378	6.48842727667247	5.65395189502433	6.56651797158513	7.35505540575338
gene-b0937	7.54017647322621	7.70630917070329	7.26176049630859	6.8900443183372	7.69529499022138	7.6952429771799
gene-b0938	6.65612154331575	6.73217167988662	6.53475538295361	7.02186551678015	6.83203930223916	7.59182486223
gene-b0939	7.72050776128577	6.87778237067317	6.785631337473	7.6679367171118	7.63093369353195	7.00543585629571
gene-b0940	8.620279414958	8.69243098426572	9.15487556287555	8.2918247583112	8.67674014749399	8.51339068096841
gene-b0941	8.09663167476942	8.14149266625842	7.60479841568762	7.49251716321933	7.80464522474757	8.01241331709478
gene-b0942	7.467594996808	6.74637616356861	6.91168734377446	7.57229518341925	7.3790774608232	7.50606259974172
gene-b0943	7.48614419861307	7.53984430548229	7.51246269080068	8.33591216418985	7.60056463964977	7.64855472793635
gene-b0944	8.89733759833597	8.9509711653037	8.14617750229054	8.7552191862389	9.01173659574377	8.39181803246441
gene-b0945	7.23082265507197	7.56021189359995	7.08820229259629	6.78404459892049	7.45742398386918	6.51766014276379
gene-b0946	7.34994023615871	7.66978595606328	8.01695261814412	7.13913239693323	7.62491792836047	8.1437560270454
gene-b0947	8.68174615866114	9.01229064745739	8.78246410414262	8.9153756923466	8.83580349056885	8.58232076789434
gene-b0948	10.6425572899048	11.2675334861135	11.0622131743453	10.8098428567267	10.814515005483	10.8322627471863
gene-b0949	12.5072910529731	11.7557746960007	12.9258385526126	12.5228844070693	12.47252929472	12.9303207703919
gene-b0950	13.4330920386575	13.614409753517	12.9006852431827	12.9897108687163	13.5721351161055	13.2779467446523
gene-b0951	12.2785595895688	12.1046632853844	12.1793308163457	11.7962872074318	12.1931599197346	12.096855009843
gene-b0952	11.072989910088	10.6481137490996	11.1075751611092	10.6965590657256	10.9857375871602	11.3067413425901
gene-b0953	15.2641775232686	14.8103548864537	14.5557544431821	15.0442718622111	14.4439297661061	15.3324313565666
gene-b0954	14.4946925478179	13.9404243761351	14.4419476874721	14.1878388468296	14.1293257996237	14.2399340144709
gene-b0955	16.5344677717394	16.4341669497839	15.0617821236594	15.7363449027994	16.3638005763155	15.5778396095066
gene-b0956	9.93364085733516	10.1948824827602	10.6046060776783	10.4890047289266	10.0543192921371	9.95661939417551
gene-b0957	17.0367894621655	16.3886204120501	17.4801712397599	16.4429271576659	15.9975685758622	16.5892285618111
gene-b0958	12.9994273247346	13.3436079588248	12.0911096927011	12.9198124896814	12.9175294072132	12.3790143369401
gene-b0959	8.85146250677059	8.61502046494416	9.67764325555921	8.630645108753	8.41641744227819	8.93383751865894
gene-b0960	10.0731439101864	10.0694930029026	10.1570821715189	9.54322114631103	9.68557889285092	10.0341720737678
gene-b0961	7.05872871574374	7.14699538403766	7.13716392852279	7.00402393605146	7.0975871913892	7.40429430841547
gene-b0962	12.5075521628187	12.6874890779467	12.1913250158833	12.22194192126	12.7750786762344	12.0690298413927
gene-b0963	14.2809374449159	14.2970631839684	13.4131644425389	13.8267225544341	14.5711686842174	13.7943906694603
gene-b0964	11.5762243424009	11.7475566692104	11.9852219298336	10.9936938286653	11.553795039419	10.8813128063024
gene-b0965	14.0393294459482	14.2463947078346	13.7106744349971	14.1871056980673	14.6063941516811	13.9322262963049
gene-b0966	17.4157988099813	17.2487372143778	17.5143571560309	18.3753397429929	17.7403711257707	17.1740325906402
gene-b0967	12.8497110687069	14.1869358751674	11.9387933662105	13.0607304531413	13.9557880226859	12.5438127293633
gene-b0968	11.6004220427648	11.0718308120089	12.1736143520902	11.6831552048477	11.2439527739564	11.9617759806298
gene-b0969	11.4112645099576	11.3589463367024	11.1372598513803	11.3016154401769	11.4394058588655	11.4764266833116
gene-b0970	14.520342746158	13.9600393046162	13.8931352563716	14.5245560064651	13.6430942193313	14.1009836141822
gene-b0971	8.36207702502516	8.2333086574679	8.15152469976711	7.51583832082694	8.23898187017812	8.82836238576335
gene-b0972	11.7684902398911	12.2103388665957	11.5347448107788	11.4887366307121	12.3863920434916	10.9141396524704
gene-b0973	11.6381222647206	11.4663498113775	11.6608854615307	10.861208825878	11.9551961173816	10.999645505506
gene-b0974	10.5693320937838	10.8964079596833	10.5139227641293	10.2703587198562	11.1642089954143	10.1023268067318
gene-b0975	11.080735599848	11.2281983267266	10.7049762270376	10.2038666921159	11.457331730057	9.97306338298739
gene-b0976	9.84193232862894	10.6303315863444	9.22336953862482	9.32780088555895	10.5068149473357	9.12375938097968
gene-b0977	9.47033265979485	9.13386606353096	8.97205305699891	9.10644909697644	9.71378507301556	8.7845418876069
gene-b0978	13.0299209197417	14.2066128050016	13.4663420623746	13.8716093390042	13.4208321992669	13.3067629668212
gene-b0979	12.3326149816858	13.3691600316447	12.7727260197619	12.9415870960884	12.452217328308	12.4282448119341
gene-b4592	9.8066099662367	10.6100605741673	10.1480245887898	10.3816330773323	9.85911188264073	9.8634488767812
gene-b0980	11.1263553501115	12.1831778923522	11.6540583809319	11.6056207979876	11.4998502132651	11.4307199393583
gene-b0981	11.6882862583478	11.3243638292597	11.256863585489	11.1728983263186	11.4624690909467	11.6450800778539
gene-b0982	8.63201221552974	8.62112974190848	7.88695902374659	8.03937968529295	8.11615115486559	8.19186404653865
gene-b0983	8.25383910925798	8.24536257458216	7.5468339245489	7.74731678880608	7.91519863729687	7.72544893701047
gene-b0984	7.42963198695466	7.74764714383926	7.66021609589485	8.20597837956319	7.68957618932278	7.75496274822642
gene-b0985	6.59365779460711	6.40378390627889	6.67870972364754	7.48068926542196	6.94654712388446	7.40429430841547
gene-b0986	6.47754242930039	6.78772961474617	7.25097703077564	7.25960967699845	7.63093369353195	7.46085054746369
gene-b0987	7.01807090673113	7.00472370962294	7.0237445975083	6.06242784218778	6.05197403244968	6.41813248747112
gene-b4516	6.88570028570182	6.522787249834	6.26504283106577	5.98784059646295	6.08968929883458	6.62640874248705
gene-b0988	10.0183705075974	10.2942864984088	9.49943936498652	9.9061484511097	10.2782368342916	9.73074730480873
gene-b0989	6.59365779460711	7.19367572967286	6.32844059158828	7.03941340000394	7.03970695589507	6.90481697968663
gene-b0990	7.18428302799795	7.75921881114903	6.65958468109356	7.34238792089914	7.5179883159875	7.26093319658898
gene-b4723	6.69538288802729	6.91399340482291	5.94369410486534	5.98784059646295	6.48016361781701	6.70429148084003
gene-b0991	6.06991933876644	6.44564691762408	6.41304012981557	6.125099855381	6.24210672735353	5.86040753822382
gene-b4517	6.39816899295922	7.05769782465254	6.94085786709048	6.06242784218778	6.75629042010237	6.56292807184593
gene-b0992	7.90542482750768	7.33954913984843	7.66021609589485	8.6053623620101	7.72351290249985	7.36506621199975
gene-b0993	8.63590135002179	9.01229064745739	8.41297707343342	9.42820932862514	8.85051903600105	8.64800165875081
gene-b0994	8.21225606161093	8.16715514821481	8.7272763549981	8.28540923645918	7.70665664127717	8.87728566272033
gene-b0995	8.53526400101152	8.43207158014538	8.68078034778578	8.77795702289212	8.48779214034655	9.08277632599837
gene-b0996	7.9574538098322	7.41762884916615	7.35458994572132	11.0117989428302	11.3112150452523	11.0162982003734
gene-b0997	9.18778174333819	8.57148961017558	9.0938049545361	12.4289045297499	12.6987915407346	12.3172798892262
gene-b0998	9.06724923720909	10.3533220828337	8.56718761882247	10.4545617457291	11.2721360367867	10.3106180293469
gene-b0999	12.7444250293596	14.4746775686128	12.8198410532378	13.1470637922929	14.6547827271114	13.1346851875314
gene-b1000	12.7148801110573	14.469274948532	13.577412672056	13.1665355685649	14.4799271909006	13.5392036457186
gene-b1001	7.21936402113917	6.93743383325566	6.29757382673436	6.06242784218778	7.15257008652914	7.04576922515732
gene-b1002	14.8948970303898	13.6304169008445	14.1266021032488	14.4561311370575	14.0721315280341	14.1792975287149
gene-b1003	15.118497767589	15.0144900488901	15.5219865861287	14.9583704888049	15.4033611388816	15.0084283237773
gene-b1004	15.3288041736053	14.9206620870427	15.6370462466816	15.3036751821512	15.1977470702466	15.3032447478162
gene-b4518	12.2662671249208	12.2298876466531	10.7049762270376	12.5511623750972	10.5068149473357	13.2511438627276
gene-b1006	9.82016890908827	9.64757885649427	10.109879968798	10.347493924821	9.04614100095596	9.88098931334897
gene-b1007	6.71438084253586	7.73009299130996	7.53832973703011	8.14320879349701	7.46430250720125	8.30760133330386
gene-b1008	6.75122294365751	6.8528902485088	7.04999092923104	7.36874185077846	7.23863007067192	6.94914378080952
gene-b1009	6.73298742106313	6.23167388521716	6.7513565283439	7.28785580146113	6.84410242924867	6.80979952225462
gene-b1010	5.8624752304206	7.05769782465254	6.00851585815941	6.42937163052885	5.83240407380513	5.94567620914506
gene-b1011	6.96131928522934	6.9716216127378	6.35786280624083	7.45668644425827	6.87942733863542	6.80979952225462
gene-b1012	7.16027860281711	6.60957164655082	6.8348265396853	7.05667915507759	7.68383173693476	6.70429148084003
gene-b1013	10.2660750980657	10.2676763005323	9.12864534976257	9.44239689291078	10.1398345138548	10.1517296273932
gene-b1014	14.2918169600573	13.2000778059699	13.7499346827854	13.2088417877846	13.043746521982	13.0072690370014
gene-b4737	7.34994023615871	7.10819808928096	7.29352449705385	7.27381823583121	7.16147605332834	6.80979952225462
gene-b1015	13.0956546220564	11.5701927468973	12.3311177619817	11.5751955519411	11.4855574594077	11.7203366135176
gene-b1018	7.63354574033983	7.25597289453271	7.85403008769817	7.65765918957589	7.70665664127717	7.88667350151133
gene-b1019	8.78322086575387	9.39444816787311	8.53929625312896	9.25240881360189	9.4453963246707	8.74284259726173
gene-b1020	15.1299054134062	15.3785541513308	14.4353945190932	15.0498130952982	15.3595642250405	15.4267921574624
gene-b1021	8.21752382424641	8.44942295701209	7.49491314263563	8.5103475142024	8.68225168425383	8.24844144501093
gene-b1022	8.025823996824	7.88538797203685	7.08820229259629	7.82210119905165	8.62613395939033	8.47118657969197
gene-b1023	7.01807090673113	7.46216554677851	7.42209636630567	8.1360516185389	7.85605335064832	7.77666440748756
gene-b1024	8.64364729421736	9.32208334524997	8.72022275598994	8.72275452624144	8.39966897534107	8.55435006326135
gene-b1025	7.32916042122766	7.77068797930464	7.30392383778541	7.36874185077846	7.84593197543032	7.23894775577546
gene-b1026	6.11861914699756	6.4852091672921	5.94369410486534	5.65395189502433	6.42315937263915	6.01093733311515
gene-b1027	6.39816899295922	6.57596592942798	6.00851585815941	6.58423952917104	6.08968929883458	6.01093733311515
gene-b1029	7.28647229496351	7.40241303996808	7.0237445975083	8.00817881760979	7.36426979511131	8.08253603019614
gene-b1032	6.99007801014166	7.2901207633819	6.8348265396853	7.57229518341925	7.17907944429746	6.15753407500403
gene-b1033	9.68401161404039	9.7405420616824	9.62815293747351	9.84140123407245	9.4014021993507	9.53692006711666
gene-b1034	9.16127258386237	9.09738889689401	9.75479986134918	8.27248730335107	9.09212308136198	9.56683374971364
gene-b1035	9.09555576110986	9.18994059220591	9.8790052030792	9.37888851111942	9.61751960641148	9.77749602267954
gene-b1036	9.56007505416404	8.93643467083294	9.51163136873431	9.18975532221457	9.53856409877139	9.77749602267954
gene-b1037	8.59651376801139	9.26914876154144	9.26486205958231	9.10286963208997	9.07140684471072	8.87728566272033
gene-b1038	8.07344109001642	7.74182224014243	7.87388621413493	7.48068926542196	7.03970695589507	7.48817647401769
gene-b1039	7.89877497043878	7.66359602136566	7.55528053720608	7.43220332519452	7.90065920378914	7.31414820607185
gene-b1040	10.3325288188403	10.5764022734776	10.3822728989325	9.95434246632197	10.3311095955969	9.61724657130179
gene-b1041	6.90128134633299	7.09828262377392	7.33458255722536	7.23065943621907	7.60056463964977	6.88960031290548
gene-b1042	9.81170960889255	9.05099389573552	9.45592882492007	10.13936667543	9.54456451776045	9.10204917210938
gene-b1043	6.82080470313314	6.17136417815835	6.55692654130737	5.89030969431561	7.2303100000085	6.01093733311515
gene-b1044	6.86987255607844	7.56692799305964	7.26176049630859	6.8490153095328	7.41531832191657	7.85327780154728
gene-b1045	11.244525290104	11.3571467397303	10.9721012799594	11.0838296002245	11.0869773773818	10.7652941830892
gene-b1046	11.932287962831	12.2401737922721	12.0978328908274	11.7316639753365	11.8886538583125	11.8995505658479
gene-b1047	8.32855472628509	8.83549902803104	8.55530255037952	7.57229518341925	8.51905864396134	8.44085996912183
gene-b1048	12.2353850138003	12.0564157505201	12.6983728151739	12.828464742993	12.4202893987717	12.5415648294859
gene-b1049	12.656032002603	12.5572172074904	12.6364632380836	13.1802848064692	12.9170978158586	12.6988893675309
gene-b1050	12.6233953786204	12.5813046147142	12.7224983605108	12.8822572055233	12.7744434504992	12.5702727758541
gene-b1051	13.6529656761498	13.3080818967233	14.2058256740306	13.8407754226339	13.4638204510617	13.7989981995614
gene-b1053	8.51846494289103	8.77946343499944	8.3996871983688	9.26844805717576	8.55868089553524	9.04627364263617
gene-b1054	9.83025462554412	9.85877379551775	10.3566802265343	9.71179937858208	9.52497034961581	9.5825354739554
gene-b1055	8.10807902607044	8.11092492038352	8.74475671895826	8.67016933395809	8.10365145316467	8.69257359887363
gene-b1056	6.94663609043695	7.43265606179298	7.29352449705385	7.6679367171118	7.99015852631274	6.93458073406972
gene-b1057	6.45204685808419	7.68207652535004	7.24009224355065	6.94860854048697	7.10694257624938	6.5846359662551
gene-b1058	6.76910601223221	6.78772961474617	6.23056511571143	6.3568459065747	6.91354254894923	6.60578385433788
gene-b1059	9.43102514349228	9.15071274367824	9.59799687417708	9.0368443128182	9.02473639776369	9.31026077104025
gene-b1060	11.9189995382364	13.3873429612184	10.8507084193107	11.1141349209219	12.6800901113967	12.4190221254455
gene-b1061	6.83743597509409	7.17523452123621	5.94369410486534	6.39407416194688	7.03970695589507	6.79302055981815
gene-b1062	8.81433977737966	8.1586548574105	8.1831725038675	8.01604749751075	8.92419459156712	8.30760133330386
gene-b1063	10.2978725803383	10.0428219195373	11.0901411303703	10.0700140916699	10.4805411428495	10.4137712053764
gene-b1064	11.4062304787674	11.1102727988566	10.5339125068618	11.142951784015	10.9131012781333	11.2181561072662
gene-b1065	8.09663167476942	7.91128107332573	8.39522864990437	8.3482529047492	7.65471559558537	7.94473442457955
gene-b1066	11.1830577497757	10.642949931742	11.5593129947664	10.7176188301729	10.6321402559006	10.9056141788616
gene-b1067	12.7541403783851	12.6926698748691	12.4220519176632	12.3321671617092	12.9429087647809	12.3629781899906
gene-b1068	12.2044716202213	12.0287089704295	11.7261340153942	11.9159290211381	12.1150267965628	11.7728187581661
gene-b1069	9.04998998572584	8.57779214194519	9.12864534976257	8.69431667740056	9.00081147814052	9.06884785558032
gene-b1070	8.11376649145418	7.52607862838531	8.16215621189962	7.62631885911154	8.25030076668827	8.62517135651057
gene-b1071	8.46681268647123	7.09828262377392	8.41297707343342	7.58328693779426	7.83060181754291	8.36431456240181
gene-b1072	7.48614419861307	7.37922354681152	7.72810191507533	7.15491093819211	6.92466298204044	7.17034744688385
gene-b1073	6.50219336795242	6.522787249834	7.28303215196061	6.462992466595	6.90229881756391	6.85845354319394
gene-b1074	6.76910601223221	6.92578093611868	7.29352449705385	6.71426551096489	7.06903233279188	7.04576922515732
gene-b1075	7.72812844587997	7.74764714383926	8.51083407285535	8.25287261024834	7.60669712177269	7.67211222701078
gene-b1076	8.76563019942362	8.28089905870524	9.28634859059157	8.92759760046764	8.30913511672647	9.44966901414357
gene-b1077	7.52242608697714	8.32311617168316	8.19872405972303	7.6679367171118	7.78881959515326	7.86002516792908
gene-b1078	7.68956506354012	7.28167699840236	8.11911996968638	7.63685180949728	7.70665664127717	8.12181391829743
gene-b1079	7.23082265507197	7.2118227088023	7.35458994572132	7.75690390127392	7.0975871913892	7.82593558176922
gene-b1080	7.08500800655287	6.74637616356861	6.9968362137304	7.41977467794766	6.48016361781701	6.88960031290548
gene-b1081	7.30800970622598	7.3947326953078	7.03694802337542	7.43220332519452	7.24689058699254	7.23894775577546
gene-b1082	9.69877552501594	9.45826718356003	9.43259727596318	9.18638004177497	9.10032558128434	9.35444880146776
gene-b1083	10.6049452554836	10.2753295950829	10.5269476323917	10.2318107099056	10.1604410587543	10.66964482066
gene-b1084	14.2794857205192	14.4333358567483	14.4884763969201	13.8020351969568	13.9708371775164	13.661433344075
gene-b1085	10.9683134398568	11.5860274238997	10.3756403210381	10.3217294393045	10.4167598274776	10.0198565289773
gene-b1086	8.89733759833597	8.94372161349308	9.68841257525102	8.6053623620101	8.85295674957758	9.08277632599837
gene-b1087	11.2344610090657	11.7564574222854	10.7198822949326	10.7452278514377	11.3059480628301	10.7831770300372
gene-b4418	11.9012215165993	12.3552785948506	11.9180487088183	12.3138596544541	12.7068041546069	11.9942864750416
gene-b1088	13.8747135452576	14.2688150822534	14.0096486678871	14.4862436116734	14.5963209213147	14.0436339726799
gene-b1089	13.0544320127185	13.2581060386121	13.4710099755323	13.7738520306676	13.614187571527	13.2901970980932
gene-b1090	12.4912733058261	12.5824599943744	12.0755263582259	12.2839971938201	12.7738079449188	12.0228606122216
gene-b1091	13.79106763009	13.6946865042194	13.2633510017224	13.1332102110802	13.0794129178241	12.849641398107
gene-b1092	13.6363475801276	13.493309475711	13.2424198135454	13.0836473760713	12.9531894096414	12.8912317443155
gene-b1093	13.4546473214729	13.5221946727709	12.5895348946496	12.5112153149735	12.869411652602	12.6660182712107
gene-b1094	14.6399672912601	15.0792128126219	13.613982329037	14.0021495991036	15.1657100651356	13.9345123304287
gene-b1095	15.262399445746	15.2542443737597	14.6623136922128	15.1653512825056	15.560446143172	15.4221839200705
gene-b1096	9.35368754572293	9.29017973569607	9.26004291341258	9.62005187868236	9.28777699855593	9.28644153158082
gene-b1097	8.7762110039483	9.30715884357616	8.7654497747474	9.01794445287152	9.35600825188435	9.06042460782807
gene-b1098	8.54773142346273	8.25333979710455	9.45382345984827	8.92759760046764	8.39629475667412	9.22257942186502
gene-b1099	9.01482757486798	9.19603666173748	9.06640996374611	9.44803267358628	8.98980135693276	8.94304644587048
gene-b1100	13.947918157643	13.794687363666	14.208933830627	13.8768147649107	13.7118876852721	13.6559022893002
gene-b1101	14.5644283421072	14.6639236133751	14.3879154368483	14.4581293682984	14.674918485635	14.0350489549693
gene-b1102	9.61367537715836	9.99492134259895	10.2579390069897	10.3323942967306	10.1633608773287	9.47304052459823
gene-b1103	11.8900480031075	12.1035905819438	12.0693824033261	11.7769240222477	11.858697349757	11.6315201790568
gene-b1104	10.6020109106202	10.8939267721536	10.1519134025028	9.6666604574331	10.6488881079079	10.1477866652895
gene-b1105	10.2808382774139	9.70833279111176	10.7896917596157	10.3201994120454	10.1199306272969	10.8124970600239
gene-b1106	9.63110498435286	9.19400754192134	9.99475243336649	8.86115556195573	9.12264095690799	10.0355958103574
gene-b1107	11.8357585447172	11.7327145529831	12.2134714163442	11.5329439000414	11.5842042662876	11.9406992865396
gene-b1108	13.9175880229845	14.053469557613	13.8444005700073	13.5691399217872	14.0037281197967	13.3039660498449
gene-b1109	10.2673111688625	10.3659193550173	10.7721334896866	10.56199711695	10.5908433184096	10.288114321191
gene-b1110	11.4123808005076	11.371481005224	12.1388314565597	11.1114864083816	11.8959737476287	11.5847299337192
gene-b1111	10.3075166344048	10.027031939714	10.3442774034169	11.549993418733	11.5721905409036	11.1903554007789
gene-b1112	10.0517716963716	11.1166699287818	10.4730905727241	10.7486420594549	11.8655740511451	10.2976325223918
gene-b1113	7.98272311200347	8.4390382700213	8.20899385126105	8.92353537465701	7.39370475032621	8.38727206313977
gene-b1114	12.7727253711832	13.5901088707771	13.0475039507667	13.4227180543131	13.1441535207697	13.0735939393884
gene-b1115	7.97014843416879	7.74182224014243	6.91168734377446	6.66457354398952	7.56944591427655	7.91279358374045
