	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_LEVO_1	featureCounts on 30min_LEVO_3	featureCounts on 30min_LEVO_2
gene-b1073	12.6111345455973	13.1589192062435	49.9376839469787	43.8001053385851	388.972350522102	62.988985694043
gene-b1074	22.2549433157599	29.1784730225399	50.6510794319355	87.6002106771701	824.348420053859	152.573320903349
gene-b1075	86.7942789314637	88.1075459896303	189.763198998519	168.943263448828	1158.72815997637	345.739543698414
gene-b1076	239.611556366349	152.757888176827	369.538861207642	375.429474330729	3192.98531244371	680.281045495664
gene-b1077	68.2484928349971	159.051284318943	141.252306021454	90.7287896299262	1273.37264223551	200.164998983292
gene-b1078	83.0851217121704	49.775042214921	130.551373747101	200.229052976389	966.971615245296	253.355698013817
gene-b1079	46.7353809630958	45.1980268388363	54.9314523416765	106.371684393707	670.806702742502	225.360593260909
gene-b1080	37.8334036367919	21.1686961143917	32.8161923080146	46.9286842913411	330.285294127539	39.1931466540712
gene-b1081	51.9282010701065	57.7848191230692	34.9563787628851	3.12857895275608	105.773183036712	53.1906990305252
gene-b1082	516.31468492563	423.946049209844	415.909567729837	538.115579874045	700.832638572279	704.076884535636
gene-b1083	1026.69471830039	797.544929282757	963.797300176689	1492.33216046465	894.636406200835	796.460730220232
gene-b1084	13929.3690213341	15398.7961059149	16024.2893831005	8300.11996166187	8978.43722073561	9045.21834566457
gene-b1085	1340.48941905261	2079.68136150848	861.068350342904	134.528894968511	694.00856224733	519.309193166443
gene-b1086	268.542982676836	277.481557175134	509.364376259183	93.8573685826823	344.615854409933	219.761572310328
gene-b1087	1626.09452493819	2349.15314177547	1111.47016556275	1442.27489722055	1592.73941424313	992.426463490588
gene-b4418	2622.37415404038	3593.52919714849	2639.5632943403	4013.96679638605	3576.49840190586	4085.88553868692
gene-b1088	10504.3332450387	13731.6182551761	11478.5333529555	20276.3201928121	16175.108113027	16944.0371516976
gene-b1089	5918.33125910442	6779.70402582545	7880.16652683324	15082.879131237	9616.48835711836	10600.3464146886
gene-b1090	3982.89302207717	4218.29179598405	2952.0305167514	4523.92516568529	5234.06654123601	3363.61183606189
gene-b1091	9908.64259562018	9200.37303285224	6814.35367230772	5628.31353600818	5469.49717444675	4260.85494339259
gene-b1092	8893.81718042153	7992.61310048789	6715.19169989872	4792.98295562231	5397.16196540229	4739.57123466732
gene-b1093	7832.99821570363	8155.66927326091	4245.41653097814	7029.9169068429	6814.52261809423	3847.9271482872
gene-b1094	17903.360066085	24134.0299511726	8708.41868486813	15211.1508683	19593.9703518265	10878.89770698
gene-b1095	27599.8388687616	27256.1265645843	18085.2889391408	67398.9763792241	33805.7917061656	44366.6420124086
gene-b1096	392.428833801233	370.166118540849	361.691510873117	193.971895070877	307.083434622712	316.34468370786
gene-b1097	241.837050697925	375.315260838945	238.274091975584	250.286316220486	358.264007059831	142.775034239831
gene-b1098	197.327164066405	148.752999722752	423.043522579405	46.9286842913411	169.237092858739	215.562306597391
gene-b1099	296.732577543466	342.704026284341	308.186849501354	219.000526692925	313.225103315166	258.954718964399
gene-b1100	11054.7721763818	9865.75664315055	13189.255725882	6254.0293265594	5602.56666278326	6448.67237983235
gene-b1101	16986.4564014757	18079.7828624565	14940.6416414511	14463.4204985913	16852.056484462	13038.7200386669
gene-b1102	482.93226995199	644.787041105931	788.302010877306	359.786579566949	558.891851013336	741.870275952062
gene-b1103	2601.60287361234	3007.09910208764	2939.18939802217	2771.92095214188	2137.30070497408	2331.99222591723
gene-b1104	1024.46922396882	1260.96773611133	727.663394655975	982.373791165408	907.602151218238	757.267583566161
gene-b1105	806.370779474368	516.630610575559	1169.96859532921	857.230633055165	804.558598711506	1140.800518681
gene-b1106	489.608752946718	342.131899362331	645.622913885939	372.300895377973	331.650109392529	695.678353109763
gene-b1107	2502.93929157913	2309.67638415674	3255.22359785805	2021.06200348043	2315.40909705525	2340.39075734311
gene-b1108	10823.3207658979	11817.8537010507	10228.6644633111	7126.90285437834	9874.43844220144	7414.50349380768
gene-b1109	798.210633591923	853.613367639795	1154.98729014512	972.98805430714	1308.17543149275	872.047513053084
gene-b1110	1848.64395809579	1782.74748898499	3087.5756588932	2834.49253119701	3708.88548260987	2925.48844667888
gene-b1111	822.691071239259	660.806594922227	841.093276764112	2862.64974177181	3166.37141477641	3005.27449522467
gene-b1112	678.033939686819	1482.95298185144	925.987339473976	1263.94589691345	3207.31587272611	1522.93369855819
gene-b1113	114.242042354234	177.359345823282	142.679096991368	118.886000204731	55.2750182320882	299.547620856115
gene-b1114	4856.02863149882	8552.15323021424	5857.6903269806	2368.33426723635	5136.48224978923	3269.82823513965
gene-b1115	112.758379466517	87.5354190676197	28.5358193982735	134.528894968511	66.8759479845018	44.7921676046528
gene-b1116	204.003647061133	255.168607216721	230.426741641059	200.229052976389	352.804745999872	107.781153298696
gene-b1117	83.826953156029	129.300684374393	54.9314523416765	9.38573685826823	159.000978371315	46.1919228422982
gene-b1118	2155.02034440942	2148.33659214975	1752.81270653895	1999.16195081113	1612.52923558549	1107.20639297751
gene-b1119	3234.38509522378	2803.42191785187	3420.01795488308	4833.65448200814	2357.03596263744	2970.28061428354
gene-b1120	998.505123433762	903.388409854716	932.407898838588	1392.21763397645	1048.17812351219	788.06219879436
gene-b1121	3.70915721929332	12.5867922842329	0.713395484956838	3.12857895275608	26.6138976673017	26.5953495152626
gene-b1122	2.22549433157599	3.43276153206352	9.98753678939573	0	27.2963052997966	29.3948599905534
gene-b1123	507.412707599326	715.730779435243	848.940627098637	682.030211700825	1349.80229707494	729.272478813253
gene-b1124	94.2125933700504	76.6650075494186	151.953238295807	178.329000307096	148.082456251397	96.5831113975325
gene-b1125	178.039546526079	234.57203802434	174.781893814425	206.486210881901	171.966723388719	212.762796122101
gene-b1126	229.225916152327	247.730957230584	268.236702343771	56.3144211496094	230.653779783282	236.558635162072
gene-b1127	8850.04912523386	8178.55435014133	7239.53738134199	10139.7243858824	5613.48518490318	5650.81189437448
gene-b1128	7600.06314233201	5649.75335485454	11181.0474357285	7862.11890827602	4364.67921743748	6279.30199607726
gene-b1129	968.090034235557	1371.38823205938	813.984248335752	707.058843322873	743.824319419458	806.25901688375
gene-b1130	1021.50189819338	1092.19029411821	1886.93105771084	513.086948251996	530.23073044855	964.43135873768
gene-b1131	258.899173906674	292.35685714741	336.009273414671	159.55752659056	802.511375814021	275.751781816144
gene-b1132	246.288039361076	283.774953317251	313.180617896052	147.043210779536	379.418643667173	379.333669401903
gene-b1133	634.265884499158	735.183094783603	1008.02782024401	212.743368787413	868.022508533533	873.447268290729
gene-b1134	77.1504701613011	145.8923651127	138.398724081627	9.38573685826823	109.867628831681	74.1870275952062
gene-b1135	96.4380877016263	119.574526700213	130.551373747101	172.071842401584	96.9018838142781	130.177237101022
gene-b1136	5743.25903835378	2922.42431763007	7985.03566312189	10793.5973870085	6261.77243577335	9083.01173708099
gene-b1137	66.7648299472798	142.459603580636	104.155740803698	84.4716317244141	155.588940208841	104.981642823405
gene-b1138	174.330389306786	82.3862767695244	59.9252207363744	147.043210779536	243.619524800685	148.374055190412
gene-b1139	172.846726419069	150.469380488784	82.0404807700364	25.0286316220486	128.292634909044	211.363040884455
gene-b1140	465.870146743241	347.853168582436	428.75068645906	1207.63147576385	427.869585574312	558.502339820514
gene-b1141	209.938298612002	201.388676547726	181.915848663994	391.072369094509	189.026914201092	212.762796122101
gene-b1142	1894.63750761503	1816.50297738361	830.39234448976	7017.40259103188	3119.28528813426	3302.0226056055
gene-b1143	1686.18287189074	1158.55701707144	978.065209875825	1661.27542391348	1089.12258146189	1566.3261109252
gene-b1144	2416.88684409153	1467.50555495715	906.725661380141	2746.89232051983	1456.94029537665	1690.90432707564
gene-b1145	367.206564710039	318.674695559897	337.436064384584	1539.26084475599	891.906775670855	1307.3713919608
gene-b1146	115.725705241952	98.9779575078314	72.7663394655975	359.786579566949	69.6055785144814	41.992657129362
gene-b1147	234.418736259338	135.021953594498	131.978164717015	459.901106055143	171.284315756224	249.156432300881
gene-b1148	19.2876175403253	33.183361476614	44.9439155522808	100.114526488194	9.55370685492882	60.1894752187522
gene-b1149	171.363063531351	110.992622870054	180.48905769408	46.9286842913411	83.2537311643798	146.974299952767
gene-b1150	2.96732577543466	15.4474268942858	4.99376839469787	3.12857895275608	0.682407632494916	8.3985314258724
gene-b1151	59.3465155086931	110.992622870054	73.4797349505543	93.8573685826823	67.5583556169967	92.3838456845963
gene-b1153	30.4150891982052	33.7554883986246	10.7009322743526	31.2857895275608	16.377783179878	1.3997552376454
gene-b1154	5.19282010701065	9.15403075216938	16.4080961540073	12.5143158110243	27.9787129322916	15.3973076140994
gene-b1155	169.137569199775	288.351968693335	58.4984297664607	219.000526692925	192.438952363566	69.98776188227
gene-b1156	37.8334036367919	48.0586614488892	26.395632943403	15.6428947637804	42.3092732146848	100.782377110469
gene-b1158	1.48366288771733	4.0048884540741	33.5295877929714	71.9573159133897	2.72963052997966	15.3973076140994
gene-b1159	371.657553373191	323.823837857992	202.604317727742	387.943790141753	339.156593349973	359.737096074868
gene-b1160	0.741831443858664	2.28850768804235	2.14018645487051	3.12857895275608	4.0944457949695	1.3997552376454
gene-b4738	0	0	0	0	0.682407632494916	0
gene-b4739	0	0.572126922010586	0.713395484956838	0	0.682407632494916	0
gene-b1161	2.22549433157599	1.14425384402117	9.2741413044389	3.12857895275608	3.41203816247458	6.998776188227
gene-b1162	872.393777977789	866.200159924028	1221.33307024611	854.102054102409	502.252017516258	810.458282596686
gene-b1163	306.376386313628	392.479068499262	224.006182276447	578.787106259874	458.577929036584	565.501116008741
gene-b1164	3578.5948851742	3589.52430869442	2339.22379517347	1073.10258079533	765.661363659296	779.663667368487
gene-b1165	4748.46307213931	4529.52884155781	3761.02099669245	1608.08958171662	1683.49962936496	1450.14642620063
gene-b1166	1135.00210910376	1292.43471682191	993.759910544876	713.316001228385	937.628087048015	940.635519697708
gene-b1167	847.913340330453	1111.07048254456	581.417320239823	115.757421251975	429.916808471797	173.569649468029
gene-b1168	624.622075728995	506.904452901379	606.386162213313	303.472158417339	330.967701760034	362.536606550158
gene-b4520	42.2843922999439	197.383788093652	34.2429832779282	0	174.696353918699	67.1882514069792
gene-b1171	201.036321285698	105.843480571958	141.965701506411	100.114526488194	120.103743319105	153.973076140994
gene-b1172	67.5066613911384	16.591680738307	69.9127575257701	40.671526385829	5.45926105995933	208.563530409164
gene-b4593	25.9641005350532	6.29339614211645	14.2679096991368	56.3144211496094	27.2963052997966	64.3887409316884
gene-b4594	17.0621232087493	22.8850768804235	2.14018645487051	0	4.0944457949695	0
gene-b1174	359.046418827593	441.681983792173	311.753826926138	250.286316220486	411.491802394434	195.965733270356
gene-b1175	2186.91909649534	1480.09234724139	2379.17394233106	2177.49095111823	2148.90163472649	2705.72687436856
gene-b1176	243.320713585642	185.941249653441	210.451668062267	322.243632133876	362.3584528548	379.333669401903
gene-b1177	172.10489497521	133.305572828467	261.81614297916	231.51484250395	208.134327910949	279.95104752908
gene-b1178	2707.68477008412	2874.9377831032	2257.89670988839	1808.31863469301	2101.81550808434	1863.07422130603
gene-b1179	818.981914019965	958.312594367732	374.53262960234	613.201474740191	970.383653407771	699.8776188227
gene-b1180	7024.40194189769	5927.23491202967	5448.91471410033	10837.397492347	5962.87789274058	7851.22712795304
gene-b1181	2567.47862719484	1846.25357732816	4108.44459786643	4573.98242892938	1903.91729466082	2772.91512577554
gene-b1182	109.791053691082	177.359345823282	143.392492476324	50.0572632440972	124.198189114075	139.97552376454
gene-b1183	434.713226101177	416.508399223707	323.168154685448	1176.34568623628	757.472472069357	667.683248356855
gene-b1184	1293.75403808951	1001.22211351853	944.535622082854	1382.83189711819	1830.21727035136	1812.68303275079
gene-b1185	617.203761290409	677.398275660534	827.538762549932	1267.07447586621	704.927084367248	1030.21985490701
gene-b1186	262.608331125967	195.667407327621	240.414278430454	193.971895070877	292.752874340319	338.740767510187
gene-b1187	844.946014555018	775.231979324344	685.573061043522	1836.47584526782	1029.75311743483	1156.1978262951
gene-b1188	92057.5730256409	94497.0594546445	78350.0859263547	78142.5165029885	68626.3235618512	49253.1875470287
gene-b1189	21394.4188408839	10384.6757614142	21003.7898680992	34395.5970066003	14549.6131324241	29100.9113906478
gene-b1190	9212.80470128075	4909.99324469485	7146.08257281265	12608.173179607	9002.32148787293	10969.881797427
gene-b4740	106.823727915648	114.997511324128	90.6012265895185	81.343052771658	163.095424166285	121.77870567515
gene-b1191	280.412285778575	187.657630419472	189.763198998519	165.814684496072	228.606556885797	307.946152281988
gene-b1192	589.014166423779	501.755310603284	570.716387965471	750.858948661458	552.067774688387	673.282269307437
gene-b1193	1390.933957235	1155.12425553937	1949.70986038704	2305.76268818123	396.478834479546	817.457058784913
gene-b1194	424.327585887156	564.689272024449	298.912708196915	438.001053385851	205.40469738097	257.554963726753
gene-b1195	6555.56446937902	10020.2309120934	5770.65607781586	10221.0674386541	7838.8164744691	5281.27651163609
gene-b1196	1238.85851124397	1264.97262456541	803.2833160614	1758.26137144891	1571.58477763579	1024.62083395643
gene-b1197	6758.82628499629	4240.03261902046	3882.29822913511	5806.64253631528	2582.23048136076	2985.67792189764
gene-b1198	1600.872255847	1079.03137491197	1248.44209867447	2067.99068777177	2344.75262525253	1877.07177368248
gene-b1199	739.605949527088	595.01199889101	689.853433953263	1601.83242381111	1138.25593100152	1136.60125296806
gene-b1200	1387.2248000157	1053.28566342149	1189.23027342305	3310.03653201593	2441.65450906681	2266.2037297479
gene-b1201	210.680130055861	505.188072135348	353.844160538592	375.429474330729	192.438952363566	338.740767510187
gene-b1202	685.452254125406	965.75024435387	719.102648836493	1069.97400184258	349.392707837397	631.289612178075
gene-b1203	872.393777977789	629.911741133655	938.115062718242	2111.79079311035	1631.63664929534	1829.48009560254
gene-b1204	295.248914655748	217.980357286033	189.763198998519	237.772000409462	195.168582893546	113.380174249277
gene-b1205	93784.5566269439	116352.307875449	63515.0268166772	411517.63255077	313152.768106122	180081.310833556
gene-b1206	4482.88741523791	3878.44840430976	4047.09258616014	18020.614767875	11222.8759240114	10874.6984412671
gene-b1207	1606.80690739787	2212.41480741494	2054.57899667569	1554.90373951977	2679.81477280754	1538.33100617229
gene-b1208	818.240082576107	769.510710104239	890.317565226134	353.529421661437	526.818692286075	678.881290258019
gene-b1209	694.35423145171	730.606079407519	806.850293486184	378.558053283485	434.693661899262	531.906990305252
gene-b1210	511.863696262478	539.515687455983	562.155642145989	747.730369708702	737.000243094509	506.711396027635
gene-b1211	308.601880645204	215.691849597991	268.950097828728	75.0858948661458	183.567653141132	190.366712319774
gene-b1212	178.781377969938	159.623411240954	112.71648662318	416.101000716558	202.67506685099	44.7921676046528
gene-b1213	233.676904815479	439.39347610413	301.052894651786	103.243105440951	391.701981052082	300.947376093761
gene-b1214	2642.40360302456	3171.29952870468	2752.27978096348	1079.35973870085	3287.15756572801	2777.11439148847
gene-b1215	2272.22971253909	2127.74002295737	2712.3296338059	3191.1505318112	3639.27990409539	4043.89288155756
gene-b4419	39.3170665245092	9.15403075216938	61.3520117062881	31.2857895275608	53.9102029670984	62.988985694043
gene-b4420	48.2190438508132	64.0782152651857	73.4797349505543	87.6002106771701	62.7815021895323	109.180908536341
gene-b4421	0	5.14914229809528	7.13395484956838	0	36.8500121547255	12.5977971388086
gene-b4422	0	9.72615767417997	0	78.2144738189019	15.0129679148882	37.7933914164258
gene-b4423	15.5784603210319	28.0342191785187	0	0	40.2620503172	1.3997552376454
gene-b4424	5.19282010701065	0	0	0	0	0
gene-b1216	204.003647061133	180.219980433335	109.149509198396	140.786052874023	275.692683527946	306.546397044342
gene-b1217	646.135187600897	367.877610852807	593.545043484089	259.672053078754	267.503791938007	359.737096074868
gene-b1218	3763.310914695	2425.81814932489	5072.24189804312	2684.32074146471	1480.82456251397	3511.98589125231
gene-b1219	1237.37484835625	1043.55950574731	634.208586126629	2840.74968910252	1064.55590669207	1380.15866431836
gene-b1220	255.931848131239	202.532930391748	273.230470738469	234.643421456706	157.636163106326	135.776258051604
gene-b1221	432.487731769601	556.6794951163	470.841020071513	431.743895480338	410.809394761939	141.375279002185
gene-b1222	1310.0743298544	2110.00408837504	1217.76609282132	309.729316322852	1005.18644266501	657.884961693338
gene-b1223	1044.498672953	706.004621761064	1093.63527843883	1198.24573890558	889.859552773371	726.472968337962
gene-b1224	737.380455195512	490.312772163072	679.865897163867	247.15773726773	561.621481543316	454.920452234755
gene-b1225	591.981492199214	417.080526145717	768.326937298515	197.100474023633	438.105700061736	349.93880941135
gene-b1226	469.579303962534	604.166029643179	395.934494151045	619.458632645703	360.311229957316	303.746886569052
gene-b1227	261.866499682108	342.704026284341	316.747595320836	234.643421456706	251.808416390624	166.570873279802
gene-b1228	18.5457860964666	18.3080615043388	17.834887123921	3.12857895275608	14.3305602823932	9.79828666351779
gene-b4425	17.8039546526079	2.86063461005293	24.2554464885325	0	27.2963052997966	37.7933914164258
gene-b1229	1.48366288771733	0.572126922010586	0	0	0	9.79828666351779
gene-b1230	91.9870990384744	61.7897075771433	82.0404807700364	162.686105543316	296.847320135288	111.980419011632
gene-b1231	56.3791897332585	76.092880627408	52.791265886806	9.38573685826823	65.5111327195119	53.1906990305252
gene-b1232	1090.49222247224	1529.2952625343	781.881451512695	1107.51694927565	1671.89869961254	1277.97653197025
gene-b1233	404.298136902972	374.171006994923	296.059126257088	569.401369401606	451.753852711634	337.341012272541
gene-b1234	1807.10139723971	1218.05821696054	2702.3420970165	1533.00368685048	518.629800696136	978.428911114134
gene-b1235	13318.8417430385	15280.9379599807	6996.98291645667	7702.56138168546	8338.33886145538	5243.48312021967
gene-b1236	7668.31163516701	4548.98115690617	8704.85170744334	16227.9390279458	6347.07338983521	10930.6886507729
gene-b1237	58625.4553452625	171288.507053827	35446.4814610504	86139.164306233	223023.097636723	45445.8533006332
gene-b1238	106.823727915648	94.4009421317467	77.7601078602954	68.8287369606337	105.090775404217	209.96328564681
gene-b1241	223066.489673969	293847.247779247	188700.239725933	203188.688665696	289323.775987032	222094.964291483
gene-b1242	35.6079093052159	98.9779575078314	89.8878311045616	37.5429474330729	197.215805791031	132.976747576313
gene-b4711	938.41677648121	1564.19500477694	1005.17423830419	2130.56226682689	2352.25910920998	2257.80519832203
gene-b1243	4315.97534036971	5145.70953656321	6549.68394738873	15583.451763678	12637.5069461734	13581.8250708733
gene-b1244	382.785025031071	366.733357008786	692.70701589309	1670.66116077174	1216.73280873844	1518.73443284526
gene-b1245	1241.8258370194	1186.59123624996	1608.70681857767	2205.64816169303	1993.31269451765	2826.10582480606
gene-b1246	2080.09536857969	2129.4564037234	2243.62880018926	4098.43842811046	4444.52091043939	3818.53228829665
gene-b1247	1788.55561114324	1514.41996256202	2409.13655269924	3375.73669002381	3534.18912869117	3695.35382738385
gene-b1248	1068.97911060034	1209.47631313038	522.918890473362	969.859475354384	1226.28651559336	922.438701608318
gene-b1249	1939.88922569041	1790.18513897112	1779.20833948235	1113.77410718116	1501.97919912131	1545.32978236052
gene-b4595	114.242042354234	65.7945960312174	90.6012265895185	53.1858421968533	150.129679148882	89.5843352093056
gene-b1250	355.3372616083	480.586614488893	462.993669736988	682.030211700825	1063.87349905957	926.637967321254
gene-b1251	77.1504701613011	75.5207537053974	77.7601078602954	25.0286316220486	150.812086781376	64.3887409316884
gene-b1252	1172.09368129669	863.339525313975	1643.66319734056	957.345159543359	620.308537937879	1233.1843643656
gene-b1253	97.9217505893437	159.051284318943	118.423650502835	153.300368685048	37.5324197872204	97.9828666351779
gene-b1254	7680.92276971261	7897.64003143413	6218.66844236876	9266.8508580635	7028.79861469764	6716.02563022263
gene-b1255	2054.13126804464	1239.22691307493	2598.18635621281	4802.36869248058	1658.25054696265	3414.00302461713
gene-b1256	518.540179257206	308.376410963706	462.280274252031	757.11610656697	384.195497094638	568.300626484032
gene-b1257	304.150891982052	780.95324854445	286.071589467692	272.186368889779	356.216784162346	153.973076140994
gene-b1258	740.347780970947	851.324859951752	426.610500004189	225.257684598437	313.225103315166	132.976747576313
gene-b1259	562.308234444867	643.070660339899	495.809862045003	281.572105748047	606.66038528798	621.491325514557
gene-b1260	521.507505032641	405.637987705506	455.146319402463	682.030211700825	491.33349539634	429.724857957138
gene-b1261	1026.69471830039	1085.32477105408	843.233463218983	657.001580078776	670.124295110008	643.887409316884
gene-b1262	984.410326000447	1093.33454796223	816.124434790623	409.843842811046	689.231708819865	429.724857957138
gene-b1263	189.908849627818	194.523153483599	187.623012543648	118.886000204731	83.2537311643798	149.773810428058
gene-b1264	31.8987520859226	74.3764998613762	28.5358193982735	28.1572105748047	58.6870563945628	54.5904542681706
gene-b1265	0	0	0	0	0	0
gene-b1266	1667.63708579428	1964.68385018435	1929.02139132329	1129.41700194494	1167.5994591988	1157.59758153275
gene-b1267	5412.40221439281	4662.83441438628	7624.05754773373	4430.0677971026	2892.72595414595	4417.62753000888
gene-b1268	1732.17642140998	1715.23651218774	1792.76285369653	1689.43263448828	991.538290015113	1520.1341880829
gene-b1269	1038.56402140213	847.319971497678	769.753728268429	419.229579669314	666.029849315038	621.491325514557
gene-b1270	593.465155086931	343.276153206352	452.292737462635	438.001053385851	460.625151934068	607.493773138103
gene-b1271	440.647877652047	323.251710935981	415.19617224488	397.329527000022	472.226081686482	505.311640789989
gene-b1272	2028.16716750959	1710.08736988964	1612.27379600245	3510.26558499232	3229.83532459844	2320.79418401607
gene-b1273	393.912496688951	581.853079684766	303.906476591613	328.500790039388	517.264985431146	543.105032206415
gene-b1274	9360.42915860863	9287.33632499785	10653.1347768605	5518.81327266172	4189.98286351879	4715.77539562735
gene-b1275	216.61478160673	364.444849320743	545.034150507024	963.602317448871	621.673353202868	767.065870229679
gene-b4522	178.039546526079	209.970580377885	167.647938964857	234.643421456706	201.310251586	194.56597803271
gene-b4523	189.167018183959	207.682072689843	139.82551505154	222.129105645681	225.876926355817	272.952271340853
gene-b4741	441.389709095905	528.645275937782	263.95632943403	494.31547453546	290.705651442834	235.158879924427
gene-b1276	35754.7919310999	32205.5965668979	31452.893536262	20351.4060876783	20909.6522672767	25619.7201146237
gene-b1277	2387.21358633718	3946.53150802902	1647.9435702503	4348.72474433095	6168.96499775404	3691.15456167092
gene-b1278	679.517602574536	695.706337164873	1038.70382609716	425.486737574826	565.03351970579	496.913109364117
gene-b1279	1178.02833284756	1616.83068160192	1647.9435702503	1911.56174013396	1127.3374088816	1515.93492236997
gene-b1280	1439.15300108581	1639.14363156033	1448.19283446238	2637.39205717337	2028.11548377489	2263.40421927261
gene-b1281	103.856402140213	130.444938218414	209.024877092354	31.2857895275608	117.374112789126	205.764019933874
gene-b1282	42.2843922999439	38.9046306967199	155.520215720591	34.4143684803168	75.7472472069357	16.7970628517448
gene-b1283	2045.22929071834	2836.60527932849	2209.38581691133	4223.5815862207	3722.53363525977	2891.89432097539
gene-b1284	507.412707599326	687.696560256725	362.404906358074	647.615843220508	839.361387968747	606.094017900458
gene-b4596	114.242042354234	153.330015098837	74.1931304355112	18.7714737165365	193.803767628556	68.5880066446246
gene-b1285	5969.51762873067	6178.97075771433	7844.49675258539	3547.80853242539	3233.92977039341	2445.37240016651
gene-b4672	66.0229985034211	108.704115182011	124.844209867447	12.5143158110243	91.4426227543187	26.5953495152626
gene-b1286	438.422383320471	319.818949403918	457.286505857333	625.715790551215	923.979934398116	1028.82009966937
gene-b1287	410.232788453841	327.256599390055	326.735132110232	300.343579464583	203.357474483485	355.537830361931
gene-b1288	9059.24559240201	12043.8438352449	8637.7925318574	10671.582807851	11766.0723994773	11289.0259916101
gene-b1289	629.814895836006	584.141587372809	406.635426425398	438.001053385851	728.81135150457	433.924123670074
gene-b1290	1775.94447659764	2697.0063103579	1501.69749583414	1323.38889701582	2191.21090794118	1528.53271950878
gene-b1291	2999.96635896444	2833.17251779642	4418.0582383377	2280.73405655918	2733.04256814214	2890.49456573775
gene-b1292	4957.65953930745	4613.05937217136	7111.12619404976	4539.56806044907	3966.83556769295	4878.14700319422
gene-b1293	6873.81015879438	5800.22273534332	8352.43433787466	6948.57385407124	4858.05993573131	6751.01951116376
gene-b1294	4235.85754443297	4541.54350692003	5174.9708478769	4264.25311260653	3696.60214522496	3968.30609872471
gene-b1295	77.8923016051597	58.9290729670904	84.1806672249069	3.12857895275608	81.8889158993899	62.988985694043
gene-b1296	600.883469525518	425.662429975876	1174.24896823896	203.357631929145	317.319549110136	288.349578954952
gene-b4742	143.173468664722	239.149053400425	102.015554348828	37.5429474330729	75.7472472069357	34.993880941135
gene-b1297	1991.81742676051	2493.32912612214	2483.32968313475	719.573159133898	808.653044506476	813.257793071977
gene-b1298	1422.83270932092	1567.62776630901	2215.80637627594	816.559106669336	842.091018498726	1048.4166729964
gene-b1299	2881.27332794705	3558.05732798384	3112.54450086669	3719.88037482697	2192.57572320617	2540.5557563264
gene-b1300	123.144019680538	161.911918928996	236.133905520713	0	100.996329609248	114.779929486923
gene-b1301	223.291264601458	254.0243533727	293.205544317261	203.357631929145	157.636163106326	328.942480846669
gene-b1302	212.905624387437	170.493822759155	181.915848663994	178.329000307096	154.906532576346	117.579439962214
gene-b1303	200.294489841839	413.075637691643	157.660402175461	50.0572632440972	189.026914201092	16.7970628517448
gene-b1304	3866.42548539136	2307.38787646869	4017.84337127691	7824.57596084295	3025.11303484996	5169.29609262446
gene-b1305	1216.60356792821	716.302906357254	1305.51373747101	1461.04637093709	929.439195458076	1510.33590141939
gene-b1306	1893.15384472731	862.767398391964	1895.49180353032	2427.77726733871	1083.66332040193	2201.81498881621
gene-b1307	1116.45632300729	577.848191230692	1630.82207861133	1511.10363418118	575.269634193214	1744.09502610617
gene-b1308	1063.04445904947	1032.68909422911	433.031059368801	2374.59142514186	2082.70809437448	1702.10236897681
gene-b1309	22.2549433157599	8.00977690814821	3.56697742478419	15.6428947637804	13.6481526498983	6.998776188227
gene-b1310	6.67648299472798	27.4620922565081	0	12.5143158110243	36.8500121547255	2.7995104752908
gene-b1311	23.7386062034773	46.3422806828575	74.906525920468	9.38573685826823	48.450941907139	29.3948599905534
gene-b1312	33.3824149736399	24.0293307244446	44.9439155522808	100.114526488194	17.7425984448678	60.1894752187522
gene-b1313	66.7648299472798	5.14914229809528	74.1931304355112	0	49.133349539634	50.3911885552344
gene-b1314	106.823727915648	44.0537729948151	73.4797349505543	81.343052771658	92.1250303868137	5.5990209505816
gene-b1315	31.8987520859226	24.0293307244446	19.9750735787915	125.143158110243	64.828725087017	78.3862933081424
gene-b1316	52.6700325139652	77.8092613934397	64.2055936461154	25.0286316220486	45.7213113771594	39.1931466540712
gene-b1317	91.2452675946157	62.3618344991539	104.869136288655	6.25715790551215	28.6611205647865	0
gene-b1319	5.19282010701065	0.572126922010586	25.6822374584462	0	22.5194518723322	1.3997552376454
gene-b1320	13.352965989456	23.457203802434	54.2180568567197	0	25.9314900348068	1.3997552376454
gene-b1321	3248.47989265709	7673.36627800598	4000.72187963795	1339.0317917796	5610.0731467407	4945.3352546012
gene-b1322	2166.1478160673	4154.21358071887	3690.39484368172	1082.4883176536	3635.86786593291	3699.55309309679
gene-b1323	4490.30572967649	3637.58297014331	4466.56913131476	3504.00842708681	3081.07046071455	3243.23288562439
gene-b1324	3459.16002271295	3460.79575124204	3905.84028013869	5512.55611475621	4594.65058958827	3590.37218456045
gene-b1325	3953.96159576668	4153.06932687485	3113.9712918366	2721.86368889779	3212.09272615357	2554.55330870285
gene-b1326	6425.74396670375	7118.97529057772	7635.47187549304	4674.09695541758	4596.01540485326	4357.43805479013
gene-b4525	54.8955268455411	91.5403075216938	77.7601078602954	56.3144211496094	15.6953755473831	61.5892304563976
gene-b4673	34.1242464174986	25.1735845684658	41.3769381274966	0	28.6611205647865	40.5929018917166
