	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_LEVO_1	featureCounts on ROC_LEVO_3	featureCounts on ROC_LEVO_2
gene-b0480	1395.01923538358	883.414626538111	1427.6793255422	1664.91142224087	1496.13670710856	1190.36044435729
gene-b0481	462.916495337024	291.461145372704	438.048726127262	635.400977570186	487.775563867264	590.261377367249
gene-b4585	190.182397632818	264.367574112706	130.563119234476	188.006301907634	174.986749369422	235.011474322145
gene-b0482	364.69042183436	456.485624865418	365.198290032664	337.808114657567	336.849492536137	449.254492773962
gene-b0483	1166.17338328695	1509.02981745079	1183.58305914731	1522.1472785463	1071.79383988771	1275.62042108811
gene-b0484	3429.55290676324	3967.97666362332	2432.44767791186	2607.95907565991	2988.99241266644	2462.70163557113
gene-b0485	82.5517000713881	605.91077545086	71.9043265349286	54.2905898556804	564.332266716386	87.4461299803332
gene-b0486	155.69877608401	1224.13681056536	156.108077345569	138.742618520072	610.266288425859	134.448424844762
gene-b0487	762.819506988776	1287.35514350535	631.055076299965	766.100545741268	759.005025389868	995.792805151044
gene-b0488	1033.46368823548	1542.69152719806	1038.82829651778	1193.38759553135	996.330804222147	1105.10046762646
gene-b0489	407.533709213182	599.342636963588	582.80348875679	757.052114098655	559.957597982151	573.865227995937
gene-b0490	210.036603979101	270.114695289069	237.473499477198	270.447567984778	160.769075983157	165.054570337879
gene-b0491	733.560676583727	527.914130914503	611.186775546893	552.959711493041	637.607968014832	684.265967096107
gene-b0492	8191.42755518495	5717.56455317045	6533.8326190818	6674.72640836782	5763.62605735534	7501.78487568783
gene-b0493	640.559394224821	532.019217469048	520.360257818562	522.79827268433	634.326966464155	565.120614997903
gene-b0494	1347.99611508975	2006.56630786166	786.217044085864	970.192948346882	1043.35849311518	672.242124223811
gene-b0495	773.269089276293	665.845039147219	543.066887250645	616.298732991335	563.238599532827	637.263672231678
gene-b0496	496.35515865708	495.894455789051	362.359961353653	370.98569734715	323.725486333431	336.667600424283
gene-b0497	309.307635710517	513.95683662905	266.802895826972	377.017985108892	343.411495637491	356.342979669858
gene-b0498	175.552982430294	227.4217951218	99.3415037653618	175.94172638415	205.609430509071	212.056865202308
gene-b0502	350.061006631835	177.339739156349	298.970620855756	360.931884410912	386.064515796287	447.068339524453
gene-b0503	545.468195408412	481.116144192689	728.504360945987	663.55165379165	596.048615039594	686.452120345616
gene-b0504	26.1239557187937	32.840692436361	28.3832867901034	32.1722013959588	15.3113405698244	26.2338389941
gene-b0505	140.024402652734	58.2922290745408	116.371475839424	125.672661702964	99.5237137038588	101.656126102137
gene-b0506	5739.95555053335	5977.0060234177	4370.08005611625	5209.88586355807	5070.241062979	5767.07227220297
gene-b0507	111.810530476437	115.763440838172	112.587037600743	135.726474639201	153.113405698244	64.4915208604957
gene-b0508	30.3037886338007	48.4400213436325	19.8683007530724	55.2959711493041	50.3086904437088	64.4915208604957
gene-b0509	4.17983291500699	27.0935712599978	4.73054779835056	21.1130071660979	9.84300465202999	27.3269156188541
gene-b0511	7.31470760126223	9.8522077309083	2.83832867901034	7.03766905536598	14.2176733862655	3.27922987426249
gene-b0512	35.5285797775594	29.5566231927249	24.5988485514229	21.1130071660979	13.1240062027067	21.8615324950833
gene-b0513	40.7533709213182	67.32341949454	55.8204640205367	65.3497840855412	59.0580279121799	81.9807468565624
gene-b0514	53.2928696663391	39.4088309236332	59.6049022592171	115.618848766727	42.6530201587966	51.3746013634457
gene-b0515	258.104682501682	270.935712599978	176.922487658311	189.011683201258	121.397057375037	141.006884593287
gene-b0516	276.913930619213	155.993289072715	130.563119234476	135.726474639201	130.146394843508	109.307662475416
gene-b0517	54.3378278950909	40.2298482345422	47.3054779835056	62.3336402046701	38.2783514245611	28.4199922436083
gene-b0518	24.0340392612902	41.0508655454512	29.3293963497735	52.279827268433	33.9036826903255	66.6776741100041
gene-b4572	81.5067418426363	48.4400213436325	70.0121074155883	60.3228776174227	68.9010325642099	96.1907429783665
gene-b0520	56.4277443525944	45.1559520999964	18.9221911934023	35.1883452768299	55.7770263615033	97.2838196031207
gene-b0521	83.5966583001398	52.5451078981776	56.7665735802068	70.3766905536598	87.493374684711	41.5369117406583
gene-b0522	268.554264789199	240.558072096344	486.300313670438	504.701409399103	620.109293077889	594.633683866266
gene-b0523	79.4168253851328	56.6501944527227	161.784734703589	119.640373941222	220.920771078895	145.379191092304
gene-b0524	11935.5128888025	11069.7764029864	12061.9507762343	12570.2823141773	11853.1649354112	14411.1222207589
gene-b0525	37553.7088248803	28302.1087416559	34787.5023995104	41073.8473697031	33058.2779574345	50893.6476485539
gene-b0526	2996.94020006001	1607.55189475987	4049.34891538808	4932.40062651793	5228.82280459504	4718.81178906373
gene-b0527	115.990363391444	52.5451078981776	171.24583030029	176.947107677773	184.829754021452	204.405328829029
gene-b0528	621.75014610729	248.768245205435	907.319067723638	672.600085434263	871.652745296434	831.831311437919
gene-b0529	2078.42191698723	1170.77068535627	3834.58204534297	3380.09190916292	3984.22954970503	4139.48117794402
gene-b0530	12.539498745021	8.21017310909025	21.7605198724126	17.0914819916031	39.37201860812	40.4438351159041
gene-b0531	13.5844569737727	21.3464500836346	19.8683007530724	10.0538129362371	8.7493374684711	33.8853753673791
gene-b0532	24.0340392612902	38.5878136127242	42.5749301851551	46.2475395066907	21.8733436711778	69.9569039842665
gene-b0533	32.3937050913042	20.5254327727256	3.78443823868045	24.1291510469691	33.9036826903255	38.2576818663958
gene-b0534	15.6743734312762	20.5254327727256	15.1377529547218	9.0484316426134	3.28100155067666	20.7684558703291
gene-b0535	52.2479114375874	69.7864714272671	13.2455338353816	33.1775826895825	18.5923421205011	44.8161416149208
gene-b0536	468.141286480783	1167.48661611263	275.317881864003	381.039510283387	312.788814497842	331.202217300512
gene-b0537	1387.70452778232	1553.36475223988	1147.63089587985	1318.05487594069	1279.5906047639	1449.41960442402
gene-b0540	8.35966583001398	12.3152596636354	13.2455338353816	12.0645755234845	15.3113405698244	7.65153637327915
gene-b0541	41.7983291500699	21.3464500836346	39.7366015061447	21.1130071660979	31.7163483232077	22.9546091198375
gene-b0543	1076.3069756143	1389.16129005807	953.678436147474	1140.10238696929	978.832129285205	1704.10645799174
gene-b4733	343.791257259325	526.272096292685	323.569469407179	330.770445602201	319.350817599195	554.189848750362
gene-b0544	87.7764912151468	78.8176618472664	66.2276691769079	108.581179711361	99.5237137038588	104.9353559764
gene-b0545	154.653817855259	162.561427559987	100.287613325032	198.060114843871	182.642419654334	212.056865202308
gene-b0546	560.097610610937	653.529779483584	317.892812049158	431.308574964572	398.094854815435	532.328316255278
gene-b4588	52.2479114375874	32.019675125452	32.1677250287838	76.4089783154021	44.8403545259144	38.2576818663958
gene-b0547	67.9222848688636	53.3661252090866	17.029972074062	23.1237697533454	27.3416795889722	33.8853753673791
gene-b0548	6.26974937251049	0	15.1377529547218	3.01614388087113	8.7493374684711	2.18615324950833
gene-b0549	0	2.46305193272707	4.73054779835056	5.02690646811856	9.84300465202999	2.18615324950833
gene-b0550	8.35966583001398	4.92610386545415	0.946109559670113	9.0484316426134	1.09366718355889	8.74461299803332
gene-b4509	9.40462405876573	12.3152596636354	0	8.04305034898969	6.56200310135333	9.83768962278748
gene-b0551	41.7983291500699	80.4596964690844	26.4910676707632	46.2475395066907	42.6530201587966	75.4222871080374
gene-b0552	10926.0832398283	7643.67116456302	9981.45585451969	12499.9056236236	10217.0388288071	11042.2600632666
gene-b0554	79.4168253851328	95.2380080654469	34.0599441481241	36.1937265704536	37.1846842410022	84.1669001060707
gene-b0555	199.587021691584	247.126210583616	128.670900115135	110.591942298608	161.862743166715	226.266861324112
gene-b0556	930.012823589056	1150.24525258354	763.510414653781	879.708631920748	1916.10490559517	2376.34858221555
gene-b4510	290.498387592986	380.131014950879	248.82681419324	311.668201023351	566.519601083504	782.642863323982
gene-b0557	2305.17785262636	3281.60619170337	2440.96266394889	3278.54839850692	5746.1273824184	7628.58176415932
gene-b0558	26.1239557187937	41.0508655454512	8.51498603703102	30.1614388087113	19.68600930406	15.3030727465583
gene-b0559	102.405906417671	99.343094619992	34.0599441481241	78.4197409026495	61.2453622792977	90.7253598545957
gene-b4589	31.3487468625524	32.840692436361	35.9521632674643	26.1399136342165	18.5923421205011	24.0476857445916
gene-b0560	26.1239557187937	24.6305193272707	25.544958111093	20.1076258724742	28.4353467725311	56.8399844872166
gene-b0561	74.1920342413741	64.860367561813	51.0899162221861	32.1722013959588	51.4023576272677	54.6538312377082
gene-b0563	24.0340392612902	31.1986578145429	15.1377529547218	27.1452949278402	18.5923421205011	28.4199922436083
gene-b0564	368.870254749367	452.380538310873	191.114131053363	399.136373568613	321.538151966313	616.495216361349
gene-b0565	73272.4710000725	104421.907705275	63201.0646955232	49043.5048842583	69073.8319792122	79408.7375585158
gene-b0566	191.22735586157	225.779760499982	122.048133197445	181.974014145892	161.862743166715	106.028432601154
gene-b0567	660.413600571105	293.924197305431	609.294556427553	901.827020380469	1123.19619751498	1637.42878388174
gene-b0568	817.157334883867	490.147334612688	1557.29633521701	1473.88897645236	1742.21182340931	1897.58102057323
gene-b0569	727.290927211216	579.638221501772	510.899162221861	848.541811818412	1005.08014169062	1470.18806029435
gene-b0570	910.158617242772	711.000991247216	616.863432904914	745.992919868794	767.754362858339	1102.91431437695
gene-b0571	355.285797775594	256.978418314525	415.34209669518	498.669121637361	470.276888930322	553.096772125607
gene-b0572	18.8092481175315	27.9145885709068	34.0599441481241	23.1237697533454	57.9643607286211	61.2122909862332
gene-b0573	2.0899164575035	4.92610386545415	0.946109559670113	7.03766905536598	9.84300465202999	10.9307662475416
gene-b0574	72.1021177838706	107.553267729082	53.9282449011964	96.5166041878763	50.3086904437088	76.5153637327915
gene-b0575	123.305070992706	135.467856299989	105.964270683053	142.764143694567	152.019738514685	128.983041720991
gene-b0576	990.620400856657	950.738046032651	816.492549995307	1039.56425760692	1339.74229985964	1466.90883042009
gene-b0577	1204.83683775077	931.033630570834	1309.41563058344	1381.39389743898	1341.92963422676	1202.38428722958
gene-b0578	12339.9117233294	19499.9821514003	15256.0166496806	9568.21377141686	13828.3278689186	13808.8370005194
gene-b0579	857.910705805185	792.281705027209	663.222801328749	718.847624940954	737.13168171869	835.110541312182
gene-b0580	259.149640730433	449.096469067237	244.096266394889	148.796431456309	228.576441363808	224.080708074604
gene-b0581	196.452147005329	518.061923183595	141.916433950517	156.839481805299	207.796764876189	151.937650840829
gene-b4700	7.31470760126223	6.5681384872722	12.2994242757115	12.0645755234845	8.7493374684711	15.3030727465583
gene-b4415	10.4495822875175	13.9572942854534	12.2994242757115	18.0968632852268	19.68600930406	37.1646052416416
gene-b0582	95.091198816409	138.751925543625	133.401447913486	115.618848766727	148.738736964009	131.1691949705
gene-b0583	105.540781103927	108.374285039991	101.233722884702	113.608086179479	94.0553777860644	250.314547068704
gene-b0584	222.576102724122	157.635323694533	204.359664888744	325.743539134083	232.951110098043	292.944535434116
gene-b0585	91.9563241301538	51.7240905872686	123.940352316785	133.715712051954	77.650370032681	240.476857445916
gene-b4511	32.3937050913042	14.7783115963624	52.9821353415263	52.279827268433	31.7163483232077	81.9807468565624
gene-b0586	1353.22090623351	729.884389398123	1194.93637386335	1196.40373941222	1099.13551947668	2469.26009531966
gene-b0587	43.8882456075734	18.0623808399985	46.3593684238355	40.2152517449485	40.4656857916789	88.5392066050874
gene-b0588	147.339110253996	58.2922290745408	130.563119234476	143.769524988191	102.804715254535	236.1045509469
gene-b0589	229.890810325385	148.604133274533	182.599145016332	193.033208375753	114.835054273683	297.316841933133
gene-b0590	114.945405162692	64.860367561813	91.7726272880009	121.651136528469	49.21502326015	168.333800212141
gene-b0591	212.126520436605	152.709219829079	358.575523114973	333.786589483072	217.639769528219	487.512174640358
gene-b0592	795.21321208008	506.567680830868	977.331175139227	825.418042065067	683.541989724305	1356.50809131992
gene-b0593	250.789974900419	120.689544703627	429.533740090231	571.056574778268	429.811203138643	971.745119406453
gene-b0594	755.504799387514	273.398764532705	828.791974271019	926.961552721062	924.14877010726	1913.97716994454
gene-b0595	873.585079236461	340.722184027245	1052.07383035317	879.708631920748	926.336104474378	2158.82633388948
gene-b0596	554.872819467178	189.654998819985	823.115316912998	781.181265145624	641.982636749067	1284.36503408614
gene-b0597	537.108529578398	238.095020163617	526.036915176583	517.771366216211	444.028876524908	1248.29350546926
gene-b0598	43424.2841540076	46289.7770063617	29640.666394905	40334.8921188897	29800.2434176126	22922.9098977196
gene-b4512	3332.37179148932	2432.67429222344	2206.3274931507	3074.45599590131	2094.37265651527	1552.16880715091
gene-b0599	3245.64025850293	2455.66277692889	2335.94450282551	3051.33222614796	2214.67604670675	1750.01567623142
gene-b0600	179.732815345301	198.686189239984	115.425366279754	181.974014145892	157.48807443248	180.357643084437
gene-b0601	91.9563241301538	114.121406216354	47.3054779835056	96.5166041878763	82.0250387669166	76.5153637327915
gene-b0602	75.2369924701258	68.9654541163581	64.3354500575677	70.3766905536598	63.4326966464155	44.8161416149208
gene-b0603	86.7315329863951	114.942423527263	68.1198882962481	73.3928344345309	101.711048070977	86.353053355579
gene-b0604	1075.26201738555	830.869518639933	1088.02599362063	1202.43602717396	1404.26866368961	1453.79191092304
gene-b0605	108618.1830876	103444.897105293	102550.707391763	107533.572403405	105802.45700467	164266.462091431
gene-b0606	12714.0067692225	8766.00182857566	12245.4960308103	16834.1043804354	20083.0104916919	19080.7455617087
gene-b0607	928.967865360304	1088.66895426537	754.99542861675	1604.58854462344	836.655395422549	1111.65892737499
gene-b0608	114.945405162692	165.845496803623	130.563119234476	119.640373941222	148.738736964009	158.496110589354
gene-b4734	22.9890810325385	32.840692436361	35.0060537077942	41.2206330385722	32.8100155067666	41.5369117406583
gene-b0610	312.442510396773	261.904522179979	329.246126765199	549.94356761217	372.940509593581	365.087592667891
gene-b0611	3048.14315326885	2539.40654264161	2653.83731487467	2697.43801079242	2705.73261212469	3572.17440969661
gene-b0612	26.1239557187937	35.3037443690881	35.9521632674643	41.2206330385722	24.0606780382955	24.0476857445916
gene-b0613	15.6743734312762	34.482727058179	10.4072051563712	17.0914819916031	34.9973498738844	9.83768962278748
gene-b0614	15.6743734312762	22.1674673945437	19.8683007530724	29.1560575150876	45.9340217094733	55.7469078624624
gene-b0615	32.3937050913042	94.4169907545379	62.4432309382274	56.3013524429278	54.6833591779444	72.1430572337749
gene-b0616	13.5844569737727	32.019675125452	26.4910676707632	29.1560575150876	20.7796764876189	24.0476857445916
gene-b0617	2.0899164575035	7.38915579818122	1.89221911934023	5.02690646811856	6.56200310135333	3.27922987426249
gene-b0618	26.1239557187937	99.343094619992	39.7366015061447	37.1991078640773	43.7466873423555	97.2838196031207
gene-b0619	269.599223017951	187.191946887258	307.485606892787	233.248460120701	363.097504941551	334.481447174774
gene-b0620	167.19331660028	83.7437657127205	177.868597217981	215.151596835474	218.733436711778	228.45301457362
gene-b0621	179.732815345301	248.768245205435	86.0959699299803	131.704949464706	155.300740065362	171.613030086404
gene-b0622	59.5626190388496	174.055669912713	69.0659978559182	27.1452949278402	64.5263638299744	95.0976663536123
gene-b0623	13928.248231032	21681.4251464855	14919.201646438	19529.5316286406	20492.0420183429	21242.8511254724
gene-b0624	404.398834526926	574.712117636317	384.120481226066	372.996459934397	345.598830004609	606.657526738562
gene-b0627	591.446357473489	431.034088227238	549.689654168336	738.955250813428	451.684546809821	663.497511225778
gene-b0628	9554.05308547723	8570.59970857931	12415.7957515509	13574.6582265074	13097.7581903012	10971.2100826576
gene-b0629	299.903011651752	343.185235959972	220.443527403136	350.878071474675	217.639769528219	285.292999060837
gene-b0630	2101.41099801976	2813.62632448523	1816.53035456662	2031.87559441352	2532.93319712238	4082.64119345681
gene-b0631	917.473324844035	776.682376119938	745.534333020049	909.870070729459	1003.98647450706	1040.60894676596
gene-b0632	3539.27352078217	1678.98040080896	4814.7515491612	5405.9352158147	6747.92652255834	6125.60140512234
gene-b0633	1414.87344172987	1115.76252552536	1936.68626864472	2387.78057235631	2426.84748031717	2917.42151146887
gene-b0634	2730.47585172832	2770.93342431796	2708.71166933553	3015.13849957751	3885.79950318473	6173.69677661152
gene-b0635	2790.03847076717	2866.17143238341	2987.81398943822	3149.85959292309	4955.40600870532	5186.64858445851
gene-b0636	1466.0763949387	1240.55715678354	1771.11709570245	1507.06655914194	2551.52553924289	2869.32613997968
gene-b0637	816.112376655115	599.342636963588	1104.10985613502	1317.04949464706	1585.81741616039	1920.53562969307
gene-b0638	326.026967370545	216.748570079983	610.240665987223	376.012603815268	516.210910639795	556.37600199987
gene-b0639	832.831708315143	715.106077801761	1400.24214831177	858.59562475465	1299.27661406796	1259.2242717168
gene-b0640	5793.24842019969	4862.06451520325	5678.54957714002	4938.43291427967	6664.80781660786	7354.21953134602
gene-b0641	10765.1596726005	7149.41874339579	12233.1966065346	10969.7152947283	13382.1116580266	14865.8420966566
gene-b0642	31845.1020212095	19504.9082552657	38736.5637015734	32233.5296548698	42707.7035179746	44854.3992967872
gene-b0643	2799.44309482593	2083.74193508711	2208.21971227004	4123.06868515084	2187.33436711778	2330.43936397588
gene-b0644	423.208082644458	454.8435902436	596.049022592171	674.61084802151	395.907520448317	476.581408392816
gene-b0645	0	6.5681384872722	1.89221911934023	5.02690646811856	18.5923421205011	3.27922987426249
gene-b0646	29.2588304050489	113.300388905445	26.4910676707632	33.1775826895825	39.37201860812	30.6061454931166
gene-b0647	6.26974937251049	10.6732250418173	4.73054779835056	5.02690646811856	12.0303390191478	3.27922987426249
gene-b0648	51.2029532088356	38.5878136127242	30.2755059094436	38.204489157701	18.5923421205011	17.4892259960666
gene-b0649	168.238274829031	193.76008537453	129.617009674805	173.930963796902	169.518413451628	186.916102832962
gene-b0650	597.716106846	811.165103178117	1016.1216670857	608.255682642345	858.528739093727	861.344380306282
gene-b0651	8849.75123929855	7724.95187834301	13221.8810963898	8802.11322567559	11142.2812660979	10765.7116772038
gene-b0652	2712.71156183954	3115.76069489975	1507.15252855449	1857.94463061662	1648.15644562324	1401.32423293484
gene-b0653	2479.6858768279	3045.15320616157	1235.61908492917	1636.7607460194	1484.10636808941	1333.55348220008
gene-b0654	2512.0795819192	2149.42331995983	1327.39171221717	1882.07378166359	1955.47692420329	1403.51038618435
gene-b0655	11731.7460341959	9296.37901142289	8234.93760736866	12477.7872351639	10165.6364711799	8076.74318030852
gene-b0656	111.810530476437	121.510562014536	158.000296464909	183.984776733139	137.80206512842	110.400739100171
gene-b0657	3614.5105132523	3738.09181656879	3243.26357054915	4013.48212414586	4438.10143088197	5385.58853016377
gene-b0658	7366.95551269982	6668.3025992031	7968.13471154169	7375.47717002355	8740.58813100263	8500.85691071314
gene-b0659	3623.91513731106	3454.01982699427	3410.72496261076	3450.46859971658	4072.8165915733	3637.75900718186
gene-b0660	5752.49504927837	4779.14176680143	7349.37905951744	6108.69674005767	7581.30091643021	6143.09063111841
gene-b0661	15028.5892459076	10304.5882692192	11893.543274613	19471.2195136104	24037.7110274408	30892.5315688022
gene-b0662	2014.67946503337	2082.09990046529	2463.66929338097	2594.8891188428	2505.59151753341	2077.93866365767
gene-b0664	745.055217099996	656.81384872722	1260.21793348059	1220.53289045919	1139.60120526836	1552.16880715091
gene-b0665	1068.99226801304	921.181422839926	1681.23668753379	1617.65850144055	1568.31874122345	2234.24862099751
gene-b0666	978.080902111636	693.759627718126	1692.59000224983	2477.25950748882	1570.50607559056	2704.2715696418
gene-b0668	1154.67884277068	1127.25676787809	1570.54186905239	2678.33576621357	1715.96381100389	2857.30229710739
gene-b0670	583.086691643475	566.501944527227	862.851918419143	1435.68448729466	973.36379336741	1501.88728241222
gene-b0672	538.15348780715	451.559520999964	454.132588641654	1102.90327910521	804.939047099341	1170.68506511171
gene-b0673	246.610141985412	253.694349070889	258.287909789941	638.417121451057	523.866580924707	453.626799272978
gene-b0674	1652.07895965651	1021.34553477083	1598.92515584249	1699.09438622407	1729.0878172066	1098.54200787794
gene-b0675	7857.04092198439	7039.40242373398	7511.16379422103	7030.63138631061	6558.72209980265	8695.42454991938
gene-b0676	2948.87212153743	2889.15991708886	4080.5705308572	3598.25964987926	3825.64780808899	3000.49533495018
gene-b0677	5261.36468176505	5728.23777821227	4828.94319255626	5377.78453959323	4522.313804016	4258.62653004223
gene-b0678	7476.67612671875	5692.11301653227	6224.45479306967	7080.9004509918	5622.54299067624	5690.55690847018
gene-b0679	9775.5842299726	7734.80408607392	6548.97037203652	9432.48729677766	6697.61783211463	5129.8085999713
gene-b0680	17969.1017016151	8586.19903748658	28189.334330371	19121.3468234294	24657.8203205187	25450.1030541512
gene-b0681	698.032096806167	690.47555847449	249.77292375291	758.057495392278	415.593529752377	474.395255143308
gene-b0682	100.315989960168	55.0081598309047	70.0121074155883	79.4251221962732	77.650370032681	50.2815247386916
gene-b0683	4680.36790657908	5582.09669687046	6664.39573831628	7871.13014778004	6358.58100521137	6733.35200848566
gene-b4637	1133.77967819565	1635.46648333078	1578.11074552975	1865.98768096561	1508.16704612771	1864.78872183061
gene-b0684	6889.40960216027	6256.97292643768	6907.54589515149	9540.0630951954	8367.64762140905	9992.90650350258
gene-b0685	200.631979920336	139.572942854534	199.629117090394	301.614388087113	470.276888930322	404.438351159041
gene-b0686	477.545910539549	313.628612767247	578.072940958439	630.374071102067	489.962898234382	424.113730404616
gene-b0687	4682.45782303658	2639.57065457251	5838.44209272427	5258.14416565201	6189.06259175975	3949.2858452368
gene-b0688	18205.2622613129	12460.5797276663	18380.0704157113	19195.7450391575	19718.8193195667	18159.2819670409
gene-b0689	122.260112763954	135.467856299989	65.2815596172378	90.484316426134	150.926071331127	86.353053355579
gene-b0692	134.799611508975	116.584458149082	93.6648464073412	123.661899115717	126.865393292831	145.379191092304
gene-b0693	82.5517000713881	81.2807137799935	73.7965456542688	84.4520286643918	92.9617106025055	99.469972852629
gene-b4590	8.35966583001398	18.0623808399985	17.9760816337321	24.1291510469691	13.1240062027067	21.8615324950833
gene-b0694	114.945405162692	85.3858003345386	104.072051563712	100.538129362371	182.642419654334	91.8184364793499
gene-b0695	1984.37567639957	1612.47799862532	1675.56003017577	2262.10791065335	2350.29077746805	2235.34169762227
gene-b0696	252.879891357923	229.884847054527	261.126238468951	337.808114657567	359.816503390874	308.247608180674
gene-b0697	179.732815345301	111.658354283627	161.784734703589	167.89867603516	222.014438262454	257.966083441983
gene-b0698	22.9890810325385	19.7044154618166	38.7904919464746	44.2367769194433	60.1516950957388	101.656126102137
gene-b4513	6.26974937251049	0	0	5.02690646811856	3.28100155067666	3.27922987426249
gene-b0699	454.55682950701	2646.13879305979	626.324528501615	720.858387528201	1042.26482593162	1471.28113691911
gene-b0700	315.577385083028	479.47410957087	527.929134295923	416.227855560217	524.960248108266	570.585998121674
gene-b0702	53.2928696663391	68.9654541163581	44.4671493044953	32.1722013959588	50.3086904437088	49.1884481139374
gene-b0704	94.0462405876573	62.3973156290859	43.5210397448252	63.3390214982938	31.7163483232077	81.9807468565624
gene-b4514	36.5735380063112	45.1559520999964	16.0838625143919	20.1076258724742	18.5923421205011	47.0022948644291
gene-b0706	129.574820365217	122.331579325445	56.7665735802068	67.3605466727887	63.4326966464155	107.121509225908
gene-b0707	94.0462405876573	95.2380080654469	104.072051563712	51.2744459748093	51.4023576272677	60.1192143614791
gene-b0708	307.217719253014	362.06863411088	394.527686382437	244.307654350562	381.689847062052	356.342979669858
gene-b0709	274.82401416171	488.50529999087	273.425662744663	206.103165192861	300.758475478694	310.433761430183
gene-b0710	7012.71467315298	12241.3681056536	4101.38494116994	4788.63110152974	5388.49821339464	4334.04881715026
gene-b0711	6218.54641930165	6798.84435163763	3984.06735577085	4509.13510190235	4899.62898234382	3152.43298579101
gene-b0712	3098.30114824893	2824.29954952705	2211.05804094905	2326.45231344527	2913.52937700088	1570.75110977173
gene-b0713	1010.47460720294	1216.74765476717	931.917916275061	666.567797672521	1016.01681352621	507.187553885933
gene-b0714	1260.21962387461	2325.94204180527	1207.23579813906	888.757063563361	1149.44420992039	1151.00968586614
gene-b0715	150.473984940252	366.173720665425	189.221911934023	193.033208375753	96.2427121531821	177.078413210175
gene-b0716	310.352593939269	265.188591423615	171.24583030029	190.017064494881	155.300740065362	99.469972852629
gene-b0717	66.8773266401119	68.9654541163581	26.4910676707632	76.4089783154021	47.0276888930322	83.0738234813165
gene-b0718	91.9563241301538	93.5959734436288	63.3893404978976	67.3605466727887	56.8706935450622	98.3768962278748
gene-b0719	21.9441228037867	31.1986578145429	13.2455338353816	15.0807194043557	29.52901395609	20.7684558703291
gene-b0720	200764.689615387	129140.275884813	73768.1623674787	128020.227023575	95974.7636932102	80040.5358476237
gene-b4735	9253.10511559673	8350.56706925569	4365.3495083179	6913.00177495664	4992.59069294632	4453.19416924847
gene-b0721	71859.6874748002	38563.1830933969	52626.3981470904	71310.6897754362	61641.269799746	65136.4360691007
gene-b0722	61549.0846317067	30802.9274706848	49304.6074830886	64412.7687198839	58347.1442428667	49734.9864263145
gene-b0723	262431.854526943	106476.914034481	187345.776677197	223905.451759056	225509.798581108	144904.795837161
gene-b0724	59532.3152502158	22822.6392086491	46464.3865849589	50143.3920194826	52422.7491095282	32014.0281858
gene-b0726	275867.927432233	278191.863593792	209471.494839642	166779.686655357	173294.846236456	132851.439895996
gene-b0727	166741.894645459	104323.385627966	111428.999499707	83626.6106223267	83779.280929345	71067.4698350168
gene-b0728	64955.6484574374	41633.7878361967	61232.2107018497	31847.4632381183	34612.3790252717	24918.8678145207
gene-b0729	86235.177827738	39551.6879357314	60939.8628479116	41107.0249523927	33474.9651543704	47525.8785676863
gene-b0730	262.284515416689	206.075345038165	263.018457588291	233.248460120701	214.358767977542	207.684558703291
gene-b0731	70.0122013263671	51.7240905872686	35.9521632674643	111.597323592232	79.8377043997988	88.5392066050874
gene-b0732	728.335885439968	658.455883349038	608.348446867883	623.336402046701	657.293977318892	667.869817724795
gene-b0733	54046.2845492691	24695.3796948326	50449.4000502894	64940.5938990364	62298.5637770649	52851.3478834886
gene-b0734	39367.7563099933	14706.8830903134	39102.7081011658	51027.1221765779	46601.1586914442	34731.4166749388
gene-b4515	9425.52322334076	6632.1778375231	7791.21222388338	11468.3844163657	10431.3975967847	8382.80463523969
gene-b0735	7931.23295622577	6417.07130206494	7232.06147411834	9561.1761023615	9929.40435953114	7334.54415210045
gene-b0736	1833.90169145932	2564.85807927979	1431.46376378088	2251.04871642349	2162.18002189592	2562.17160842376
gene-b0737	1966.61138651079	1503.28269627442	2043.59664888744	2352.59222707948	2818.38033203125	2610.26697991295
gene-b0738	2545.51824523926	3548.43681774881	2484.48370369372	2342.53841414325	2892.74970051326	3095.5930013038
gene-b0739	7759.85980671048	9761.89582670831	6393.80840425062	6832.57127146674	7625.04760377257	10178.7295297108
gene-b0740	18656.6842161337	14816.0783926643	17768.8836401644	22436.0889485067	21992.5533941857	23785.3473546506
gene-b0741	27904.5645405867	20163.3641386147	24779.5554773199	29757.2755286746	30114.125899294	31724.3628802401
gene-b0742	24141.6699588516	10939.2346505518	20858.877462047	24426.7439098817	27432.4539652076	28883.4567325041
gene-b0743	1565.34742667012	1106.73133510537	1446.6015167356	1638.77150860665	1939.07191644991	1969.72407780701
gene-b0744	1226.78096055455	570.607031081772	1092.75654141898	1889.11145071895	1804.55085287217	2242.99323399555
gene-b0745	2215.31144495371	1089.48997157628	1957.50067895746	3469.57084429543	3182.57150415636	4364.65496264338
gene-b0746	1475.48101899747	879.309539983566	1774.90153394113	2394.81824141168	2597.45956095236	2805.92769574394
gene-b0747	2349.06609823393	1100.984213929	2343.51337930287	3730.96998063759	3926.26518897641	4909.00712177095
gene-b0748	4190.28249729451	3697.86196833425	2615.04682292819	4504.10819543423	5565.67229713118	9005.85831134956
