	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_MMC_1	featureCounts on ROC_MMC_3	featureCounts on ROC_MMC_2
gene-b0797	8.31764351512244	8.16217537871908	8.75175442330493	10.4777633601828	10.0810780786747	10.419377548145
gene-b0798	7.11044449665552	6.9084526911718	7.52825257433693	7.79415573508606	7.54794852274393	7.71832522387719
gene-b0799	11.9206290140761	11.9463432209991	12.2935148688785	11.8353492022827	11.9304570757782	11.70673175707
gene-b0800	11.5459602184918	11.1116635709441	11.4915917748691	10.5121172309876	10.6116379963772	10.4902371963281
gene-b0801	10.2359726867391	10.5937779389232	10.0851885973974	9.3202955286677	9.46985958344323	9.45036441572144
gene-b0802	9.6706962779493	9.91945713088569	9.55277954315112	11.4984614138571	11.8464409355808	11.3738833267168
gene-b0803	7.15854504210676	6.99254757010916	6.90926463467629	7.4256876462422	7.54156946315314	7.30613252436777
gene-b0804	8.48424508989192	8.41930408393726	8.62283834573883	9.08638507254971	9.02662575545071	8.9545999859566
gene-b0805	11.1699013185994	10.331575558854	11.1977962783623	10.9617799313001	10.9439452123893	10.7979536553158
gene-b0806	6.01872940023211	6.35025190558074	5.85069552862853	6.95087532241946	7.25146679360906	7.17046397666856
gene-b0807	8.5920221725133	8.28754320318546	8.8710720448002	9.21652906575812	8.89996565936075	9.60800326078966
gene-b0808	8.53175048761492	8.81659045956399	8.3905274038438	9.62918294434758	9.71126916894565	9.79747197898735
gene-b0809	13.6632875125451	13.3484259448658	13.0382801571816	13.6511174568298	13.1397338440769	13.6134590144987
gene-b0810	11.6694348359462	11.184835940937	11.4574960864024	12.3922113114473	11.556400586838	12.4008943218319
gene-b0811	15.2715442583704	14.6110776858332	14.5472224525767	14.9419032341736	14.2763522525222	14.6162986599741
gene-b0812	12.19392495141	13.0345411996147	12.0900688068215	11.5162447337511	11.7307959533357	11.3738636760592
gene-b0813	7.85432194135888	7.84250894703447	7.48359625319565	8.96358471142334	9.05642712158521	8.98520569961615
gene-b4736	7.30843024735783	7.54001809766168	7.23560231515485	9.00787395635142	9.23688184845589	9.34543261722096
gene-b0814	14.9798291768365	15.5390700541057	15.2802821831069	15.7943166097846	15.9671096077424	15.6572170761641
gene-b0815	9.16165449128014	9.01266494900887	9.63530845849735	10.3406826462292	10.3546884867025	10.1604916640398
gene-b4416	9.68187275427582	11.7069062550623	10.0728342116774	9.39811979510828	9.79342250094163	9.26971940291412
gene-b4705	9.38062290408759	11.5471527004981	9.73636679917891	9.03140297729094	9.53198534816373	8.64609719395927
gene-b0817	11.070395049704	10.9122481286703	10.7113102153749	10.1068508601344	10.4672600191531	10.0523503115311
gene-b0818	10.1089868244289	10.0787936120049	10.112940778013	10.4158770872519	10.3087923107383	10.3656466437354
gene-b0819	11.1911692416641	10.7956813472795	11.5605049278999	13.2943189202538	13.1738507315103	13.4586744180781
gene-b0820	12.8217648704285	12.6014137277697	12.716891177617	14.3614070894733	14.2643977172884	14.5626700741433
gene-b0821	8.88802214441257	8.56996742733258	8.78952853856867	9.95113849059871	10.0588619448609	9.84628527026742
gene-b0822	9.41160801032211	9.40346279037394	9.22966700340505	9.67377124399243	9.57543939001669	9.50895541283534
gene-b0823	9.65332138988309	9.47572877149863	9.14782795814138	10.9571305860989	11.0350100183532	11.0619686910315
gene-b0824	6.4559895556285	6.22888452417881	5.88890470866997	8.14876585364616	7.58398985386641	8.27857153278192
gene-b0825	9.21997502330482	9.09399938750373	9.42119642281696	8.72149004214639	9.14945413303858	9.07843529766106
gene-b0826	12.8752206237967	12.3256587019876	13.1431433722827	12.4103452150221	12.2227369396242	12.4920305589109
gene-b0827	12.1818149209424	11.3505949874822	12.5285892590111	12.2163469724395	11.9724916659034	12.3871928528265
gene-b0828	9.34330982032056	9.02805761307785	9.24340267812446	8.44570558099105	8.34912586861684	8.45671001387075
gene-b0829	11.1754858787573	11.1019087664735	11.0833086557699	10.6477865137584	10.3824902740879	10.6510945550755
gene-b0830	10.1728048861493	10.1707860240879	9.93297149913316	10.2846466490076	9.96453929374692	10.3007605838116
gene-b0831	9.33156309999164	9.67553491824004	8.83041697920075	9.54730191302191	9.23532477044369	9.29111554930012
gene-b0832	7.51586825998193	7.60884894600285	7.29706255313687	8.2806014127275	8.59318267658273	8.57813742445693
gene-b0833	10.6720711129636	10.791072056818	10.4584327886739	11.7664952743956	11.6588797509536	11.4826059340409
gene-b0834	9.16807442859892	9.17835781160525	9.24919110121648	10.0257901650832	10.0141010244769	9.98148260206507
gene-b0835	10.0189008780964	9.19738358107172	10.4434711401221	11.047966726686	10.6653277477088	11.1860584050502
gene-b0836	12.5580585915633	13.2027240938662	12.8220349890135	14.3408785085135	14.3444687651117	13.9264585638641
gene-b0837	9.76461917077682	9.82454804470663	9.42510506250424	9.00037718456815	8.98403358057156	9.05771926951785
gene-b0838	9.29988506474145	9.56501591206095	9.22486021689133	8.4406088371259	8.5005754174563	8.59859420158405
gene-b0839	12.2077475519441	12.3024050283724	11.6215757766188	11.0387757941789	11.1846943744896	10.863673497875
gene-b0840	10.4285271432266	10.040593815992	10.2821231485474	11.5294817362175	11.6966303559293	11.6338298624488
gene-b0841	10.9297133045835	10.6720099994365	10.6977862715503	13.4330088012152	13.1475953977983	13.222208030866
gene-b0842	9.61089051937554	9.48688851069025	9.82337762090786	10.3998957591379	10.2745567839146	10.3333836600483
gene-b0843	8.0209682717108	7.66080431460307	8.17264305044499	8.61592804690636	8.32214459152762	8.507584700725
gene-b0844	9.62353759181885	9.53193949617147	9.7839328158879	9.45947044881833	9.350021780315	9.47669899292612
gene-b0845	8.91288908163309	8.73042234544553	9.17762683210627	8.99810380133833	8.92526031829399	9.19889216224469
gene-b0846	8.49539040849324	8.63224515350063	8.86339860821721	8.80079711456778	9.06725970218411	8.46972036039442
gene-b4417	7.79143822958209	8.08055201036719	8.22243955649369	8.69440379904703	8.90251574503207	8.80788568325909
gene-b0847	10.8487186679686	10.7666361048159	10.8148953538036	11.7650870419488	11.8580419222244	11.9031742406811
gene-b0848	9.27912708760437	9.58615896884178	9.06564536507636	9.43726677375546	9.40245795086814	9.55815719391844
gene-b0849	10.2415347430877	10.6860761254432	10.1986179854087	10.351175110766	10.079123599111	10.2314121031399
gene-b0850	9.78034894328541	10.8005975014146	10.0401259984758	8.79255612935327	9.23178551558901	9.30081839185905
gene-b0851	10.2985090069608	10.0529744072705	10.7850503568896	9.84131768140668	9.87538761077753	10.3571015859604
gene-b0852	11.6828189984786	11.7067962256167	11.8057832897009	10.8625076879998	11.1298616884695	11.019407596087
gene-b0853	13.778223723213	13.0318926065211	13.2954687638527	12.3062825989145	12.1199307491787	12.1204367137066
gene-b0854	9.39132324183302	9.46959449412316	8.97093016054638	10.1512338571693	9.97363745152215	9.94203218150304
gene-b0855	8.37143463992001	8.28768828441263	8.20188298153588	9.17831527163674	9.31670078376128	9.68810458266219
gene-b0856	7.50230380253803	7.80061103478651	7.03262995134572	8.52099531904882	8.13173965392998	8.68753715956091
gene-b0857	8.53943282268749	9.29022013832388	8.28067612207292	9.70742038645371	9.78720408564227	9.49902568365656
gene-b0858	7.73223982637088	7.89660330426262	7.58506852352842	8.46826501576241	8.43420191172792	8.45021998761491
gene-b0859	10.0222879484961	9.63164867715839	9.88219896171356	10.8700774151645	10.6168269397822	10.6123505347337
gene-b0860	8.06540906295777	8.18483386472394	8.03535028555682	9.23610525332357	9.1282785915463	8.76309147821089
gene-b0861	9.6840898508911	9.9674763099582	9.4693031962348	9.59138518039694	8.91913104786551	9.11274945869334
gene-b0862	9.64011695867405	9.85893710558723	9.63749058583805	9.15627817131014	8.8627532426017	8.94336847516612
gene-b0863	10.1010648102235	10.0801428290036	10.3006026266047	9.53878740849128	9.25348255833421	9.42461861502152
gene-b0864	9.96852778005079	9.98709541579505	10.1812386495431	9.25209827235871	9.28044110358649	9.34597499344092
gene-b0865	8.93931342870828	8.79980950457499	8.65152011988597	9.04176791355714	8.92286166018536	8.96695353265614
gene-b0866	9.02144707577081	9.60473974106258	9.17745735672804	8.73953893222135	8.70531229525448	8.74023893572983
gene-b0867	8.2008756866844	8.09678910198164	8.51921603805594	8.65342251019156	8.92508946539813	8.72247296589833
gene-b0868	10.4673989005165	10.2124874645553	10.344098868952	10.0748470561988	9.96863338818117	10.2643130978608
gene-b0869	10.7248564793858	10.6737094685181	10.7841765541264	9.90885751267352	9.633351989297	9.80247561534427
gene-b0870	12.0947971385181	12.0269728275399	11.6576882244953	10.5663942636084	10.345944472919	10.2732861134337
gene-b0871	9.70173651713131	10.689297987089	9.50212316305411	9.66296260851161	9.74152849146591	9.44388584992193
gene-b0872	8.03399365684928	7.96748376884537	7.56923736485708	9.05421362973172	8.49897578590375	8.70473851043603
gene-b0873	7.13764590383009	7.3977611093198	7.35393304428124	8.78368666562172	8.4872891802614	8.99015516717917
gene-b0874	7.9199019257046	7.75263529739798	7.92185118293082	7.81170734499393	8.29787424233513	8.12004645899377
gene-b0875	6.7642015740937	6.72421010862456	5.77138707636359	7.89992844060948	7.6988997073514	7.39789712339088
gene-b0876	11.2529679034005	10.9471385473318	11.0935006852517	10.5143440232977	10.5580875645095	10.6033995417273
gene-b0877	11.5516979413775	11.2320636843804	11.6999427687054	11.8837354559058	11.6166087193135	11.4189253727981
gene-b0878	9.82933690745801	9.76363925875086	9.8026210611145	9.79972729930948	9.93981721553552	9.72719521400453
gene-b0879	10.6649665760115	10.7824636727929	10.5829447789944	10.7148878397121	10.7784791552757	10.7619639316038
gene-b0880	11.3528165599763	11.9959613450193	10.8993230864953	10.0881149671556	10.0758324879951	9.84257565876491
gene-b0881	12.7736372327492	12.9220100755788	12.3225699475208	11.4723505179621	11.4673101742774	11.3259441984741
gene-b0882	16.0208873095119	15.7771281491966	15.4402546330783	14.1341169987231	14.1255473350397	14.0353161036102
gene-b0883	8.41744918083288	9.14329613642935	8.39585994020537	10.6536184930236	10.7823164060818	10.4515026323077
gene-b0884	11.8340908704621	11.8268116508249	11.8441037440196	14.2289448926231	14.0364325515866	14.0116767045537
gene-b0885	10.337648549599	10.3042238406647	10.1665768286696	9.67559529503676	9.76912612540864	9.69290692322309
gene-b0886	11.2895099224147	11.2537258962118	11.2964689508136	10.7501056750665	10.8323268214328	10.8136358743153
gene-b0887	11.1325497011562	11.0740745266942	11.2614753134324	11.0335994460891	10.9678707673195	11.1502713075961
gene-b0888	12.7425788786869	12.2298518768008	13.2226389286935	10.8758370408264	10.9960962569826	10.6966609747249
gene-b0889	11.475630374125	11.3531442170729	11.3895959438192	9.71915937480647	9.67914545343868	9.56840163750642
gene-b0890	13.4972074142165	13.5349341050803	13.6119185038752	12.9351453482093	12.8893828803397	13.0061467342723
gene-b0891	9.78146857598675	9.71393407210297	10.2399592484018	9.36337587012432	9.38276430934511	9.6822233312496
gene-b0892	10.9262230598734	10.6028392472065	11.2891653623518	10.6762573176016	10.4446296307293	10.7116231413469
gene-b0893	14.5609172352331	14.2549630401374	14.800956105475	12.8846624367418	12.9558275983699	12.7845812954749
gene-b0894	8.78685736096341	8.91348718406472	8.56087421612049	9.50542853028854	9.74410689905672	9.65585766644522
gene-b0895	7.12017851615213	7.06028323554614	6.86836440295228	8.42990992442266	8.1598842126185	8.62154079813543
gene-b0896	8.01004014353876	7.82699390362524	7.89578586905017	9.68683601922434	9.03137059950718	9.81735590299228
gene-b0897	7.17957419740486	7.20378500878791	7.10109173463229	7.710713342947	8.03575067018718	7.74042973692159
gene-b0898	8.444702173883	8.84217784928274	8.34868669792505	10.6910983246087	10.6598226272843	10.7667503225185
gene-b0899	9.68007254219373	9.68125700574342	9.58584549627948	9.75659769508029	9.71677111930851	9.42397226958732
gene-b0900	8.8622776051702	8.95515822948915	8.41058156226719	9.24170789098598	9.25937590997213	9.12575908056092
gene-b0901	7.497757952589	7.22438853703204	8.01740894821853	8.42228892375344	8.79251259102663	8.55899431193899
gene-b0902	11.9933401166877	11.2883401019731	12.1838232059441	13.2492504865342	12.9171557775065	13.197072300262
gene-b0903	17.1520118333254	16.6302481158001	17.3004552602892	15.500863109737	15.5489295888533	15.5822046956016
gene-b0904	12.2722085186109	12.4088440496941	12.4260631128052	11.09817809889	11.380009974019	11.2737103384152
gene-b0905	12.2465116044532	11.4541855343194	12.9026000384001	11.6837514503221	11.6062179634176	11.8319195483482
gene-b0906	8.27665258965875	8.7676150988366	7.95048025376356	9.21456800196789	8.96696998796683	9.06643731000179
gene-b0907	11.6110093532057	11.1916705711031	11.8175711195419	10.4598957859705	10.3165901157369	10.4967368409193
gene-b0908	10.3879766772589	10.1003897196767	10.2726089611571	9.38414913899287	9.25523226248451	9.27416506480603
gene-b0909	6.58521665767836	6.59396115898808	6.4170992749503	8.02151633926918	7.85698287455529	7.33604209500205
gene-b0910	12.0339933184836	11.9161300539169	12.0875135247079	11.5264915872161	11.5030995073669	11.3953609927054
gene-b0911	17.6389108635165	17.4328142672099	18.2422178516166	17.2256509909475	17.2317870443648	17.3914929428658
gene-b0912	12.0366433816465	11.3412957662306	12.1094129302323	11.5730585410004	11.9157285180689	11.776271484869
gene-b0913	10.0745301013372	10.0157262705051	9.7680504012703	10.7274071875901	10.9373377922841	10.6636134415079
gene-b0914	13.9289389250574	14.1263234040818	13.847301943672	14.2705612531701	14.3768777070823	14.3151621882626
gene-b0915	10.5061233298347	10.4507643272705	10.8400615743517	11.5487852542269	11.332460799613	11.7720139491904
gene-b0916	9.61435132569459	9.50720596362751	9.72800450085502	10.0200946625377	10.3142344341039	10.3555004063862
gene-b0917	10.9908730830477	11.7473948306219	11.398106526594	9.84541109279055	10.2592791558776	9.88140835289966
gene-b0918	11.9051577474784	12.0172208222309	12.3446984717658	11.2290891988964	11.2380230662499	11.287281104226
gene-b0919	9.27456538383412	9.56310229963427	9.01642477380998	9.31592926614288	9.4119896138299	9.66994552225783
gene-b0920	9.13432043128899	8.93524840466785	8.77212638622676	8.86243812891876	8.72924044826195	8.90970279540895
gene-b0921	10.6809421386402	10.1934009931306	10.7600347467529	9.826437677758	9.6050827263304	9.65957624070684
gene-b0922	13.0807661258644	13.1747246152791	13.0004893976225	11.3226729556995	11.0014605295535	11.0686639926231
gene-b0923	12.76803576226	12.7891006265748	12.6231918844024	10.9815617533679	10.9278315943807	11.0380379046966
gene-b0924	14.8647740618851	14.5898684950705	14.8191710470033	13.1626001319347	13.1058709234616	13.1631015194105
gene-b0925	11.950705982068	11.9905466980491	11.8677158428356	11.0864946130664	11.1255592249861	11.0913451850364
gene-b0926	13.5531715819564	13.2925073125524	13.769081837593	11.4279347534547	11.4428249234054	11.0290597600347
gene-b0927	13.7644720444986	13.7083521031107	13.9730688148933	11.482782252953	11.6704859856287	11.1559428795633
gene-b0928	15.1619488692551	15.1856138624362	14.9240584148127	13.3861032099045	13.3268124336585	13.3309707523727
gene-b0929	16.0089892222852	15.328080955997	15.7825908789302	13.4658966412562	13.3505814795313	13.0236884055984
gene-b0930	14.881318861374	14.5666363298472	14.9583286239966	14.3382398601266	14.4193976834943	14.4377469244182
gene-b0931	11.4904881157919	11.0657776981606	11.662599676586	11.6391101726188	11.7223714923566	11.7058132973254
gene-b0932	15.3713426405742	15.3382254941737	14.9832457510667	13.1362394481554	13.1450695050764	12.9715997124487
gene-b0933	8.31059622361469	8.42865461385886	8.16031109089673	9.21375661080781	8.91788632501936	9.33077903833711
gene-b0934	5.9136872170305	5.56215485394578	5.67565241235444	7.56828084761462	7.39463767457628	7.76718687235826
gene-b0935	6.23919703328469	6.27047393453033	6.51258370596285	8.41833156166842	8.50682658656854	8.58283030863317
gene-b0936	6.22852003535153	6.20558155790833	6.58652550212395	7.97921147405422	7.77484970240474	8.08107579916809
gene-b0937	6.57300111599015	7.09737964134972	6.40696642361222	7.12102919195293	7.61204996599895	7.56209381043398
gene-b0938	6.29361381610945	6.36342489041554	6.17507869743451	8.20616758782586	7.87178976518102	7.78893897356854
gene-b0939	5.879744099697	6.1094784406965	6.25946947807291	8.53392217134388	8.72674095529281	8.26546240861734
gene-b0940	8.19902123785831	7.9616829345374	8.37176125801254	10.4677862159429	10.2436747729549	10.410476338487
gene-b0941	7.75931660988665	7.94079337286205	7.77126057935837	9.37706582636132	9.09913344946207	9.21895418194405
gene-b0942	7.26896266052187	7.27673010180463	7.2185385023272	8.38023098441979	8.49081863989873	8.08669585739339
gene-b0943	7.65964206238784	8.0615303196367	7.79879995901838	8.78770434873133	9.16705336813672	8.73791657732571
gene-b0944	9.65503244631748	9.81849056765822	9.21857723616708	9.72511588519559	9.94705754955382	9.86473087288611
gene-b0945	8.9332422052368	9.03041581570761	9.21183847101858	9.41516241509357	9.60891206701777	9.64600297160727
gene-b0946	9.43165289012035	9.52085496180344	9.37710330673471	9.3298845252838	9.54567476777675	9.38328222462082
gene-b0947	10.7363706702001	10.6997792775794	10.8085890100583	10.0970106497341	10.4072903892345	10.1999240976391
gene-b0948	13.5433221483849	13.4999804364749	13.4813727475483	12.568362064669	12.5940818070613	12.598994613034
gene-b0949	12.6809183478083	12.2681319960922	13.003254678243	11.9937622034891	12.0794117231208	12.1810726241835
gene-b0950	11.4460274020849	11.586367622059	11.8056896903588	11.1992714182334	11.2249042831051	11.1528537140809
gene-b0951	11.2103547447778	10.666558600905	11.7249624995334	10.9952842244046	10.8333203603771	11.0582865028908
gene-b0952	9.78773825125748	9.49223727665311	10.3554882943655	9.71193085676839	9.86850606062024	9.88897284256891
gene-b0953	10.4744649997426	11.9674285898928	9.92769954293519	10.1252344906626	10.1572037618073	9.91087584667119
gene-b0954	12.1182588231806	12.5108888794805	12.5933911329255	12.3441018309929	12.5275661939088	12.5434357360309
gene-b0955	13.6715833001438	13.6709046110299	14.1229013452865	14.564168328759	14.8755731682125	14.5801296414444
gene-b0956	9.34620283197796	9.31457376483551	9.48346082367809	9.55391761819167	9.61481578772209	9.56620092351637
gene-b0957	15.7006906090807	14.8137695985965	15.7819879126422	15.1886142673877	14.9110943099755	15.2130046652452
gene-b0958	12.0561035912769	12.0416150593407	11.8601666629306	13.3537050135393	13.1042017622882	12.8089668649128
gene-b0959	8.14607346272071	8.22811559223538	8.10875957405586	9.18214353679314	9.08418281140129	9.04811020281246
gene-b0960	11.1791479424531	11.2893198403461	11.2630517222448	11.5165650688229	11.7040803212598	11.610322909327
gene-b0961	9.25139202475554	9.14625663411284	9.451785461801	9.66696647315458	9.6637346418249	9.42790968688158
gene-b0962	12.7666993914059	12.8622353567173	12.8526427481025	11.1316415587942	11.0940755767121	11.0699780560304
gene-b0963	16.3900624139411	16.5141796394785	15.9130423977032	13.3263160578456	13.4584902614816	12.960242981265
gene-b0964	7.28335888597801	7.44141502057246	7.33265868064673	8.54286923504387	8.49314111791593	8.09606249564122
gene-b0965	10.9697578492121	10.3126532329623	11.024284825828	10.2367435087678	10.6380177648816	10.2767570521513
gene-b0966	12.4768404135645	12.017407790797	12.4446024957422	13.0241643260262	12.6711329417287	12.6291703745412
gene-b0967	12.2858671115981	11.7813096365534	12.5704058923076	11.366841753963	11.3587995165011	11.3821303251173
gene-b0968	7.80002400412218	7.45030425043266	7.91699749636395	7.45787540488783	7.57867339648464	7.42781220788914
gene-b0969	8.79142564474891	8.71872640834281	8.9698264798499	8.37037371538924	8.34119307877552	7.89361498250411
gene-b0970	14.8174460936627	14.6405832863846	14.7083477394653	13.8894222485684	13.4855959336974	13.7863450806783
gene-b0971	4.58800797990366	4.99202053204893	4.87954384667086	5.5014357334399	4.49583194007902	4.9504210859463
gene-b0972	7.14080213450722	7.94376382107753	7.61040514937467	8.69706995721401	8.54730528380524	8.64852346281439
gene-b0973	6.66434623544866	6.99635659841663	6.66167050217857	8.63923018749968	8.28159697708146	8.38414606076151
gene-b0974	6.74370161354224	6.97469935661373	6.489156519352	8.50291001902051	8.08604527592096	8.10134053103043
gene-b0975	7.74960567540194	7.99448372768122	8.09208217096106	8.95503194024846	9.28093045109483	8.92321656295468
gene-b0976	7.8608362753433	7.63641932609114	7.14115636946582	8.39362283154851	8.16639338381649	8.50953547169928
gene-b0977	7.41751129501482	7.59491524390738	7.5986868845793	8.88872621485206	8.91682469581706	9.0088387982811
gene-b0978	9.72103218862254	9.79889328211451	9.84269289302971	10.5377475296448	10.9780701176566	10.5152373448078
gene-b0979	9.56709146959524	9.41830117545869	9.63091931946165	10.4275347757041	10.2056224595144	10.3747586519812
gene-b4592	7.12432393843673	7.12869455610226	7.34691389467871	7.74510830656547	7.82767442091693	7.64092264757379
gene-b0980	9.65728777915868	9.33047719068024	9.31462748558175	9.77506380645553	10.0992846945852	9.877906145753
gene-b0981	10.265960996099	10.2890250821244	10.3544730496015	11.0756204851456	11.0651020685984	11.06935135359
gene-b0982	7.96374519405183	7.72724568307518	7.90662300523811	9.31201240605707	9.44512273719381	9.39112224458665
gene-b0983	8.74758542948511	8.74696991712888	8.91190143286979	10.144839642875	10.1552450317338	10.2267062557288
gene-b0984	9.10082115042447	8.86932840041138	9.14508421452326	10.5629214490436	10.6378040178572	10.5153068679931
gene-b0985	7.61334702951749	7.57484466755797	7.74358766678594	10.2640906283585	9.77938739593429	10.1395299689432
gene-b0986	7.41594800190016	7.54230819210117	7.53397879555635	9.80262408865595	9.72136430839491	9.51564844254733
gene-b0987	6.61074491745106	6.24570345858652	6.66137059229054	8.97391022530321	9.03914584137424	8.84347788627455
gene-b4516	5.5620133460135	6.54554186524388	6.51159218728024	7.75099423396049	7.90189815144742	7.90080404906681
gene-b0988	11.1914512797352	10.750060634091	10.9950583003979	10.2279096975049	10.247537362299	10.3811946561524
gene-b0989	4.64228097759592	5.90396037531399	4.72720354341972	6.84128035504671	7.232725925536	6.60952032182948
gene-b0990	9.94701866181409	11.8350202040338	11.1371443314519	10.2483956945805	10.8469582871915	10.3471067522587
gene-b4723	7.43658181206519	8.86683023791245	8.80622039785686	8.11730269180503	8.65794173935183	8.46628583111502
gene-b0991	5.72629011798917	5.89110455492963	6.3726071041937	6.38833259695691	6.76123420895181	6.51792275504134
gene-b4517	6.74640610654852	6.52737081824355	7.0004286472546	6.86318909914347	7.33209590103461	6.79969256491525
gene-b0992	7.39187804823683	7.64338303517171	7.44741801875558	9.00702811299023	9.07907612227474	9.14777974032647
gene-b0993	9.75928344968243	9.81986624714955	9.51504303854717	10.4378678751796	10.5414120459829	10.572030423839
gene-b0994	8.68221047827985	8.67115055269853	8.85258443828352	8.46759815025551	8.5019920745549	8.69025419985853
gene-b0995	10.230158692748	9.90374708068382	10.2138535081777	9.69498663564863	9.43493359969463	9.66100707174829
gene-b0996	7.19606429124272	7.33150184327029	6.88571151842732	8.27894490284675	8.43798246240137	8.5061824687383
gene-b0997	8.41973997572192	8.13167248126815	8.30735235663347	10.2166829168815	10.2511702282249	10.2910674437898
gene-b0998	8.79333062239108	9.55391534681321	8.76628875917491	9.1557119458854	9.26633791608069	9.1503189447332
gene-b0999	10.0985633000964	10.3153895029098	9.83459677830723	8.72005679762808	8.9684851717746	8.30598732761478
gene-b1000	9.82925867422025	9.83232183002381	10.1408718267043	8.75541285754315	8.9290398225575	8.56870419412942
gene-b1001	8.42400723008612	8.13104647034729	7.95925154272654	10.0349526946069	10.2040592683938	9.71235918159194
gene-b1002	13.9184987160285	13.3221318361101	13.7460940511896	11.3152018712711	11.2497728026135	10.8468185844512
gene-b1003	9.55856436530052	9.16325488927172	9.38272966212815	8.65636661481748	8.66857223317767	8.72122957009875
gene-b1004	7.84593328681362	7.98206640151577	7.94435959167566	8.08226255068957	8.09130921114259	8.02262814319937
gene-b4518	6.53484242840151	6.76374396241773	6.30896830396987	7.38535438468394	6.92919250848447	7.49553174053016
gene-b1006	8.01411693209884	8.103991886661	8.24649843806858	9.76460452368931	9.25569186255424	9.84940657325742
gene-b1007	6.26351489054251	6.17752432630105	6.20575379625908	8.64710810286026	8.46003645746963	8.59178734881405
gene-b1008	5.74633946980753	5.03199753551595	5.7749739485065	8.38264210910611	7.99068615162875	8.19787676890958
gene-b1009	5.49391112315056	5.4168248233142	5.02181128835908	7.55325574843763	7.69961712147311	7.84620480404381
gene-b1010	4.01362994005817	4.45890954064717	4.78890744526691	6.63883589963483	6.44256947947154	6.84062090180229
gene-b1011	6.32059851078913	5.41277223979741	5.4630978778442	7.63900794224067	6.8546694696637	7.31302881274441
gene-b1012	4.34682645018767	5.19122541395554	4.83474493900873	7.44815529518435	7.51114612647191	7.87680321536792
gene-b1013	11.8533184729486	11.9367967547926	10.9696166533728	9.93796815247553	10.0150649861215	9.53891366191383
gene-b1014	16.7998502404463	16.4283392037578	15.1914513886895	13.6913438254548	13.7023012519574	12.9325906729153
gene-b4737	6.67120827937599	7.15202521266974	5.55957438734482	5.99832701047322	6.47166718612183	5.77868437357742
gene-b1015	15.384001211662	14.9782510480954	13.923646419841	12.2611371223673	12.0904555784887	11.7524732565015
gene-b1018	10.1174870021744	8.73849383338403	10.4415859450216	10.1187691391399	9.54795949695109	10.1133189052226
gene-b1019	11.3324902346559	10.5325901548705	11.3579578830192	10.5229308152839	10.5550002275617	10.5184041190456
gene-b1020	11.3443830019254	10.9651028872564	10.6401163951802	10.5914091295332	10.2186276229748	10.3413000818329
gene-b1021	8.31366298363604	8.09120659768571	7.85283930058816	8.8753776730359	9.04666287132184	9.24611317499835
gene-b1022	7.64383356649519	7.87709464820368	7.61772451874246	9.8951528577296	10.2475006888803	9.97296732180106
gene-b1023	6.97040648698695	7.31833968746738	7.19831706271809	9.48567203638981	9.75056965767538	9.50179088681285
gene-b1024	7.65741949334912	8.07839375871553	7.53786156322605	9.56587323551273	9.63269388887393	9.37747873619287
gene-b1025	8.29497195207218	8.73831619365592	7.90586247235244	10.1400827911813	10.1087168286547	9.65229538591734
gene-b1026	5.72377588550943	5.32904940704653	5.24371737226029	7.33718321131126	6.89719471358443	7.03440854278551
gene-b1027	3.53494254921678	4.58665912430574	3.83728009426328	5.07635718789714	4.47325410593487	4.94285646661597
gene-b1029	6.22788139444486	6.87584099022626	6.12708777675375	9.85542112603759	9.79888987662116	9.891912203123
gene-b1032	3.83066827727939	3.67151124507822	3.18242878896366	4.36314999436728	4.61013523687033	4.31835302911811
gene-b1033	11.169052883916	11.0006354147834	11.111141170177	10.1345924550015	10.1798468581258	10.100082877615
gene-b1034	10.9373233894393	10.6876618205648	11.2668371180372	10.2482903685624	10.4471205643485	10.4917025272132
gene-b1035	11.7599438118112	11.4057510540733	11.9337669626433	11.1246655395373	11.0823029416999	11.2495175559987
gene-b1036	10.1393381329515	10.5241205948902	10.3217406583978	10.1898211307252	10.1761957326913	10.3384303146698
gene-b1037	8.54806867299231	8.67125315009282	7.7790879983756	9.80791969565124	9.6837204243664	9.60809791904274
gene-b1038	6.8086382414251	6.45700089419306	5.41951059636013	7.90026040072303	7.5900539520281	7.75055180179831
gene-b1039	6.67723288636505	6.82941345955993	5.96758855329701	7.14849025889118	7.14263420663757	6.98352470615911
gene-b1040	8.96711041134891	9.01896163728105	8.23373928343664	8.25178422687922	8.33175750499123	8.00487887973173
gene-b1041	5.67726150844126	5.98023838288702	4.99192460181593	8.12487416860678	7.90133908949391	7.86696396175166
gene-b1042	8.285433863634	8.12684281399704	7.71913572823694	10.5464292124103	10.2978214042273	10.6990612288338
gene-b1043	8.10008882516612	8.54244877592516	8.01975679998621	7.60273271671177	7.53777553226067	7.7030147641053
gene-b1044	11.4628649240397	11.5350391555583	11.2680571076527	9.27108002685081	9.26501961031155	8.77063180065054
gene-b1045	10.7647326025871	10.7472007819592	10.5405465773836	8.89446654772136	9.13527507214878	8.59069050618335
gene-b1046	11.0558628366342	10.9227059743408	11.174788485181	10.1636852838161	9.92520062756866	10.2299447512734
gene-b1047	9.7831397258876	9.5070305580211	10.0051403449132	10.3999766050213	10.2822566506293	10.4553400723176
