	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_MMC_1	featureCounts on ROC_MMC_3	featureCounts on ROC_MMC_2
gene-b1113	8.64533888518064	9.55318737049891	8.2803567839372	9.29490688499794	9.6820254591359	9.67093570528548
gene-b1114	13.865818540201	13.9205386515696	13.9442369259611	11.7258708049211	11.7932334200458	11.4700396939968
gene-b1115	7.66055209525769	8.5523783237753	6.73448444461417	8.88950122219049	8.67859570928558	8.88562714728752
gene-b1116	11.564221600619	11.7392196092079	11.7593207641782	10.7642321359992	10.6014462500045	10.8340904207758
gene-b1117	10.6866455945652	10.6172216013368	11.0090088152129	9.72680716356234	9.54096990347915	10.2352530571365
gene-b1118	11.9645654572497	11.8185213796796	12.1382761608121	10.7750341888976	10.5236463808137	10.5483752149004
gene-b1119	12.4220605662188	11.5355815967321	12.3286582538469	10.6614012946311	10.7316067688924	10.845219823113
gene-b1120	11.7876255784163	10.8916147310416	11.7723188591043	10.3750236404181	10.1858587376963	10.0616414836511
gene-b1121	7.69752420494172	7.26002005453468	7.21851911259152	9.86545157990935	10.0112417262198	9.40416276344753
gene-b1122	6.27024447751036	6.37119687909221	6.73448444461417	8.41983297776484	8.76083795779923	8.73734490284893
gene-b1123	14.460722672614	13.3547981941391	14.4492407210905	14.1688824147678	14.100106982715	14.3064043234783
gene-b1124	11.1654599247648	10.1150419759659	11.2772696412821	11.9847019600846	11.8746769962798	12.4659610679165
gene-b1125	11.8056949885176	11.7056866670633	11.4651001838372	13.5107778999046	13.3117805654932	13.7584114709903
gene-b1126	11.2501775588142	11.0523907060486	11.2638807009898	12.7997851087589	13.1367934565575	12.9612750794295
gene-b1127	12.6227502289761	13.0377909608503	12.0212804684273	10.9684280934794	11.0679210027734	10.5245727386572
gene-b1128	11.7264495664236	11.7741784481124	11.9327659980734	11.5733345463681	11.4340958629829	11.5583486305472
gene-b1129	10.5608659450823	10.4824263029038	10.6360947103565	10.3193453531417	10.473201887538	10.5529079293917
gene-b1130	9.69303425254299	9.40744355426505	10.1052242053205	9.87629691012452	10.2569129156411	9.96699382208867
gene-b1131	12.8199717282072	11.7824613957259	13.6878328406777	13.1166663477261	13.1039123779112	13.5591357597094
gene-b1132	11.5127401461016	10.699639760668	12.0927694323432	12.2068483959953	12.1263588150983	12.6578545659424
gene-b1133	12.8368678143586	11.9593793317325	13.0781791041011	14.5032497565531	14.0919812636882	14.8255062319263
gene-b1134	9.22488028795151	9.15951404970534	10.384561984628	10.755028334323	10.5639748726639	10.9629721983605
gene-b1135	9.09257511666192	8.53182672561534	10.1411275391899	10.9878439233606	10.8914083508777	11.0125184173583
gene-b1136	15.7582794134777	14.8160189710643	15.7294554566266	12.4269677395179	11.9087637696217	11.8381922330687
gene-b1137	10.1427366945281	10.6876196571135	10.2722034374144	10.127788649874	10.3088962840535	9.51053350568185
gene-b1138	11.7628128303171	11.7746155803508	11.531295304807	10.6703302805068	11.1155657210878	10.4153067221255
gene-b1139	10.529229695195	10.7697301448323	10.038918665486	11.2317310746122	11.4718385785528	10.7778925073242
gene-b1140	8.98097796663758	9.09935149769813	8.8624911782777	10.6324513848064	10.7644903315861	10.3779869583634
gene-b1141	8.14818931763773	8.41547958270487	7.48535778156899	8.70360979080576	9.0200660107164	8.27978320233727
gene-b1142	8.88822822773846	9.29490917964988	8.75775411264204	10.5154306544239	10.3920300155918	10.1263313316791
gene-b1143	10.1823289952097	10.3502430862049	9.77844106287467	10.4223036836299	10.2754313426307	10.4526558937816
gene-b1144	10.2475492181864	10.135607783815	9.82525290673622	10.5717953803328	10.8038027335012	10.5465581337901
gene-b1145	9.24994461205814	9.43646877853368	9.72595279554859	10.4180689614075	9.99524256194424	9.83028638798589
gene-b1146	7.49185328696423	8.12288955315275	6.55947644309362	7.54247685841938	8.2956213630427	8.29719182231513
gene-b1147	7.71565961990558	8.37912128814511	7.79123675890663	9.90986086867722	9.86923387260927	9.71204870639699
gene-b1148	5.57619797653334	6.1039811517743	5.99418087317539	7.93573913705193	8.20261733966713	7.73235680867863
gene-b1149	7.48128464285347	6.54696931259015	7.78334310199993	10.3010646492713	10.0059283642318	10.4448728683983
gene-b1150	6.11272973794813	5.55498620236935	5.27785731727668	7.80543356617329	7.95649232818302	8.36479562300281
gene-b1151	6.88474721103513	6.21286430748705	6.07535149729548	10.1483859626674	9.49619433667501	10.0616414836511
gene-b1153	6.69573353547946	5.9609903218595	6.4226921092654	10.2732017478735	9.72362109908895	10.2676018333309
gene-b1154	6.05601478098976	6.31389158116517	6.10138900162403	9.97329051071557	9.94152087824546	9.93540172926214
gene-b1155	7.61295775545907	8.26419316241607	6.86046751945956	10.5448596392031	10.5890636231203	9.58147213954746
gene-b1156	7.10776522567966	6.97231242910177	6.07535149729548	9.3426151659292	9.47711964705877	9.88164079692121
gene-b1158	6.73201947706345	6.27434864480019	5.87798211261449	6.44964303588503	8.23024277300083	7.65336256361276
gene-b1159	12.1170574509568	12.1793598054513	11.4724708425354	10.7063720588293	10.7930467700072	10.3636103217732
gene-b1160	5.1985049790617	4.59490337681368	4.20123810155305	5.74538506387328	7.18726023498964	5.70641522191749
gene-b4738	3.71353470554881	4.24935285522054	3.16546503253777	5.32430819635104	4.08777554178234	4.08497713016563
gene-b4739	4.36363599048474	4.96777150618361	4.31766005000274	5.20460542604504	4.71476894594124	5.65166289037196
gene-b1161	5.30360992822372	5.37425303199272	5.36937893979866	7.64044360389532	7.97476088262523	7.11832884776561
gene-b1162	10.9472642856504	10.9746218291769	10.9451013485126	9.48303861748688	9.45908607696905	9.29798514481762
gene-b1163	9.6323825143146	9.75985082636264	9.56517460560821	10.058740684072	9.94707639664045	10.0124632417584
gene-b1164	11.49057098779	10.8457544900831	10.2176885547302	9.17201541789056	8.98267846186964	8.60735083366149
gene-b1165	11.372882581861	10.4378581840948	10.2862135130787	9.55809007158673	8.86823158313395	9.03310940546174
gene-b1166	9.1132114720826	8.38371657351328	8.19374427848716	7.49490433664654	7.7513297617259	7.92956679793913
gene-b1167	9.28976727983437	9.00412196464856	8.37260612879936	8.28671288240267	7.65939632200319	7.71301151798631
gene-b1168	7.31263581497412	7.02051998454537	6.2481767038715	10.7372926940097	11.2025140986679	10.6201073237931
gene-b4520	8.37030480962875	9.44967052400822	8.42929558264525	9.38879559393675	9.56886550932202	8.53950420050159
gene-b1171	6.43413316883104	6.27434864480019	7.0440643644139	9.08117817544698	9.36537229625115	9.52721637538074
gene-b1172	7.12146532398593	6.94758439046029	7.89009617838823	10.56223310466	10.9753570546347	10.6312948509219
gene-b4593	6.34282982420938	6.59570761920518	7.18288456931464	9.5484351746248	10.1469645857059	9.39206947212701
gene-b4594	4.65757991582044	6.68843116834359	4.89315181711865	6.02163403408021	6.70632790409151	5.65166289037196
gene-b1174	12.5205928818049	12.2850039851034	12.2017373867281	8.70360979080576	9.12183685776559	8.46830466320467
gene-b1175	14.2865221976611	13.2436252781754	14.143137924356	10.717614445325	10.4195979276662	10.7023806237228
gene-b1176	12.0446165665831	12.0368582015292	12.450607270986	8.81413121051078	9.08870499758942	8.75634289883208
gene-b1177	10.2397516182835	10.2656944660918	9.80981714886351	8.92873896328209	8.84063185189181	8.41747953185705
gene-b1178	11.2877190771006	11.4207427065633	11.005625791109	10.4536739533138	10.5979191889089	10.1588098759802
gene-b1179	9.78806281689657	9.99411882505859	9.75646714603258	9.24795437932524	9.64490338488703	9.32791891038449
gene-b1180	12.0579804608637	11.5241885212901	11.7777829934879	12.0480725585185	11.6272643812623	12.1126315565664
gene-b1181	10.5176686431755	9.56131863068638	10.1564632137559	10.4578055829722	10.1525855118822	10.5520025251434
gene-b1182	6.85219451221278	6.97231242910177	5.71740486424332	10.0354310025493	9.8094906753632	9.27182362244947
gene-b1183	8.30000474176706	8.49407865620878	8.49836253699628	9.9128737628205	9.52867103863266	9.92564777559634
gene-b1184	10.284401945803	10.4133635461437	10.043874998838	11.5503030955687	11.6238000413554	11.2526692314712
gene-b1185	10.5086122179298	10.9531553845641	10.3422732544373	9.43354303158807	9.30607437423933	9.17397694126254
gene-b1186	12.4564431120195	12.1062255568232	12.1494320426195	10.7270592776906	10.3728957642268	10.4002932603763
gene-b1187	11.7934963661869	12.4761187711014	12.0204426271677	9.66202716566021	10.1983350734408	9.73935083049642
gene-b1188	10.0724796049149	10.7060708781904	9.56976410077207	9.99903600082445	10.0487586357545	10.2125132366968
gene-b1189	15.567843499406	15.1725255357223	15.2534615019351	11.4150126671222	11.3534222076253	10.0843639137208
gene-b1190	15.7071375460616	15.196498769885	15.1737516991291	11.2030989471122	11.1640741789306	9.78167803892366
gene-b4740	11.4740500097062	11.2413502152977	10.8892876801656	7.70455428345288	8.46534750888572	7.48862353748525
gene-b1191	10.7980914417569	11.238184108888	11.2149177734667	9.6494373178725	9.78901343858293	9.300143998894
gene-b1192	9.73357810752122	9.89948220450717	9.50174310287806	8.38985379269303	8.94799539255005	8.48738512798805
gene-b1193	9.9459224341641	9.67995564483487	9.87245175602109	9.04317800599765	8.97725735203887	8.96941642478441
gene-b1194	9.41693258987709	10.0558471451249	9.36584251988092	8.89560774470056	9.53974472576299	9.23843984052429
gene-b1195	6.65849683599051	7.68989390374656	6.22475626198643	6.91694992551081	7.90025234423943	7.06833060039881
gene-b1196	6.86856376282311	7.42997662321687	6.4631420586412	8.83969489142225	8.98628124402783	8.53584328410862
gene-b1197	9.78163228439141	9.5874330236698	9.30658198974732	9.85138668117606	9.40224392631984	9.96835181947339
gene-b1198	11.2862057421648	11.2138918970598	10.7597290341375	10.9317679289317	10.9166380208109	10.72183365987
gene-b1199	10.3896270659495	10.2291616199809	9.93069660167003	9.74720713381751	9.61729248167377	9.48039005562443
gene-b1200	10.8826389374734	10.8120809860124	10.5446460166377	10.399931403646	9.81456488182321	10.2090711333728
gene-b1201	10.2240288184095	10.0090574275315	9.5992450437409	10.3750236404181	10.3722076818219	10.4399870672239
gene-b1202	9.70214299964034	9.83555183641495	9.79813095246212	11.1253622584484	11.1916353799169	11.4043394047185
gene-b1203	11.8447713822059	11.2209660182797	12.409919494045	13.7781794738622	13.6244507341072	13.9250182199599
gene-b1204	11.4573376445609	10.9477384898974	11.9552993365635	10.0298911937121	9.74822677387866	9.94232867705773
gene-b1205	12.744562320999	13.7546310145448	12.9028808053748	11.6579161491239	12.286655375501	10.9906334287308
gene-b1206	10.2706922652401	10.3337251549577	10.2566335503712	10.8182549024494	10.8032923591562	11.2022017452814
gene-b1207	15.6769238234376	15.1517272549611	15.8145038852557	15.7506996295409	15.275533889207	15.8630148974478
gene-b1208	11.5146799907326	11.4931825828056	12.1121674887252	11.5371844752391	11.4307954736385	11.7153929687966
gene-b1209	10.3365121770597	9.68554589180755	11.0448839305642	10.8788263684335	10.5908390904976	10.7794405108866
gene-b1210	12.241358267685	12.3383163049093	12.6122549631725	11.6118488375424	11.6723983863034	11.5171910807498
gene-b1211	11.0684290227403	10.2176331088396	11.4816315242286	11.0838624112275	10.8952449922554	11.4662001583163
gene-b1212	10.7788498534723	10.6084205351967	10.8966119474289	10.7865774192545	10.4699897615312	10.8562640225567
gene-b1213	10.1839553239283	10.3998254309155	10.2088894462836	9.80023726736342	9.87118331673538	9.3551689802361
gene-b1214	13.296392585796	13.1915430958326	13.4798764385822	12.2476879896247	12.3662104761668	12.140905684945
gene-b1215	13.361791472619	12.6550971166243	13.8902260125796	12.5805025993905	12.5694133763845	12.4850603718624
gene-b4419	6.91657342740264	6.97231242910177	7.86787810037755	7.3419241092457	7.21217257799261	7.3450638712789
gene-b4420	6.67723718086172	7.20899964609225	7.47558495649456	7.54247685841938	7.90407084912592	8.12751731975186
gene-b4421	3.16546503253777	3.16546503253777	3.16546503253777	6.68121423165188	6.53837499070164	5.40721791753248
gene-b4422	3.71353470554881	4.59490337681368	3.16546503253777	5.24575067188612	6.7999761996596	6.58907474921984
gene-b4423	4.47103584280605	3.65926128320343	4.42140642643401	5.77292326964722	5.34414643554059	5.50419797270776
gene-b4424	3.71353470554881	4.43677884750083	3.69162508766313	5.07254610286511	5.83280545372504	5.14836810049377
gene-b1216	10.3726139660788	10.7538550545794	10.7597290341375	11.7538621183187	12.1652069952886	11.7736397176015
gene-b1217	6.63950587487036	6.21286430748705	6.87546003897031	7.56568486020019	7.64119826436394	7.50372300106508
gene-b1218	9.60835852911063	9.80163396700279	9.64563073761253	10.1661704681543	9.78074044626291	9.88883013394831
gene-b1219	12.4196469771905	13.1596010212882	12.047837662924	10.1547627715489	10.4764068771406	9.74252913221389
gene-b1220	9.91687651119303	10.5896622836206	10.2537845176967	9.72680716356234	9.46167614797109	10.0755698946599
gene-b1221	11.1850816164795	10.5946223624238	11.7925808402375	10.379386434524	10.6724722859539	10.2565288353422
gene-b1222	11.5146799907326	11.3822512006649	11.476142098406	10.8933893944147	11.2997958949676	11.1318402874381
gene-b1223	10.9887935676728	12.7526231882888	11.765834450229	8.83334634473007	8.94058615425145	8.71485939288366
gene-b1224	13.648791849975	13.4422791586605	13.5506440543111	11.3614388398689	11.2240284848756	11.1641949103793
gene-b1225	12.6447643926618	11.8001747235001	12.1559318139998	11.1863900058096	10.7858313150512	11.0737280991944
gene-b1226	11.7897631755349	11.5601312521115	10.8726708406805	11.0791767529067	10.6741480682135	10.8974774009789
gene-b1227	11.2345692465349	10.4867015901212	10.4319612706221	10.8803662598842	10.5236463808137	10.5744688833272
gene-b1228	4.65757991582044	4.51879168371721	4.06711416921226	6.92896969595264	7.59466843597974	6.99525881321194
gene-b4425	10.0847195530695	8.21861538609427	9.26473407422297	9.61099466450196	9.86532706248354	9.21803219850083
gene-b1229	7.50234469174223	6.51351983689524	7.00374252391585	8.42406524388289	8.33290375861927	8.00039313821403
gene-b1230	12.8708351219554	11.4318710136628	11.8976077541262	11.103113908834	11.4988811974399	10.729061447867
gene-b1231	10.1839553239283	10.0149898178951	9.69897456715502	7.99955805829883	9.11197698877279	8.54315583987607
gene-b1232	13.382830491377	13.2227932456677	13.39337381999	12.8479972813663	12.7868805540008	12.6276645034633
gene-b1233	11.6283342096416	11.6793151462809	11.4743076382837	10.5134472105743	9.9817730187552	9.98990768486927
gene-b1234	10.3882169461499	10.758282353847	10.7333831331287	9.53871521016243	9.57126590803668	10.0565430759125
gene-b1235	11.1194607461643	11.5504635738216	11.0473538655733	9.75226236137716	10.0547747384467	10.1311893548328
gene-b1236	10.9785227871506	10.2656944660918	11.7097673852035	11.032848963535	11.2538437191293	11.2648768624056
gene-b1237	17.4663419428958	16.904334893626	17.0464172903211	16.6557194793749	16.7329201477895	16.0827682112151
gene-b1238	10.5881432775834	10.393008428937	10.5894009566495	10.130379455328	10.4295535561055	9.82729588786805
gene-b1241	15.6928238469356	15.4928447378427	15.3524477962625	13.4016128242281	13.3937325178521	13.3202975834263
gene-b1242	8.65005532950548	9.538846415733	8.61401904716025	8.8523087214197	9.52496083459904	8.62123621668846
gene-b4711	11.0054441546568	11.0710171508474	10.4972540485115	12.2524524945611	12.6013233840118	12.2302090864783
gene-b1243	15.5040982713199	15.3087698798196	14.7566225171324	17.0482260716162	17.0046276116819	17.1172235007533
gene-b1244	12.526052567143	12.2614940851222	12.1935841218372	14.1549545693644	14.1815462035503	14.7091078923777
gene-b1245	13.2174049751148	12.8312108438487	13.0458118632596	14.1237666191395	14.4872783617649	14.7434187454396
gene-b1246	13.9507784673055	13.724403259473	14.0342515721211	14.8814224875376	15.0755286057996	15.2407072112545
gene-b1247	13.4899140701653	13.0728689865837	13.8584632941364	14.3135360241328	14.3401009225765	14.7442116519484
gene-b1248	12.0869524111716	12.2596216203044	11.4767530671115	9.94118669002105	10.1177058368408	10.0359673104449
gene-b1249	11.7779670019644	12.1296516345436	11.4913392253369	10.1949200956526	10.5267413527818	10.3932331442298
gene-b4595	8.44820763876633	10.6152704438272	7.98259652384194	9.31098564937983	9.19059264269928	8.89708443215763
gene-b1250	11.5307447225753	11.690477755659	10.8661566913382	12.9173291782191	13.0672917948183	12.8413442840498
gene-b1251	9.7268994477186	9.69296600969076	9.21285888856516	8.35036908449281	8.87990018040311	8.11775044535377
gene-b1252	10.1888233376153	9.93589786267582	10.3793431939755	10.2483722688458	10.2479389153659	10.2159471461694
gene-b1253	9.6395123669997	9.84224074181075	10.1472813872118	9.2622013393159	9.25023846765518	8.91691816168958
gene-b1254	12.8726009123264	11.987180216409	12.3588003022188	12.245001024632	12.0351974790664	12.0125255927576
gene-b1255	11.0146121101548	10.5826893968108	11.0149100848575	10.7783416903754	10.8778991794172	10.5868988785301
gene-b1256	8.59241299916676	8.3035302692528	8.71280132053571	8.68961859565581	8.58900705121033	8.11775044535377
gene-b1257	6.83563509113468	7.55768396676514	6.10138900162403	9.76398944405114	9.52990565535611	9.59031960583436
gene-b1258	5.40085183604408	6.51351983689524	6.15204968038836	9.55616425579527	9.76195087644495	9.59031960583436
gene-b1259	4.74022820626045	3.65926128320343	4.42140642643401	5.85236195318311	5.98784755820872	6.64494629625415
gene-b1260	9.34606023898249	9.52436143143359	9.20697807641931	9.50716366555865	9.20303044926214	9.64399474002696
gene-b1261	11.2243325299084	11.0581475766712	10.5882705695998	10.4505674469231	10.4866152544585	10.6330083342659
gene-b1262	10.970064690245	10.909239792885	10.7707321449246	10.0395719417018	10.1928899493787	10.0667219347952
gene-b1263	7.76873224736326	8.43332033310603	8.03669893758186	10.2291634976149	10.2396634159296	10.3249104688632
gene-b1264	6.91657342740264	6.87072066691277	6.04881783670154	9.4102771316621	9.41165132398644	9.84957495843225
gene-b1265	3.16546503253777	4.01269916284472	3.69162508766313	4.97608634216371	4.39784243223976	5.85859936665101
gene-b1266	10.9999152845266	11.0364398241789	11.2905354639313	10.7799926017819	10.7316067688924	10.4043121528421
gene-b1267	11.0516032145715	11.0745717516595	11.4238743607131	11.7883094706229	11.2793900952488	11.6390066588785
gene-b1268	9.90311895416944	10.4234344017478	10.1655869661083	11.0486857295781	11.4878073234918	11.2381075744144
gene-b1269	11.8677190608345	11.621682719856	12.6907132373342	12.1322309769138	12.229299967632	12.2202702062423
gene-b1270	11.3757314412826	10.5401291103345	11.3241947755385	9.59232214954956	9.46941856863251	9.50118117653656
gene-b1271	11.8151703039019	10.8778463353282	11.6514329556371	9.28331129591062	9.41299024257717	9.40215424392917
gene-b1272	12.6786109733907	12.9856936657423	12.7126643325604	11.463589514245	11.289629073756	11.0158055523074
gene-b1273	9.14696235767932	9.17814199626596	9.99352822664298	8.32795628383041	8.61484455798551	8.35235922554067
gene-b1274	14.1344001653981	13.0678842807033	14.0888228546981	12.1087763011619	12.0914606471523	12.4183189300502
gene-b1275	10.8044486922595	10.5329120329035	11.001385824206	9.89012214898018	10.1152406068253	10.4458480460638
gene-b4522	8.95071955016946	9.0909495283349	9.3038295940604	8.53387585006706	8.0456007501337	7.68017929413574
gene-b4523	9.41693258987709	8.56861114565191	9.43287596080716	7.98816315843325	7.90025234423943	7.75144522338776
gene-b4741	8.99216313419121	8.84999394287656	8.58255976131676	7.10868328005912	8.00707098750876	7.43448833251461
gene-b1276	13.9372225691007	13.6091607286815	13.3886741447669	12.0070763369522	11.6696010028823	11.9929779208672
gene-b1277	13.1132918090115	13.2232736961109	13.4277468011198	12.1434962764007	12.3236041435665	11.8741331677465
gene-b1278	9.20899093587874	9.25786187391701	9.56976410077207	8.98136328434539	9.07523611169934	9.21574675186587
gene-b1279	10.7014821778808	11.0851833042112	10.4924280826202	8.97272487300382	8.41809766068353	8.36891734394326
gene-b1280	11.0928726551626	10.7888987492682	11.1964905510653	10.3441089505648	10.0853244714417	10.2021621880821
gene-b1281	10.3496131442829	9.27279519850454	10.8856115546208	11.1024543230529	10.712707016607	11.4647576938557
gene-b1282	9.40860952633333	7.82455523545481	10.1411275391899	9.66023533020373	9.58558500635445	10.1504594756823
gene-b1283	7.57371341835925	7.1011579496332	7.75132785289248	10.3272708866788	11.2892646445253	10.5236493690081
gene-b1284	13.7087645294642	13.3368541623946	13.0904065013514	10.5812946893683	10.7001509828046	10.0098278799577
gene-b4596	11.2322133661871	11.7645278755517	10.3780355409495	8.67549025389081	8.85843508286866	8.70511431937975
gene-b1285	8.98844437806544	9.17018803830303	8.52224837519617	11.1694852699695	11.028726171967	10.941008285968
gene-b4672	4.74022820626045	6.44415038144648	4.89315181711865	5.97534697926117	6.12727439304583	6.48566425580812
gene-b1286	13.5596875184966	12.2009865110735	14.0296787971542	12.2248391950271	12.0137405285679	12.5673379081684
gene-b1287	8.71000465655905	8.22886916684177	8.68767756992229	10.3717428640347	10.2539277809259	10.3901967705241
gene-b1288	14.9291434136333	14.5464282788692	15.4616829023073	14.9630304229372	14.7685629942871	14.9855738685394
gene-b1289	8.84363818094222	9.06258402255737	8.66640131009516	8.70708647142839	8.71379761622193	8.57561075974529
gene-b1290	9.99306920056664	10.2756117797626	10.4116551140008	9.80511032049705	9.52248205215281	9.51797194836466
gene-b1291	10.1626686751344	9.21726670592857	10.301469049422	9.66917232995839	9.02182241508425	9.74728349181087
gene-b1292	10.107178962033	9.83722697298315	10.087731939354	9.02936009886401	8.94614664961728	9.74252913221389
gene-b1293	9.39743685848254	9.16486092043872	9.88723493730131	9.40386620030435	9.22148829574816	9.90168132625134
gene-b1294	10.7970291710102	10.4200852556435	10.930011212993	10.9575275299149	10.7224578106885	10.6321518469973
gene-b1295	8.54255142818269	8.11738015567986	8.65348314585581	8.70708647142839	8.17445155541994	8.60385848325178
gene-b1296	7.93270254558839	8.24916027150028	8.14532864207037	10.1636432093303	9.98717593854044	9.89741030461112
gene-b4742	7.52310026361085	7.44767515048594	7.12144875849727	7.71150431910808	8.29852375127335	7.57692655295673
gene-b1297	10.9989917425946	10.7862997982505	9.94136044368831	9.97184664283301	10.4942244082928	9.88883013394831
gene-b1298	8.88022285787449	8.98308705199818	8.49353748555705	8.24425357241164	8.60080882725288	8.34400824256472
gene-b1299	11.1422254648231	11.1713669778518	10.4116551140008	9.96024337291015	9.96361571409513	9.69574386104656
gene-b1300	6.62025739364536	6.47926052874906	6.2712126065649	10.312517208253	10.1061652130285	10.5162410572704
gene-b1301	6.76740265355953	6.51351983689524	6.35975640246079	11.0027665124706	10.9052678970858	11.007903808939
gene-b1302	6.88474721103513	7.13437214848807	6.9339021581532	10.2732017478735	10.34791566362	10.4975521020164
gene-b1303	9.20258584636602	9.55114737237457	8.47896462301032	9.07042278949648	9.32753318203375	8.85657912305467
gene-b1304	10.4516967517513	10.2047146569728	11.1920327720577	13.7135648855496	13.6877569366151	13.938937213534
gene-b1305	8.63109623191022	8.03794920379609	8.72931045135919	10.9698752986451	10.8280907600369	11.1178361706954
gene-b1306	8.60218158428076	7.57388457810823	8.96710776424294	11.4527626395173	10.974450627021	11.4043394047185
gene-b1307	7.89342879261879	7.22962638153812	8.15758602629687	10.7816416260709	10.1356565957096	10.6449460675128
gene-b1308	13.3884834976393	14.0421642967451	12.7977628911048	10.9567978887764	11.3167021888398	10.3206638316445
gene-b1309	8.83951530825853	8.32280314941714	8.36734018840544	9.63491305601543	10.0444460056485	9.69738266478027
gene-b1310	7.35958269849118	6.84415047550745	6.63208848074786	9.68335733912195	9.82365371166028	9.88308153381279
gene-b1311	6.54053953599496	6.6115883573667	6.07535149729548	10.1316731151956	9.54341714105236	9.63033316835573
gene-b1312	6.38922041094462	5.8014990135322	5.64747960395915	8.77822412020954	8.67413439951113	8.98022924061112
gene-b1313	7.13503548196652	7.00861974401174	6.52172591130765	8.90168851072336	9.59623180311002	9.36138500288785
gene-b1314	7.31263581497412	6.88382235257554	6.83000096807416	9.13894017556626	9.32753318203375	9.34265597521138
gene-b1315	6.9630201454049	7.79032259242536	7.24179224843841	9.43773316425792	9.45649134613018	9.45736168627923
gene-b1316	7.45991100444466	7.6057477169568	7.47558495649456	9.99761768734435	9.90202134742593	10.1456660251957
gene-b1317	5.02256383479643	5.62094663323159	5.32442040024149	7.09808940978203	8.30431104108636	7.68017929413574
gene-b1319	4.74022820626045	5.01996350652241	3.69162508766313	9.04042499810296	9.19371216623515	8.43330985445527
gene-b1320	8.73241404912177	8.34653718679272	8.73340835731639	9.26456220821576	9.00948241406529	8.54679824918453
gene-b1321	11.5993786418398	11.7257189746687	11.4028110855666	9.66560417232233	9.90583015468732	9.7893819083883
gene-b1322	10.7139181184918	10.5595382448248	10.8473810996287	9.88092006207149	9.80643756112072	9.80922150346048
gene-b1323	13.1679317721216	12.5067002500634	13.0870092691436	11.3925268846315	11.104008467785	11.4043394047185
gene-b1324	14.2660360458965	14.8142128730273	14.3789948344263	11.9656065346073	12.0479632029959	11.4262442668785
gene-b1325	11.305009277724	11.3908306970553	11.1046076943451	10.289520439026	10.2160828442023	10.2807782021841
gene-b1326	11.6169420250199	11.2551991229168	11.3370379291	10.9480132888649	10.7623912817575	10.5501900101033
gene-b4525	6.36621603829505	7.06715414980066	6.54072696456588	8.01086344410589	7.71264740104566	8.13237602236811
gene-b4673	6.24519145658648	5.9609903218595	5.5737423878789	7.61842160770443	6.90325420404287	7.147509979322
gene-b1327	7.39381100703509	7.1985737949896	6.86046751945956	10.04370102749	9.56043251309003	10.1042654623926
gene-b1328	9.26231527992991	8.96174070197571	8.95312137404483	9.9233696080839	9.68535329307467	9.71851938422961
gene-b1329	12.5624528443551	12.4092845624247	12.6302151449691	11.3833249131298	11.5064258790767	11.1215025446646
gene-b1330	11.3778644000408	11.3544488296145	11.123458398523	12.7329597961201	12.634839360843	12.5123128241643
gene-b1331	5.02256383479643	5.44952387870651	5.87798211261449	6.66689868590032	6.91849956482462	6.72483603196778
gene-b1332	10.7184138306859	11.3556180222947	11.0316390458214	9.44399562542988	9.86434870433896	9.8715151431176
gene-b1333	12.9939097086038	13.1820180344703	13.0014940083186	13.9204355827625	13.997043755649	14.0810452542738
gene-b1334	13.9731707390411	13.491239692307	14.331146656616	16.0424224070423	15.940582117621	16.0344624257401
gene-b1335	10.4876957973803	10.7914930265688	10.4243799188649	8.17561234378385	8.6470725948895	8.21714053396492
gene-b1336	8.21340129607015	8.85661822873881	7.91919637375297	8.82377079307419	9.20612321053165	8.73734490284893
gene-b1337	8.09380603429433	8.34653718679272	8.10158687121894	9.66560417232233	9.48095482049043	9.33635852162745
gene-b1338	8.33558359490281	7.81777358693572	7.40524586029278	9.41240779142617	8.46017339792184	8.04746153293959
gene-b1339	10.5021083554393	10.6922546339526	10.3622505421462	9.0321342944565	8.68747711399102	8.84183263185928
gene-b4426	8.34725056903228	9.30704976043141	8.23481245043983	6.59307224682167	6.25402828206666	6.69870199306805
gene-b1340	9.74684336400913	9.2017439712052	9.04829126877621	9.81480731345962	9.71929867252702	9.9574518735979
gene-b1341	9.98749228153748	10.0885638376856	9.54666917365913	9.75729993336089	10.2922608532438	9.68091022919484
gene-b1342	9.73579747300736	10.6518985581189	9.60819619104119	9.83718328566435	9.64490338488703	9.78784442269998
gene-b4699	6.56089327868706	7.3475148634122	6.64967529219899	7.08741649155861	6.24185673939425	6.50090779515139
gene-b4743	6.11272973794813	5.65275506348965	5.68289250423617	6.44964303588503	5.6765134756895	5.70641522191749
gene-b1343	9.55153584776328	9.48215567515913	9.5811743493328	9.76064856678555	10.0539168298637	10.0654534985232
gene-b1344	11.5159717729115	11.3272925019118	12.1995183348145	11.4789168744746	11.4734434306089	11.4743469923188
gene-b1345	8.51178477039312	9.11047850547588	9.38159062526193	10.8664477028521	10.8380913137761	11.0718343517521
gene-b1346	4.47103584280605	4.51879168371721	4.06711416921226	8.46571786781662	8.3357320603697	8.50246964261764
gene-b1347	4.81733119841339	4.91325300333844	4.60186374702719	8.66480236309697	7.80133867377674	8.21256004028864
gene-b4714	4.65757991582044	4.79617965186828	4.60186374702719	8.47798241405747	7.74708276429697	7.92397143959947
