	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_MOXI_1	featureCounts on 30min_MOXI_3	featureCounts on 30min_MOXI_2
gene-b1263	233.22524269697	241.330516145556	232.577960579243	297.185387227263	214.100915878573	116.034952868257
gene-b1264	39.1745524842567	92.273432643889	35.3730738523563	216.468368474179	144.031525227404	54.501265741151
gene-b1265	0	0	0	0	0	0
gene-b1266	2048.00916243277	2437.43821307012	2391.21979241929	1854.65695362199	1614.5155429207	1755.46818846901
gene-b1267	6646.91941686365	5784.83443113612	9450.8010065033	5552.96399467237	5793.37614647794	6096.23028894971
gene-b1268	2127.26930350557	2127.96731589523	2222.31336477429	1651.02992904035	1558.07075600725	2014.7887270761
gene-b1269	1275.45054599905	1051.20733650461	954.188667167312	873.211384692451	1863.65115412485	1509.33343996058
gene-b1270	728.828883428031	425.877381433334	560.663220559848	805.335709831903	486.592990633121	740.16235087176
gene-b1271	541.155445945313	401.034534183056	514.678224551785	297.185387227263	724.050370062084	491.390444343603
gene-b1272	2490.7727091153	2121.57915517373	1998.57867265813	3353.42523365084	2074.83251205963	3202.38888862924
gene-b1273	483.760171375356	721.862161529501	376.723236527595	854.866607703114	742.540903706143	894.875621362769
gene-b1274	11495.4535638686	11522.1125546789	13205.6527959309	7354.42109502529	10887.0315724255	10955.6334666446
gene-b1275	266.022542451231	452.139819955056	675.625710580006	416.426437657955	560.555125209355	1176.17247680097
gene-b4522	218.648665028409	260.494998310056	207.816808882593	324.702552711268	211.181357934775	251.40906454789
gene-b4523	232.314206592685	257.655815767167	173.328061876546	399.916138367551	199.50312615958	281.296855438198
gene-b4741	542.066482049598	655.851167407334	327.200933134296	414.591959959021	235.511007466431	344.588647911793
gene-b1276	43910.1181543303	39955.1061304397	38989.0863269134	27265.8420392519	41563.8000738999	31775.9960324375
gene-b1277	2931.71418358926	4896.1702952119	2042.79501497358	4246.81587303156	3054.83079519473	1852.16398252589
gene-b1278	834.509071525096	863.111493038224	1287.57988822577	753.970334261759	789.253830806922	803.454143345354
gene-b1279	1446.72533360464	2005.882466551	2042.79501497358	1717.07112620196	2296.71891578833	3072.28909298907
gene-b1280	1767.41004231298	2033.56449634417	1795.18349800708	2105.98039837591	3570.61936526584	3449.40268981091
gene-b1281	127.545054599905	161.833404944667	259.10776596851	321.033597313401	359.105627087243	284.813066131176
gene-b1282	51.9290579442472	48.2661032291112	192.783252495342	139.420305118963	243.296495316561	197.786851479983
gene-b1283	2511.72653951385	3519.16676191078	2738.76024301869	5411.70921185448	4517.5293250379	5960.85617727007
gene-b1284	623.148695330967	853.174354138112	449.238037924925	994.286912822076	580.01884483468	446.55875800814
gene-b4596	140.299560059896	190.225230373556	91.9699920161264	38.5240316776081	102.184528032955	68.5661085130609
gene-b1285	7331.10753118171	7665.79286580001	9724.05800201275	4655.90439989378	3058.7235391198	4704.68990720387
gene-b4672	81.0822132813685	134.861170787222	154.757198104059	133.916872022162	53.5252289696433	68.5661085130609
gene-b1286	538.422337632458	396.775760368723	566.85350848401	686.094659401211	1618.40828684576	878.173620571126
gene-b1287	503.802965669627	406.003103633112	405.02169560948	289.847476431528	843.752245757832	482.599917611159
gene-b1288	11125.5729055289	14941.9079275885	10707.4294551083	13567.7970613138	13278.1495283966	11646.5688678147
gene-b1289	773.469652537998	724.70134407239	504.066302396078	618.218984540664	365.917928956107	342.830542565304
gene-b1290	2181.02043365838	3345.97662679456	1861.50801148025	2131.66308616098	1122.08343639998	1357.25732748931
gene-b1291	3684.2300057287	3514.90798809645	5476.63615919107	3087.42596730545	2119.59906719788	3826.51628663274
gene-b1292	6088.45428493692	5723.08221082829	8814.9700040072	5718.06698757641	2663.6100307257	5752.52069371116
gene-b1293	8441.66054230517	7195.9081549519	10353.6987165847	7778.18544347897	3228.05789986012	7555.45772653536
gene-b1294	5202.01615546757	5634.35775636301	6414.90694312482	4870.53829066903	2903.98696809847	4761.82833096475
gene-b1295	95.6587909499291	73.108950479389	104.350567864451	106.399706538156	144.031525227404	22.8553695043536
gene-b1296	737.939244470882	528.087952977334	1455.60198902446	60.5377640648128	571.260171003284	841.253408294862
gene-b4742	175.829968127013	296.694575731889	126.458739022174	7.33791079573488	94.3990401828255	72.9613718792827
gene-b1297	2446.13194000533	3093.28938047745	3078.34175200131	1062.16258768262	1531.79473451307	1649.98186767968
gene-b1298	1747.36724801871	1944.84004187889	2746.71918463547	2146.33890775245	1387.76320928566	2083.35483558916
gene-b1299	3538.46422904309	4414.21905855651	3858.31803044577	3771.68614900773	1632.03289058349	2526.39738290432
gene-b1300	151.231993311317	200.872164909389	292.712186128249	91.723884946686	283.197120548476	218.884115637848
gene-b1301	274.221867389797	315.149262260667	363.458333832961	232.978667764582	543.037777546563	297.998856229841
gene-b1302	261.467361929806	211.519099445223	225.503345808772	128.41343892536	231.618263541366	132.7369536599
gene-b1303	245.979748156961	512.472448991445	195.436233034269	157.7650821083	198.529940178313	141.527480392344
gene-b1304	4748.32017553362	2862.60579886773	4980.52879841177	10104.3031657269	2972.1099867871	5879.10427865835
gene-b1305	1494.09921102746	888.664135924224	1618.3181287453	2234.39383730127	805.797992488448	1802.05798015096
gene-b1306	2324.96413813542	1070.37181866911	2349.65643064277	2979.19178306836	1131.81529621264	2853.40497735123
gene-b1307	1371.10933694898	716.893592079446	2021.57117066216	2472.87593816266	737.674973799811	1549.76986292982
gene-b1308	1305.51473744046	1281.18112247861	536.786395709507	2742.54415990591	844.725431739098	724.339402753361
gene-b1309	27.3310831285512	9.93713890011113	4.42163423154454	0	5.83911588759745	12.3067374254212
gene-b1310	8.19932493856535	34.0701905146667	0	27.5171654840058	24.3296495316561	4.39526336622185
gene-b1311	29.1531553371213	57.4934464935001	92.8543188624353	88.0549295488186	81.7476224263643	29.8877908903086
gene-b1312	40.9966246928268	29.8114167003334	55.7125913174612	73.3791079573488	65.2034607448382	24.6134748508424
gene-b1313	81.9932493856535	6.38816072150001	91.9699920161264	89.8894072477523	79.8012504638318	73.8404245525271
gene-b1314	131.189199017046	54.6542639506112	91.0856651698175	29.3516431829395	40.8738112131822	15.8229481183987
gene-b1315	39.1745524842567	29.8114167003334	24.7611516966494	20.1792546882709	54.4984149509096	43.9526336622185
gene-b1316	64.6835634042378	96.5322064582224	79.5894161678017	78.88254105415	82.7208084076306	143.285585738832
gene-b1317	112.05744082706	77.3677242937223	129.996046407409	18.3447769893372	66.1766467261045	30.766843563553
gene-b1319	6.37725272999527	0.709795635722223	31.8357664671207	1.83447769893372	1.94637196253248	4.39526336622185
gene-b1320	16.3986498771307	29.1016210646112	67.208840319477	67.8756748605476	53.5252289696433	22.8553695043536
gene-b1321	3989.42710066419	9519.77906630646	4959.30495410036	3801.03779219067	10435.4732771179	10139.8725858738
gene-b1322	2660.22542451231	5153.82611097906	4574.62277595598	3113.10865509052	8707.09497438907	9249.39222787726
gene-b1323	5514.50153923734	4512.8806519219	5536.77038474007	4907.2278446477	3895.66348300877	5153.88582323174
gene-b1324	4248.16135428114	4293.55380048373	4841.68948354127	4178.94019817102	4060.13191384276	4095.50640464552
gene-b1325	4855.82243583926	5152.40651970762	3860.08668413838	4351.38110187078	1865.59752608739	2784.83886883816
gene-b1326	7891.39473531701	8831.98709529162	9464.95023604424	5308.97846071419	3667.93796339247	3858.16218286954
gene-b4525	67.4166717170929	113.567301715556	96.391626247671	0	70.0693906511694	82.6309512849708
gene-b4673	41.9076607971118	31.2310079717778	51.2909570859167	0	29.1955794379873	29.8877908903086
gene-b1327	207.716231776989	217.197464531	395.294100300082	1.83447769893372	282.22393456721	188.117272074295
gene-b1328	324.328853125474	252.687246317112	236.999594810787	231.144190065649	187.824894384385	249.650959201401
gene-b1329	1985.1476712371	2854.79804687478	1378.66555339559	605.377640648128	2212.05173541817	1477.68754372379
gene-b1330	220.470737236979	317.278649167834	269.719688124217	825.514964520174	539.145033621498	380.629807514812
gene-b1331	19.1317581899858	28.3918254288889	4.42163423154454	3.66895539786744	46.7129271007796	14.0648427719099
gene-b1332	634.081128582387	895.762092281446	703.924169661891	1291.47230004934	1113.32476256858	977.50657264774
gene-b1333	62344.0226884338	62733.1578764015	62214.1622915243	88601.6039031008	34954.8940751209	54072.2880366077
gene-b1334	23570.3260900625	23881.7839595099	15351.0297250763	30441.3229361062	17154.3492917801	14109.6744582454
gene-b1335	63.7725272999527	123.504440615667	116.731143712776	60.5377640648128	100.238156070423	101.091057423103
gene-b1336	71.9718522385181	135.570966422945	105.23489471076	168.771948301902	62.2839028010395	73.8404245525271
gene-b1337	315.218492082624	520.28020098439	287.406225050395	205.461502280577	161.548872890196	241.739485142202
gene-b1338	181.296184752723	73.108950479389	119.384124251703	14.6758215914698	114.835945789417	113.397794848524
gene-b1339	313.396419874053	93.6930239153335	216.660077345682	93.5583626456197	159.602500927664	120.430216234479
gene-b4426	149.409921102746	173.190135116223	164.484793413457	82.5514964520174	94.3990401828255	87.0262146511926
gene-b1340	1162.48206906771	1145.61015605567	1041.73702495189	724.61869107882	996.542444816632	934.432991658766
gene-b1341	1859.42468884577	2789.49684838834	1805.79542016279	1795.95366725611	2709.34977184522	1693.05544866866
gene-b1342	1505.94268038317	1430.23820598028	1435.26247155936	1467.58215914698	887.545614914813	1258.80342808594
gene-b4699	43.7297330056819	83.7558850152224	38.910381237592	42.1929870754756	33.0883233630522	122.188321580967
gene-b4743	99.3029353670693	125.633827522834	244.074209581259	132.082394323228	309.473142042665	196.907798806739
gene-b1343	333.439214168324	529.507544248779	481.958131238355	225.640756968848	745.460461649941	274.264434052243
gene-b1344	1499.56542765317	1606.26752363939	1472.40419910433	834.687353014843	705.559836418025	1104.96921026817
gene-b1345	745.227533305162	966.741655853668	741.065897206865	1027.30751140288	271.518888773282	553.803184143953
gene-b1346	30.0641914414063	17.7448908930556	0	47.6964201722767	14.5977897189936	2.63715801973311
gene-b1347	42.8186969013968	32.6505992432223	16.8022100798693	108.23418423709	15.5709757002599	11.4276847521768
gene-b4714	38.2635163799716	25.552642886	16.8022100798693	77.0480633552163	13.6246037377274	6.15336871271059
gene-b1348	1.82207220857008	0.709795635722223	8.84326846308908	0	3.89274392506497	0
gene-b1349	113.87951303563	129.182805701445	114.962490020158	124.744483527493	151.817013077534	147.680849105054
gene-b1350	231.4031704884	223.5856252525	220.197384730918	221.97180157098	354.239697180912	384.14601820779
gene-b1351	0.911036104285039	19.1644821645	4.42163423154454	5.50343309680116	3.89274392506497	0.87905267324437
gene-b4526	17.3096859814157	2.12938690716667	17.6865369261782	0	7.78548785012994	20.2182114846205
gene-b1352	34.6193719628315	0	9.72759530939799	3.66895539786744	9.73185981266242	27.2506328705755
gene-b1353	7.28828883428031	62.4620159435557	25.6454785429583	0	32.115137381786	2.63715801973311
gene-b4527	4.5551805214252	17.7448908930556	15.9178832335603	0	10.7050457939287	1.75810534648874
gene-b1355	1.82207220857008	4.96856945005556	7.95894161678017	0	12.6514177564611	5.27431603946622
gene-b1356	286.976372849787	469.17491521239	61.9028792416236	245.820011657119	377.596160731302	103.728215442836
gene-b1357	96.5698270542142	121.3750537085	76.936435628875	374.233450582479	45.7397411195134	9.66957940568807
gene-b1358	66.5056356128079	44.0073294147778	162.716139720839	152.261649011499	55.4716009321758	116.034952868257
gene-b1359	80.1711771770835	161.123609308945	129.996046407409	144.923738215764	67.1498327073707	43.9526336622185
gene-b1360	124.81194628705	133.441579515778	187.477291417489	66.0411971616139	104.130899995488	132.7369536599
gene-b1361	153.965101624172	247.008881231334	206.932482036285	128.41343892536	163.495244852729	155.592323164254
gene-b4528	73.7939244470882	199.452573637945	54.8282644711523	97.2273180434872	127.487363545878	50.9850550481735
gene-b1363	172.185823709872	189.515434737834	113.19383632754	506.315844905707	122.621433639547	173.173376629141
gene-b1365	14.5765776685606	40.4583512361667	17.6865369261782	1.83447769893372	7.78548785012994	25.4925275240867
gene-b1366	58.3063106742425	67.4305853936112	38.026054391283	5.50343309680116	120.675061677014	53.6222130679066
gene-b1368	296.086733892638	618.941794349779	321.010645210134	333.874941205937	353.266511199646	295.361698210108
gene-b1370	177.652040335583	121.3750537085	128.227392714792	201.792546882709	363.971556993575	313.82180434824
gene-b1372	554.820987509589	613.973224899723	569.506489022937	486.136590217436	446.692365401205	647.861820181101
gene-b1373	10.0213971471354	14.1959127144445	12.3805758483247	34.8550762797407	24.3296495316561	6.15336871271059
gene-b1374	985.741064836412	752.383373865557	1081.53173303579	565.019131271586	1253.46354387092	1380.99174966691
gene-b1375	23.686938711411	43.2975337790556	0	3.66895539786744	46.7129271007796	62.4127398003503
gene-b4744	46.462841318537	121.3750537085	32.7200933134296	154.096126710433	102.184528032955	51.8641077214178
gene-b1376	18025.7603593838	18422.7457251703	24211.1003982453	23598.7211190834	20278.2762916447	30822.2238819674
gene-b1377	57.3952745699575	58.9130377649445	84.8953772456552	53.1998532690779	95.3722261640917	175.810534648874
gene-b4427	5343.22675163176	8463.60316035179	1341.52382585061	3995.49242827764	1222.3215924704	1475.05038570405
gene-b1378	81919.4554612064	96097.8115291604	58293.9413818369	70144.9237741287	37495.882672207	41347.1215387222
gene-b4529	1528.7185829903	1569.35815058184	1950.82502295745	2428.84847338825	2153.66057654219	2536.94601498325
gene-b1379	1962.37176862997	2807.24173928139	1636.88899251779	1562.97499949153	1671.9335158154	1913.69766965299
gene-b1380	8335.06931810382	11558.3121321007	13812.3010124988	7389.27617130503	12085.9967013455	6897.92632694857
gene-b1381	993.029353670693	1377.00353330111	1182.34499351501	1071.33497617729	880.733313045949	1246.49669066052
gene-b1382	399.944849781132	377.611278204223	141.492295409425	531.998532690779	219.940031766171	319.096120387706
gene-b1383	370.791694444011	327.925583703667	249.380170659112	343.047329700606	242.323309335294	545.891710084754
gene-b1384	1490.45506661032	749.544191322668	768.480029442441	1019.96960060715	536.225475677699	639.071293448657
gene-b1385	1901.33234964288	1314.54151735756	1627.16139720839	2412.33817409784	990.703328929034	1946.22261856304
gene-b1386	300.641914414063	254.106837588556	330.738240519532	185.282247592306	281.250748585944	287.450224150909
gene-b1387	210.449340089844	302.372940817667	146.798256487279	187.116725291239	198.529940178313	276.022539398732
gene-b1388	83.8153215942236	136.990557694389	80.4737430141106	40.3585093765418	27.2492074754548	61.5336871271059
gene-b1389	43.7297330056819	2.83918254288889	22.9924980040316	0	24.3296495316561	0
gene-b1390	121.16780186991	83.7558850152224	155.641524950368	3.66895539786744	73.9621345762344	13.1857900986656
gene-b1391	20.0427942942709	73.108950479389	101.697587325524	29.3516431829395	9.73185981266242	22.8553695043536
gene-b1392	39.1745524842567	94.4028195510557	38.910381237592	62.3722417637465	43.7933691569809	66.8080031665721
gene-b1393	35.5304080671165	16.3252996216111	64.5558597805503	0	50.6056710258446	68.5661085130609
gene-b1394	52.8400940485323	105.049754086889	40.6790349302098	0	13.6246037377274	35.1621069297748
gene-b1395	237.780423218395	207.260325630889	143.260949102043	220.137323872046	144.031525227404	219.763168311093
gene-b1396	113.87951303563	44.0073294147778	70.7461477047127	122.910005828559	37.9542532693834	69.4451611863052
gene-b1397	2336.80760749113	1468.56717030928	1708.51946706881	2935.16431829395	954.695447622183	1055.74226056649
gene-b1398	2388.73666543537	1877.40945648528	1660.76581736813	3305.72881347856	962.480935472313	1457.46933223917
gene-b1399	2187.39768638838	1582.13447202484	1449.4117011003	1810.62948884758	1115.27113453111	926.521517599566
gene-b1400	1683.59472071875	1511.86470408834	741.065897206865	1194.24498200585	991.676514910301	931.795833639032
gene-b4674	0	1.41959127144445	0.884326846308908	0	0	0.87905267324437
gene-b1402	58.3063106742425	63.8816072150001	44.2163423154454	163.268515205101	52.5520429883771	66.8080031665721
gene-b1403	30.9752275456913	70.2697679365001	68.0931671657859	78.88254105415	8.75867383139618	53.6222130679066
gene-b1404	49.1959496313921	117.116279894167	110.540855788614	23.8482100861384	40.8738112131822	55.3803184143953
gene-b1406	2549.07901978954	2266.37746486106	1885.38483633059	2060.11845590257	1204.80424480761	1527.79354609872
gene-b1407	80.1711771770835	102.920367179722	95.5072994013621	67.8756748605476	149.870641115001	117.793058214746
gene-b1408	29.1531553371213	0.709795635722223	14.1492295409425	18.3447769893372	3.89274392506497	12.3067374254212
gene-b1409	17.3096859814157	15.6155039858889	5.30596107785345	11.0068661936023	21.4100915878573	30.766843563553
gene-b1410	121.16780186991	109.308527901222	112.309509481231	201.792546882709	137.21922335854	121.309268907723
gene-b1411	241.424567635535	242.040311781278	282.100263972542	621.887939938531	212.154543916041	404.36422969241
gene-b1412	380.813091591146	457.108389405112	402.368715070553	216.468368474179	504.110338295913	359.532543356947
gene-b1413	8387.90941215236	8047.66291781857	6628.91403993158	7325.06945184235	4460.11135214319	4469.98284344762
gene-b1414	1497.7433554446	2038.53306579423	1599.74726497281	1430.8926051683	1756.60069618557	1671.95818451079
gene-b1415	51934.5241608729	19406.5224762813	35638.371906249	45460.1918572765	18012.6993272569	20082.8373729409
gene-b1418	245.068712052676	63.8816072150001	131.764700100027	495.308978712104	242.323309335294	162.624744550208
gene-b4597	72.8828883428031	57.4934464935001	15.9178832335603	82.5514964520174	79.8012504638318	20.2182114846205
gene-b1419	1022.18250900781	798.520090187501	405.02169560948	1608.83694196487	240.376937372762	429.856757216497
gene-b4428	4147.0363467055	3710.81158355578	3054.46492715097	6739.87106588249	2588.6747101682	4321.42294166932
gene-b1420	3683.31896962441	3414.11700782389	2943.03974451605	6073.95566116955	2689.88605221989	4466.46663275464
gene-b4429	1797.47423375438	2113.77140318078	1317.64700100027	2698.5166951315	1399.44144106086	2071.04809816374
gene-b1421	889.171237782198	720.442570258057	327.200933134296	941.087059552999	473.94157287666	444.800652661651
gene-b1422	1011.25007575639	755.222556408446	869.293289921657	1570.31291028726	1410.14648685478	1194.6325829391
gene-b1423	7509.67060762158	4673.29446559512	6130.15369861335	1926.20158388041	4191.5120213137	5095.86834679761
gene-b1424	1347.42239823757	1518.96266044556	1345.06113323585	1441.8994713619	2408.63530363395	1712.39460748003
gene-b1426	320.684708708334	338.572518239501	336.044201597385	915.404371767926	156.682942983865	365.685912069658
gene-b1427	458.251160455375	639.525867785723	604.879562875293	493.474501013171	594.616634553674	426.34054652352
gene-b1428	1387.50798682611	1696.41156937611	1775.72830738829	831.018397616975	867.108709308222	991.57141541965
gene-b1429	529.311976589608	371.932913118445	575.696776947099	254.992400151787	530.386359790102	603.909186518882
gene-b1430	161.253390458452	168.221565666167	175.981042415473	170.606426000836	212.154543916041	188.117272074295
gene-b1431	14951.0135074218	15336.5543010501	16493.5800105074	15532.5226768718	11034.9558415779	13695.6406491473
gene-b1432	495.603640731061	592.679355828056	412.096310379951	456.784947034496	598.509378478739	657.531399586789
gene-b1433	346.193719628315	280.369276110278	342.234489521547	343.047329700606	109.970015883085	224.158431677314
gene-b1434	92.014646532789	89.4342501010001	122.037104790629	73.3791079573488	126.514177564611	126.583584947189
gene-b1435	450.962871621094	542.283865691779	431.551500998747	456.784947034496	1013.08660649816	588.086238400484
gene-b1436	494.692604626776	596.93812964239	472.230535928957	1185.07259351118	174.200290646657	345.467700585038
gene-b4532	563.931348552439	664.368715036001	443.932076847072	509.984800303574	288.063050454808	301.515066922819
gene-b1438	770.736544225143	1203.10360254917	553.588605789377	744.79794576709	424.309087832082	508.97149780849
gene-b1439	460.98426876823	454.269206862223	566.85350848401	577.860475164122	557.635567265557	633.796977409191
gene-b1440	11797.006514387	6934.70336100612	8807.01106239042	5070.4963598528	2039.79781673404	4920.93686482198
gene-b1441	3664.18721143443	2279.15378630406	3019.09185329861	2265.57995818314	758.111879406403	1526.91449342547
gene-b1442	1398.44042007754	789.292746923112	1301.72911776671	1051.15572148902	349.373767274581	420.187177810809
gene-b1443	1167.03724958914	517.441018441501	1040.85269810558	432.936736948358	275.411632698347	433.372967909474
gene-b1444	2621.05087202806	2507.70798100662	2433.66748104212	1955.55322706335	2200.37350364297	1739.64524035061
gene-b4598	204.072087359849	746.705008779779	326.316606287987	332.040463507003	821.368968188708	290.966434843887
gene-b1445	42.8186969013968	81.6264981080557	41.5633617765187	38.5240316776081	50.6056710258446	58.0174764341284
gene-b1446	1856.69158053291	2506.99818537089	2294.82816617162	2109.64935377378	1078.290067243	2023.57925380854
gene-b1447	837.242179837951	1181.09993784178	714.536091817598	981.44556892954	527.466801846303	831.583828889174
gene-b1448	299.730878309778	333.603948789445	601.342255490057	326.537030410202	353.266511199646	496.664760383069
gene-b1449	4090.55210823983	4707.36465610979	3131.40136277984	1458.40977065231	4089.32749328075	3212.05846803493
gene-b1450	273.310831285512	435.104724697723	364.34266067927	440.274647744093	908.95570650267	672.475295031943
gene-b1451	229.58109827983	300.243553910501	298.902474052411	297.185387227263	562.501497171888	458.865495433561
gene-b1452	2100.8492564813	1598.45977164645	1792.53051746816	4516.48409477482	1256.38310181472	2028.85356984801
gene-b1453	107.502260305635	75.2383373865557	212.238443114138	258.661355549655	134.299665414741	180.205798015096
gene-b1454	996.673498087833	1907.93066882134	1442.33708632983	475.129724023834	1442.26162423657	1929.52061777139
gene-b1455	27.3310831285512	39.0387599647223	8.84326846308908	1.83447769893372	20.4369056065911	14.9438954451543
gene-b1457	72.8828883428031	86.5950675581113	77.8207624751839	133.916872022162	54.4984149509096	93.1795833639032
gene-b4745	73.7939244470882	72.3991548436668	26.5298053892672	14.6758215914698	53.5252289696433	47.468844355196
gene-b1460	60.1283828828126	50.3954901362779	41.5633617765187	40.3585093765418	14.5977897189936	42.1945283157298
gene-b1461	268.755650764087	293.855393189	107.887875249687	203.627024581643	162.522058871462	108.123478809058
gene-b1462	1094.15436124633	1017.13714598995	1411.38564670902	500.812411808906	625.758585954194	754.22719364367
gene-b1463	1244.47531845336	1152.70811241289	1023.16616117941	950.259448047667	903.116590615073	1025.85446967618
gene-b1464	272.399795181227	246.299085595612	477.53649700681	330.20598580807	523.574057921238	450.074968701118
gene-b1465	263.289434138376	353.478226589667	372.30160229605	196.289113785908	170.307546721592	200.424009499716
gene-b1466	166.719607084162	228.554194702556	103.466241018142	242.151056259251	147.924269152469	130.099795640167
gene-b1467	425.453860701113	714.054409536557	244.074209581259	234.813145463516	346.454209330782	349.862963951259
gene-b1468	1983.32559902853	2168.42566713139	1265.47171706805	691.598092498013	1274.87363545878	712.03266532794
gene-b1469	645.013561833808	684.242992836223	319.241991517516	218.302846173113	374.676602787503	207.456430885671
gene-b1471	4.5551805214252	2.83918254288889	3.53730738523563	1.83447769893372	2.91955794379873	6.15336871271059
gene-b1472	16.3986498771307	7.09795635722223	0	1.83447769893372	0	1.75810534648874
gene-b1473	20.0427942942709	24.8428472502778	22.1081711577227	0	90.5062962577605	47.468844355196
gene-b1474	280.599120119792	164.672587487556	267.06670758529	234.813145463516	114.835945789417	158.229481183987
gene-b1475	229.58109827983	113.567301715556	275.909976048379	249.488967054986	216.047287841106	239.102327122469
gene-b1476	275.132903494082	260.494998310056	126.458739022174	456.784947034496	214.100915878573	298.877908903086
gene-b1477	8202.96908298249	2944.9420926115	15302.3917485293	13776.9275189922	1950.26470645755	6198.20039904605
gene-b1478	9137.69212597894	9201.7906215029	12919.1308977268	6915.98092498013	8871.56340522306	10900.2531482302
gene-b1479	2287.61165785973	2061.95632177306	2733.45428194084	2228.89040420447	2555.58638680515	2353.22400627518
gene-b1480	2362.31661841111	4068.54858395978	5542.07634581793	2595.78594399121	9263.75735567336	3785.20081099026
gene-b1481	82.9042854899386	205.130938723723	152.104217565132	36.6895539786744	164.468430833995	71.203266532794
gene-b1482	14989.2770238018	12194.9988173435	17128.5266861572	12837.6749371382	26251.6918446569	26617.7149458395
gene-b1483	1099.62057787204	1044.81917578311	797.662815370635	565.019131271586	1362.46037377274	1090.02531482302
gene-b1484	163.075462667022	195.193799823611	106.119221557069	238.482100861384	109.970015883085	52.7431603946622
gene-b1485	160.342354354167	168.221565666167	195.436233034269	124.744483527493	109.970015883085	106.365373462569
gene-b1486	51.0180218399622	101.500775908278	28.2984590818851	102.730751140288	69.0962046699032	66.8080031665721
gene-b1487	411.788319136838	354.897817861112	314.820357285971	20.1792546882709	205.342242047177	259.320538607089
gene-b1488	204.983123464134	147.637492230222	217.544404191991	36.6895539786744	89.5331102764943	62.4127398003503
gene-b1489	6085.72117662406	7276.11506178851	6627.14538623896	4200.95393055822	5513.09858387326	5928.33122836003
gene-b1490	13328.4582056901	18889.0814578398	9846.97943364969	9981.39315989837	8584.47354074952	9749.57319895331
gene-b4746	438.208366161104	1100.18323536945	314.820357285971	355.888673593142	359.105627087243	145.922743758565
gene-b1491	249.623892574101	364.125161125501	245.842863273876	31.1861208818732	415.550414000685	185.480114054562
gene-b1492	21833.8912752952	276897.665655961	54721.2609227489	12782.6406061702	150453.57951778	32780.7532379558
gene-b1493	9157.73492027321	82885.6755658269	24856.6589960508	5233.7648750579	77181.4338022631	17208.3351314318
gene-b1494	438.208366161104	465.625937033779	471.346209082648	205.461502280577	404.845368206757	199.544956826472
gene-b1495	87.4594660113638	139.119944601556	47.753649700681	170.606426000836	169.334360740326	101.970110096347
gene-b1496	20.9538303985559	37.6191686932778	6.19028792416236	7.33791079573488	39.9006252319159	4.39526336622185
gene-b4747	0.911036104285039	5.67836508577779	0	1.83447769893372	0.973185981266242	0
gene-b1497	16.3986498771307	38.3289643290001	7.07461477047126	31.1861208818732	99.2649700891567	29.0087382170642
gene-b1498	68.3277078213779	100.790980272556	107.887875249687	293.516431829395	302.660840173801	119.551163561234
gene-b1499	13.6655415642756	29.1016210646112	12.3805758483247	1.83447769893372	21.4100915878573	21.9763168311093
gene-b1500	0	1.41959127144445	0	0	0	0
gene-b1501	742.494424992307	750.25398695839	503.181975549769	785.156455143632	657.87372333598	458.865495433561
gene-b1502	28.2421192328362	19.1644821645	5.30596107785345	9.1723884946686	23.3564635503898	38.6783176227523
gene-b1503	9.11036104285039	8.51754762866668	3.53730738523563	0	30.1687654192535	4.39526336622185
gene-b1504	18.2207220857008	40.4583512361667	5.30596107785345	7.33791079573488	30.1687654192535	19.3391588113761
gene-b1505	47.373877422822	45.4269206862223	58.3655718563879	45.861942473343	59.3643448572408	120.430216234479
gene-b1507	435.475257848249	844.656806509446	420.055251996731	460.453902432364	480.753874745524	588.965291073728
gene-b1508	116.612621348485	298.114167003334	78.7050893214928	183.447769893372	96.345412145358	188.99632474754
gene-b1511	1449.4584419175	1262.01664031411	1261.0500828365	1278.6309561568	1235.94619620813	920.368148886856
gene-b1512	1056.80188097065	1249.95011450684	1007.24827794585	1333.66528712481	943.017215846989	766.533931069091
gene-b1513	744.316497200877	518.860609712945	454.543999002779	607.212118347061	1134.73485415644	566.988974242619
gene-b1514	697.85365588234	685.662584107668	300.671127745029	708.108391788416	671.498327073707	392.057492266989
gene-b1515	669.611536649504	819.813959259168	389.10381237592	247.654489356052	722.103998099552	533.584972659333
gene-b1516	454.607016038235	620.361385621223	425.361213074585	132.082394323228	664.686025204843	402.606124345922
gene-b1517	652.301850668088	1130.7044477055	629.640714571943	447.612558539828	1033.52351210475	592.481501766705
gene-b1518	115.7015852442	242.750107417	208.701135728902	130.247916624294	358.132441105977	200.424009499716
gene-b1519	5398.79995399314	5662.7495817919	5145.89791867154	3905.60302102989	6404.53694271314	4197.47651474187
gene-b1520	768.003435912288	1186.77830292756	884.326846308908	788.8254105415	1150.3058298567	949.37688710392
gene-b1521	3985.78295624705	1846.88824414923	1621.85543613054	2061.9529336015	2260.71103448148	1269.35206016487
gene-b1522	287.887408954072	275.400706660223	222.850365269845	311.861208818732	249.135611204158	188.99632474754
gene-b1523	147.587848894176	129.182805701445	83.1267235530374	289.847476431528	52.5520429883771	101.091057423103
gene-b1524	126.63401849562	70.9795635722223	106.119221557069	310.026731119799	251.08198316669	65.9289504933278
