	featureCounts on 30min_-_1	featureCounts on 30min_-_3	featureCounts on 30min_-_2	featureCounts on 30min_MOXI_1	featureCounts on 30min_MOXI_3	featureCounts on 30min_MOXI_2
gene-b0511	7.24779670333365	6.81059300762896	6.70785707217171	8.02711132789405	7.0585857269618	7.31297439804448
gene-b0512	8.16013653952841	7.2759936973284	7.47407391311956	7.65414851254646	6.95646770831824	7.8095990726394
gene-b0513	8.92354828933976	9.06095994203797	8.73077311790516	6.91193057988245	7.27048340551598	7.98184251920133
gene-b0514	8.6913007507818	8.04364297511835	8.2350685766571	8.56614874998734	8.05048326915369	8.31855260962632
gene-b0515	7.18407723459566	6.92110367388196	5.96323817534768	6.34287705433084	7.23258856903722	6.75332177470202
gene-b0516	7.83346506168528	7.61167785136147	7.39883005179822	7.79378655057601	7.29823077938071	7.63937196705702
gene-b0517	5.93081209634256	6.08984721513809	5.0389583908107	5.20489999623173	5.28658278695914	6.23754778428473
gene-b0518	6.14214022041457	5.29307131898261	6.35045543389105	5.20489999623173	6.49410734965302	6.55167769165259
gene-b4572	6.9169638069708	6.48405899296347	7.06804830375091	7.16267724164366	6.85859699273603	6.63621327248425
gene-b0520	6.44117115407284	6.28160748137419	6.74616317904728	7.65414851254646	6.07261585071538	6.23754778428473
gene-b0521	7.39919494183516	7.36786821603526	7.39107524406702	6.511071299038	6.97984554082088	6.76569906802489
gene-b0522	7.067355008068	6.96455005588148	5.96323817534768	7.88727726328537	6.83294846739974	7.18438425093886
gene-b0523	4.93186765662981	6.15745183827843	5.61412006439273	5.20489999623173	6.3696621783905	5.64602329916187
gene-b0524	11.1573990227019	11.3614370321769	11.4197001961851	10.4646139535277	11.6493387495236	10.5537742094567
gene-b0525	12.8594629222718	13.067246134484	13.2671532364931	12.5932482218192	13.3562988263576	12.4084198471096
gene-b0526	10.0289313028453	9.58626675111334	9.90127322700155	9.27611339065475	10.7119146363427	10.0219531830007
gene-b0527	5.90447349670452	5.85683984775227	6.29741185342516	7.14347810094424	6.76653159723214	6.2563212457609
gene-b0528	8.25852985441025	7.99584422334937	7.92669274630333	10.1047006196083	9.25959155033638	9.54954631211557
gene-b0529	9.62471279167477	9.56205970671211	10.0447512007855	11.3464301680982	10.7893383711283	10.7927609826602
gene-b0530	7.94016595251681	6.80094867406305	7.51021603614942	7.16267724164366	7.28904399787727	7.82100343319102
gene-b0531	6.20439516137146	6.29622873938017	5.80469178233763	5.04593665980691	5.85794069376449	5.67933490007815
gene-b0532	6.42453681020405	6.73135437290196	6.79553304437926	7.04316046679802	6.95646770831824	6.80213753942113
gene-b0533	6.47377425761554	5.24664631711619	5.61412006439273	5.20489999623173	5.44938358783279	5.36339190165723
gene-b0534	5.98154123783222	6.47156715699426	5.86040312286659	4.65824235253084	5.22112261586351	5.19353138300028
gene-b0535	6.62503089672074	5.24664631711619	5.4132407589237	5.59425251924962	6.25161848658953	5.03782791115677
gene-b0536	9.0556947956582	8.67779131683432	8.54777994313778	9.61374962899563	6.54380193685952	7.79231725346526
gene-b0537	9.99711272329416	9.68046875470862	10.3270192487428	10.3896292945466	9.51920754028835	10.4442238717581
gene-b0540	5.1307709650319	4.89984322587721	5.64887125211964	6.01028055880196	5.28658278695914	5.03782791115677
gene-b0541	6.42453681020405	6.01778497230555	6.73352063847269	4.65824235253084	6.33161166498178	6.46099254567556
gene-b0543	9.19028857144685	9.15396246217863	8.34578485472186	9.92295909149707	8.53871019613185	8.84156366894956
gene-b4733	7.81585369727308	8.05534475314983	6.4339373209395	8.64793080414687	7.23258856903722	7.13867215974133
gene-b0544	6.50553349684779	6.17373133835499	6.2418549539775	5.42684430911879	6.93267099405784	6.58049251900158
gene-b0545	9.49760187169749	10.1075569642979	9.70872184654858	10.1496843752826	9.14996773084243	9.44776293357467
gene-b0546	9.72450187705784	10.4172359757325	9.5878048371761	9.82708020201252	9.1325277770759	8.94065713511723
gene-b4588	6.97264364655516	6.77157904823688	6.41769682979508	6.6308382095564	6.60712295251793	6.41300725026167
gene-b0547	6.53649690859411	6.01778497230555	6.44996374793354	6.60195083855888	5.97081809547531	5.64602329916187
gene-b0548	5.84962442748087	4.99952069209843	5.64887125211964	4.65824235253084	4.65824235253084	4.65824235253084
gene-b0549	4.93186765662981	5.4847994861198	5.45793137913512	4.65824235253084	4.65824235253084	5.25587031326565
gene-b0550	5.20307022975367	4.65824235253084	5.98740998702015	4.65824235253084	5.34549143759779	5.49758423703861
gene-b4509	4.65824235253084	4.65824235253084	5.0389583908107	4.65824235253084	5.58175664609124	4.65824235253084
gene-b0551	5.69699430371749	6.54468942634479	5.50002953999675	6.88873921896158	6.27213584291287	5.82962050008972
gene-b0552	7.36696306318877	8.39568382838302	7.53846715682867	7.82957699638979	8.01804890578301	7.75710273016474
gene-b0554	6.73420395713707	7.32269951718871	6.18348557737406	4.65824235253084	6.79350646467506	6.75332177470202
gene-b0555	7.64654527315295	8.38340005075562	8.05335754295703	7.96428667988231	8.30428395953451	8.40011971344654
gene-b0556	6.72105559071427	7.03124184120292	6.5120512997904	6.88873921896158	7.40393031124151	6.17931066902311
gene-b4510	6.09862379069624	6.49642523800061	5.64887125211964	6.6308382095564	6.69652374860206	5.03782791115677
gene-b0557	6.14214022041457	6.45894679003841	6.49682060456925	6.1467793018073	7.58637643502479	6.13875272358549
gene-b0558	5.6279350946287	6.67923934537052	5.71445079722047	5.32579967803493	5.05751266667309	6.17931066902311
gene-b0559	6.9506513335715	6.43330812427	5.98740998702015	6.01028055880196	6.07261585071538	5.71142961772699
gene-b4589	5.90447349670452	5.45048643526947	5.93848915903814	5.59425251924962	5.82760551523869	5.61136497175227
gene-b0560	7.21175148386669	7.34223954071012	7.38327657543898	6.2683761647857	7.02540582652977	7.54580082969991
gene-b0561	6.28244930263592	6.98153829443911	6.16334353920925	6.79164729268257	6.45982989774962	6.46099254567556
gene-b0563	5.90447349670452	6.10713975587126	5.0389583908107	5.42684430911879	5.14647554469461	6.23754778428473
gene-b0564	10.4315635875289	11.2260506839855	9.53541107812984	10.0230699421968	8.70333533327895	9.0763650361423
gene-b0565	12.6713895495427	13.1204209632618	11.769521429739	11.9214287671705	12.628739221914	10.9362537329809
gene-b0566	7.09749511580714	7.47764537146601	7.06804830375091	7.85294143779795	6.75283069927431	6.21846332555147
gene-b0567	8.81358853384668	9.34273345015969	9.33833763526539	9.75227260565407	9.04467076918495	8.75586614782165
gene-b0568	9.8889109364795	9.51659434271794	10.0793797081022	10.1142882667554	10.4349184754603	10.261991944844
gene-b0569	10.3187320211549	10.3260127833175	10.0313954630922	10.4924466710825	10.304388943626	10.6453260528651
gene-b0570	7.94556437554651	8.58712685490014	8.13801577146694	7.12400269924439	8.08219168268928	8.31855260962632
gene-b0571	8.36265923733599	8.32998026468249	9.03632362698819	6.93472185280483	9.13753225721461	9.1564927761777
gene-b0572	6.37321575567312	6.31066993656763	5.88711330272584	5.51511372914514	5.94375121849787	5.53735500858287
gene-b0573	5.79151456550397	5.24664631711619	5.91312734766368	5.20489999623173	5.82760551523869	6.15921487835747
gene-b0574	6.53649690859411	6.35296298155075	5.86040312286659	7.18160829330998	6.94462271981091	6.56616804180767
gene-b0575	8.21464774111735	8.05534475314983	9.22545551185866	8.64129136138394	8.10294336870087	8.63299490367695
gene-b0576	7.81585369727308	7.87759709592809	7.85046282691761	8.71900192559144	8.36552928663201	7.99696307781845
gene-b0577	9.10676053879252	9.02002894038153	9.34817351381613	9.51218571022265	9.30253973558578	9.35965284256509
gene-b0578	9.697821237672	10.1923096477497	9.35013264394317	10.3414682306727	10.0670648092048	9.59293678267195
gene-b0579	8.97158943674292	9.37088728046086	8.57491886892303	9.0396147129317	9.91965343353937	9.38076328233614
gene-b0580	10.3841436938879	11.4074052054622	10.2473571125529	10.7887560674038	9.49603408356555	10.1492004945341
gene-b0581	12.8371842076837	13.6475091540717	12.4824202758779	12.8560380667034	12.1976247456117	12.5255436189559
gene-b4700	6.33773953937378	6.60250533677078	6.52709682176961	5.04593665980691	6.09662748874752	5.85700636025721
gene-b4415	6.14214022041457	5.54906718311845	5.50002953999675	6.0577120350587	5.82760551523869	5.77239269707226
gene-b0582	6.6807831267307	6.67923934537052	6.77108313756112	6.4465584246815	7.34326367513034	7.19334473131274
gene-b0583	7.61962619412602	7.51809063629899	7.34360674107879	7.61351747489529	6.29229790960458	7.3292414969871
gene-b0584	10.3238704201928	9.55116895630232	10.6733582906889	10.4014223019726	10.8019787350024	10.8112333069999
gene-b0585	10.8321206859325	10.2590397992869	11.2840377591801	11.6339419668815	11.6396899971514	11.3806356872559
gene-b4511	8.43700368764126	8.26110021771576	8.45218389388688	9.2015225611696	9.01777350776795	8.50910579156808
gene-b0586	12.0135047349476	11.8157758446772	11.643182164605	12.3232073493541	12.1819973891997	11.412159317117
gene-b0587	5.4696138314873	5.37645277957153	6.8195318897978	5.20489999623173	6.23073075025566	6.728205682705
gene-b0588	6.70777143892142	7.07129658574972	6.38454662619753	7.7816510699226	7.29823077938071	6.67645218929588
gene-b0589	6.66707233756621	7.14799833123447	7.25207570991775	6.4465584246815	7.72765819820623	7.16628393478169
gene-b0590	7.81585369727308	7.84641944113552	7.94773720470817	8.27974897597841	8.5612882538737	8.14893870029207
gene-b0591	8.63599092918748	8.23052846912845	8.77235557332226	9.50855240881739	9.54765933709677	8.86357689951894
gene-b0592	10.7413477232291	10.7743894385541	9.94337486079803	10.0582674133368	10.4165391642726	10.3246708417879
gene-b0593	10.5806631907345	10.4082183077716	11.1348460254381	9.46422191248786	11.0865826938461	10.2317118474089
gene-b0594	10.6817690299701	10.7697036887813	10.9427212754175	10.4285698714047	10.8845204667517	10.503975790991
gene-b0595	10.2393736391954	10.2706967356493	10.3594407992699	9.65705157417635	10.7940915008157	10.0509514011382
gene-b0596	9.86230879076159	9.76181886140753	10.2304575179354	10.0780008868394	10.304388943626	9.67131814214427
gene-b0597	9.10676053879252	8.68280268577191	8.91173066000128	8.64129136138394	9.00413354783609	8.35797653121684
gene-b0598	16.6448560897879	15.4861536235756	15.5358257369807	16.1411867118883	13.2860685729501	14.1270043445462
gene-b4512	11.2924494966626	10.6536923276606	10.8455152252542	10.3146932230612	9.77158875312693	9.94293420932238
gene-b0599	11.7158547038496	11.167146005885	11.5632202143065	11.5674742492391	11.0069388872382	10.9008676947634
gene-b0600	7.41503271519366	7.89945208997813	6.59971500632485	6.54210578934737	8.39938045627669	6.79010458527971
gene-b0601	7.55708925677406	8.31711450445336	8.03383773358069	7.66743385076309	7.720922795892	7.90905890921839
gene-b0602	7.07747690399202	7.15543437371069	8.18295387241551	8.51618958228837	7.40393031124151	8.30650955966406
gene-b0603	6.45758137607996	6.28160748137419	6.38454662619753	6.41297864437196	5.7638991359118	6.93851724461278
gene-b0604	9.87356962481593	9.44778845650259	9.64953228594667	7.64073571494438	8.59084824614587	8.75291940763741
gene-b0605	12.5409451398096	13.5523501291083	12.3244803782129	12.6985282181971	13.6994965261303	12.2719929992662
gene-b0606	12.2032812407548	11.997060431629	11.9334358299698	12.2059811499711	12.6227411142234	12.8426788448031
gene-b0607	13.7432842777711	13.8211266511671	14.2293262517132	14.4139842694565	13.4557472791247	13.710580541361
gene-b0608	9.96457563261482	9.91933737455557	10.4831851409937	9.44534009148127	11.4963863968618	11.535208330445
gene-b4734	7.09749511580714	7.68429755628673	7.07786948619883	7.20027905383614	8.19757112610032	7.93548563523904
gene-b0610	8.33426184696909	8.79115767336596	9.1576944775634	9.44534009148127	8.58718648707723	9.26991281468931
gene-b0611	12.0201653962914	12.2004771908842	12.0655096823075	12.2413948580861	10.9477393066124	11.1422075326522
gene-b0612	5.84962442748087	6.12416496202315	6.97626064086763	6.95712764859125	6.07261585071538	6.09666227398549
gene-b0613	5.93081209634256	5.96034416318331	6.49682060456925	5.20489999623173	6.25161848658953	5.85700636025721
gene-b0614	5.6279350946287	5.24664631711619	5.19511658013173	5.04593665980691	4.65824235253084	5.98369825280047
gene-b0615	6.09862379069624	5.5176037036851	5.4132407589237	5.04593665980691	5.88736744874297	6.36303934731707
gene-b0616	4.93186765662981	5.99898488660796	6.07892863267686	5.04593665980691	6.07261585071538	6.21846332555147
gene-b0617	4.65824235253084	4.65824235253084	5.31391935099017	5.04593665980691	5.58175664609124	5.03782791115677
gene-b0618	5.76107200924804	6.57969791273107	6.55665218929523	6.4465584246815	6.80678681605079	6.00726778977312
gene-b0619	8.38260228787207	7.50665463086798	8.56818227381227	8.43397296859498	8.89600341492497	9.12269798812592
gene-b0620	8.01392987387844	8.03578773954517	8.61468542430272	7.70654945400617	8.54249805511175	8.18451857289826
gene-b0621	8.20570648342684	8.16014220586023	7.32741277632657	8.37105734726486	7.24216134276539	7.62638286532381
gene-b0622	7.59909067789822	7.82371944375778	7.19046573690411	6.2683761647857	7.7674053497068	7.99194082931521
gene-b0623	15.3389185589132	15.1245814648108	14.7457970835946	17.0707709183303	14.772205746104	14.9284319079448
gene-b0624	10.3543220324829	11.2183343359437	9.94467091642844	10.2552772549478	9.27101865872539	9.79934465693391
gene-b0627	10.1227379644578	10.2657124442118	10.7744427520397	10.2465857501959	9.68375873542819	10.2093808599861
gene-b0628	11.3225296348904	10.5191728060941	10.9999183428605	11.8565335614852	11.1013579981745	11.4651597379396
gene-b0629	7.70528269998156	8.29759535494469	7.77578229157789	8.09704861283652	7.48621837667196	7.83231610931156
gene-b0630	8.04941816110305	8.3459008231562	7.1994396896797	7.06383104936475	9.35286990706744	8.47727436888072
gene-b0631	12.8375433889878	13.7207114715397	13.7723921686359	14.1071169334889	14.3268268731853	14.2812712562338
gene-b0632	9.07536307001363	8.6136224138699	9.46666610090397	9.35108928518907	10.1534714488268	10.0758548253537
gene-b0633	11.6176303293943	11.1979892891211	12.2907570345509	11.4168549153938	11.92683292472	12.0791330615634
gene-b0634	10.103741876546	10.2514959667093	10.573051685759	9.55508463885517	10.4680171601609	10.7602196056956
gene-b0635	8.50039125175262	8.5519321164573	8.44484152885895	8.78671268464294	8.96523747731685	8.87986789184353
gene-b0636	5.51229356830069	7.05541786465567	6.91135646454853	5.733078880236	8.49636739641497	7.03230267481641
gene-b0637	6.39056683293034	6.71076159506482	6.57117142446061	5.8534568701634	8.88413250626813	7.798101492028
gene-b0638	7.82761905943964	7.33575703389501	8.1516471204666	7.16267724164366	8.03435894029618	7.81531280852874
gene-b0639	8.83684206392616	8.71005604095021	8.58162387948736	8.20946097754544	8.50026901006376	9.38456848087454
gene-b0640	10.8962923610114	11.2001673470621	10.5305450500635	11.1830020895627	10.6059704459745	10.6213675805633
gene-b0641	13.4143260142708	13.2913427575952	13.2358870720846	13.990820710818	13.076126474968	13.4720528337496
gene-b0642	15.3394892778747	15.0937546497754	15.356196982733	15.154292046323	15.2209673393014	15.4499502607301
gene-b0643	13.8195386576365	13.3202644250061	13.9053877579223	14.6964971562878	13.7062352530973	14.3691147927329
gene-b0644	10.9120694065375	11.1944975407854	10.0326147490412	11.1331981072637	10.3449114988869	10.350165525724
gene-b0645	5.3235780020139	5.87841184690272	4.92783862607634	4.65824235253084	5.69550106329582	4.65824235253084
gene-b0646	6.37321575567312	7.17750083279648	5.74551977902894	5.04593665980691	6.92061043551066	6.728205682705
gene-b0647	5.6279350946287	5.81221391755294	5.0389583908107	4.65824235253084	6.23073075025566	5.1224745054427
gene-b0648	6.8468943737646	6.97307128560287	6.55665218929523	5.51511372914514	6.45982989774962	6.23754778428473
gene-b0649	8.10826086178557	7.65363561336847	8.05819575883498	5.20489999623173	7.23258856903722	7.91968903609943
gene-b0650	7.05715629873143	6.83910555511326	7.76986992491276	7.7816510699226	7.30735638037427	7.37691841250574
gene-b0651	8.07914476773847	7.80992160314336	7.8726665478721	8.91323450487796	8.72347702284675	8.50910579156808
gene-b0652	8.28846156810704	7.85091585470676	7.99397177352047	9.24149335709287	8.3352355954649	8.45927884227704
gene-b0653	7.50642951403281	7.62228606481215	7.31102554119932	6.79164729268257	7.51781202043071	7.77482032757868
gene-b0654	8.28422394388816	7.91240438514231	7.69065253114831	7.55743390792015	8.01804890578301	8.24471750402222
gene-b0655	12.7249847006717	11.9905320571682	12.6251664790822	12.870600335802	12.3044625840674	12.1181692537918
gene-b0656	6.07620292675045	6.23660850227533	5.4132407589237	7.00083715622278	5.91595157259298	5.93489739452387
gene-b0657	11.1993699968339	11.5436565582024	10.2176515121821	12.0518211774341	11.0238979233068	11.16448199188
gene-b0658	13.1395731036047	13.1087596756111	12.5777454790218	14.3664097667463	12.8680170497375	12.9211332871502
gene-b0659	12.0135047349476	12.5670156903907	11.8169721337496	12.4985507324952	12.3682593302971	12.1915830214702
gene-b0660	13.6447226586752	13.8920177972256	13.6695181589965	13.5931530315336	14.1499059595185	14.0535012202991
gene-b0661	12.1861783087913	12.0617274553637	12.2160300522519	12.2604002095005	12.2736024046919	12.0253852661646
gene-b0662	14.12196526526	14.1846313141815	13.6097429305616	14.2716411665671	13.1192107708573	13.3548010223637
gene-b0664	7.31715401622904	8.14563668018969	6.10064500205725	7.52852160891954	7.49418448250959	6.92767625114579
gene-b0665	7.23887433012781	7.92523889342771	6.40123560442172	6.76620168307299	7.80605849864007	7.21109045416978
gene-b0666	10.0175573850188	9.99860121379764	9.32046175200419	10.4266476211476	9.50959723705065	9.64142975441342
gene-b0668	10.0612938215489	9.97639582429847	9.63675514434373	10.3209163573368	9.671747541525	9.74417293037804
gene-b0670	9.69306114342646	9.76181886140753	8.91173066000128	10.0507971337893	9.19866070818927	9.40156840781031
gene-b0672	10.2019063602251	10.2157597845492	9.21688956774511	10.4664862773244	9.45054743160287	9.67598116068858
gene-b0673	9.85522580574567	9.83321240558202	8.70338975694179	9.93112046379206	8.77584351010401	9.10895432584729
gene-b0674	10.2780112302085	9.82080128041978	10.1851297082044	10.7462372721972	9.76352798555537	10.0243921142823
gene-b0675	10.3683156099401	10.4490938494579	9.6856473328886	10.4072828267819	9.76191040421477	9.75596496065678
gene-b0676	11.0732703464954	10.8440226314484	11.1590418310368	11.8182009743158	11.5863499394371	11.8242871552828
gene-b0677	12.1793933092917	12.342507381463	12.4309009220935	12.4680448079064	12.3005713934802	12.6902199047134
gene-b0678	12.1565433623529	12.408601187094	12.0053350239557	12.4819911551261	11.9141555557923	12.3734733594751
gene-b0679	13.1044853582728	12.2806677989423	13.1242944008471	13.4630292503536	11.9196023615	12.9905625150599
gene-b0680	11.7536497785407	12.3371737927129	11.7113536725258	11.412006409466	12.4972238992205	12.0390111145698
gene-b0681	7.05715629873143	7.01487860498705	7.31102554119932	6.54210578934737	7.37825678831227	7.11994626980248
gene-b0682	6.92828846136978	6.94734190866016	6.8075877111407	4.65824235253084	7.18368881943247	7.12934163984371
gene-b0683	12.8963060220044	12.792036562457	12.7387178890968	13.5136919473476	12.7351207969911	12.8518003226434
gene-b4637	10.4607779191457	10.4902673509417	10.2661352949168	10.9960721120873	10.2954755024585	10.310753864577
gene-b0684	10.9649821652553	11.2264781619944	10.9059520973592	11.0913507166066	11.3926239240535	10.7103664426403
gene-b0685	6.05331034932701	6.8577744448885	4.92783862607634	5.733078880236	7.49418448250959	6.79010458527971
gene-b0686	7.56417803852697	7.67923366844349	8.44115613701074	8.35488505389657	8.03975413732298	8.49857392545255
gene-b0687	10.8997368657593	10.620895387212	11.1056123489051	10.6702978522524	11.18877145095	11.10986003172
gene-b0688	13.1761016034553	13.1919819107954	12.9845735667547	13.1425921704515	13.0453990464742	12.8350622364308
gene-b0689	6.85883498787084	6.54468942634479	5.50002953999675	5.20489999623173	6.38824236378011	6.74082483709153
gene-b0692	10.0501734675082	9.78755902221872	10.0030633083552	10.5606415707679	9.34207739804579	8.99648876155908
gene-b0693	7.81585369727308	7.63804877141697	7.87816324696651	8.64793080414687	7.28904399787727	7.27984953703701
gene-b4590	4.93186765662981	4.65824235253084	4.65824235253084	4.65824235253084	5.58175664609124	4.92703580488127
gene-b0694	11.5708680157772	11.069973303794	12.0357360879232	11.1999787415903	9.90800151519869	11.1650344697089
gene-b0695	13.4019934595107	13.0333241897781	13.6659888669683	13.5767842246516	12.8226114266528	13.3265618619107
gene-b0696	9.3050499208053	9.72717017592139	9.32245896846785	9.4146041397059	9.69905593024683	9.76036219889572
gene-b0697	7.70528269998156	7.73882461070262	7.5729925833349	7.65414851254646	7.31642164917217	8.29029211711106
gene-b0698	7.30014124521814	6.96455005588148	7.86160842157981	7.20027905383614	6.20945644995218	6.75332177470202
gene-b4513	5.42430068141695	5.29307131898261	5.0389583908107	4.65824235253084	4.94101809300806	5.1224745054427
gene-b0699	10.6518477913189	11.863551952995	10.1235309006099	11.3835590812587	10.8106051583494	10.6642102844402
gene-b0700	8.75984651169112	8.57908153098148	8.5374685464351	7.0221661813277	8.52728601836005	7.86020641420358
gene-b0702	6.74721955920791	4.89984322587721	6.07892863267686	4.65824235253084	6.25161848658953	6.2563212457609
gene-b0704	5.84962442748087	6.8577744448885	6.72075285843399	5.733078880236	5.69550106329582	6.67645218929588
gene-b4514	4.65824235253084	4.65824235253084	4.65824235253084	4.65824235253084	4.65824235253084	4.65824235253084
gene-b0706	5.72959726145494	6.03625809112807	6.0110368460917	4.65824235253084	5.62138898067148	4.92703580488127
gene-b0707	8.92896630485267	8.96972957109083	9.55422145838335	8.95125871132942	8.82325791328141	9.02848758586841
gene-b0708	9.74764000637605	9.49686350577194	9.44666760261476	9.65047391441149	9.91820208683761	9.51698972816705
gene-b0709	8.28846156810704	8.20279076798096	8.53401481869642	6.74024617712843	8.05048326915369	8.21493657258311
gene-b0710	11.5508542487694	12.1311726996824	11.4976636269386	11.1414238350377	11.2694831965631	11.0878848293778
gene-b0711	11.4412048870867	11.8966958813422	11.4349886064806	10.9882750593023	11.0279385902984	11.0155935643377
gene-b0712	11.1682924358584	11.5501597463352	11.2665348884483	10.3435073947293	11.0211978425024	10.8781337679418
gene-b0713	9.84382008895976	9.6048170048436	10.19822661601	9.56211178486706	9.59568155653449	10.0449580389456
gene-b0714	7.98278670663178	8.07846234720587	7.8726665478721	7.81774773157562	7.35209574141164	7.26298161553407
gene-b0715	7.02608658300464	7.00662127610106	6.62762600938535	7.04316046679802	6.73898303641463	6.42921365055669
gene-b0716	9.47003282494932	9.81170736410795	9.36764576513583	8.81646359114844	8.73012846772168	9.37503654524254
gene-b0717	7.78600241136619	8.22364459835245	7.61332430973067	7.06383104936475	7.86821009227397	7.0017680484655
gene-b0718	7.12697593072228	7.06338068564635	6.68166990888261	6.34287705433084	7.02540582652977	6.8258750975193
gene-b0719	6.50553349684779	6.18977925409002	6.14283397535897	6.57238560798201	6.1877781927676	6.56616804180767
gene-b0720	15.7154841192822	15.6437100294274	15.5596900554135	15.5879781396561	14.8242899041798	14.8271009529933
gene-b4735	11.6722176090982	12.1051432258761	10.8668549261907	11.3443957124463	10.5932996485076	10.934310454865
gene-b0721	12.4072342911128	12.2962252845335	11.8964308904437	11.4886136053408	12.6298472510664	12.0861504799422
gene-b0722	11.5969868501299	11.3861355571753	11.5841496263405	11.0816126853699	12.4168267708569	11.7062730257943
gene-b0723	13.3419928570238	12.6881822827786	13.4450514739588	12.9781606011402	13.977756904296	13.2144171034576
gene-b0724	11.5652400429951	10.850693619113	11.4173695692747	11.231143602962	12.2604988864523	11.5888966761432
gene-b0726	13.4875600512679	13.3877427436785	14.0336321242517	13.0541860713259	14.5029647258454	13.7757784709397
gene-b0727	12.7484774048327	12.6067955438753	12.8998031881996	12.6102793225631	13.2663969431428	12.6913708029932
gene-b0728	12.4036000980431	11.9439869960948	12.9339526979952	11.6798415944554	12.9151305804264	12.6621236059272
gene-b0729	12.3867638731876	12.0028110072781	12.9013048801382	12.6536415757698	12.5438191443065	12.2463807642349
gene-b0730	6.92828846136978	7.29620571620265	7.30275792451451	6.76620168307299	7.50998077360283	7.98690068659804
gene-b0731	6.8468943737646	6.28160748137419	7.39883005179822	7.04316046679802	6.85859699273603	7.75710273016474
gene-b0732	8.90442248511677	9.12117082140717	9.38303598020455	9.5586024999806	9.1072405261915	9.23238767236428
gene-b0733	14.2851715302198	13.9773472163639	14.5260186090214	14.985405487742	13.723983634816	13.9740823528965
gene-b0734	14.466445569268	14.0116030511097	14.3744243011055	14.9521447123535	13.3371610249668	13.9329952753651
gene-b4515	11.8897668672717	12.1654610734494	11.4187683972554	12.4195926686064	10.815288821233	11.3361954389242
gene-b0735	10.9987805192013	11.2581832387823	10.9537003643914	11.8071645922308	10.7177635901703	11.0925390936528
gene-b0736	9.18124384388238	9.49260004530107	9.17327699835077	7.875924667889	9.15983920425363	8.80789691712157
gene-b0737	9.94068545215644	9.63864590268309	10.5044262690797	9.96331135976051	10.2162194565603	10.8632302836962
gene-b0738	9.27773721911848	9.72353778696842	9.57948215770393	9.18339463901807	9.95970869021645	9.98235819013695
gene-b0739	11.9901087756735	12.6615602844661	11.4164362630932	11.6886884777014	10.9883963328058	11.2408888828312
gene-b0740	13.5489447980919	13.5546497882211	13.6010417897815	13.2793117831023	12.7801281917109	13.0267249809304
gene-b0741	13.5522310419596	13.3873605217012	13.2996553445928	13.3504683340186	12.3979598084858	12.7483286594043
gene-b0742	13.2566036324412	13.2152114930146	13.1212907056532	13.2344305719777	12.4039308605242	12.4459532559714
gene-b0743	9.87637113322008	9.4330302496232	9.79318057015687	9.94730581200629	10.2043627899304	10.2306562754609
gene-b0744	8.55056036471033	8.26110021771576	9.25085129760284	9.0596373734606	10.7539949947367	10.3423689204039
gene-b0745	8.86821216375212	8.93239057874778	9.34228006170347	9.47543321431155	10.8361790779293	10.2474533621944
gene-b0746	8.55407738404842	8.47015073291043	8.19616273365338	8.40286193749666	10.1767165365752	9.74417293037804
gene-b0747	8.62266025301253	8.64991076641282	8.12885494798521	8.81056260022155	10.0683737661223	9.49428213429133
gene-b0748	7.52836731660088	8.42593837937521	7.78166988078007	7.46882636802737	9.61014102662981	8.41514097475896
gene-b0749	6.99427836431109	7.51238440688488	6.38454662619753	7.37416040354061	8.02894311057587	7.5595590330993
gene-b0750	9.82364016422899	9.62443056394102	10.16303354581	9.0596373734606	9.04467076918495	9.04060741337851
gene-b0751	12.6134208425685	13.036008970312	11.7249866874337	12.0911748651817	10.6113668876102	10.7521520949173
gene-b0752	11.7425683118432	12.1350483106426	11.2556172199242	11.6966842857723	10.3864261938653	10.3266480588434
gene-b0753	11.4033684148834	11.6589867848924	12.9709719803482	10.8559964356146	13.9231277264253	13.4776225232014
gene-b0754	9.48112390075641	9.33163416988717	10.257819622035	9.85308736411099	9.85436924841406	10.0863973756859
gene-b0755	16.1309465335943	15.4963580148402	16.3992259635581	16.6987745640842	15.5750624557489	16.3139365345905
gene-b0756	11.8807327563756	11.6756742753152	12.1927812085048	12.5053948466171	11.6335161078763	11.4218997127438
gene-b0757	10.6817690299701	10.2715257778946	10.7831587137845	11.8152661851115	11.4812408102131	11.0314357805318
gene-b0758	10.1622920168861	10.0253937376583	9.76704056869782	11.5516906277751	11.3582711518794	10.1801516574542
gene-b0759	9.96325874148387	9.18426002107481	9.74488887882119	11.9484671887586	11.4519684610904	10.582186253047
gene-b0760	9.17214183633731	9.03380264089518	9.45761031423824	8.78671268464294	8.74662321008415	9.10434373259567
gene-b0761	7.48413942510518	7.92523889342771	7.42942076636377	6.8651322552444	8.706712013215	8.32254444289824
gene-b0762	7.26546843104377	9.17718843180528	7.84485678419732	6.65908147631777	7.53334329915018	6.77795920345559
gene-b0763	8.46718387885556	7.97954567007728	8.21790836450532	7.9317955412602	8.30428395953451	8.13536304365064
gene-b0764	8.103449496945	7.82828882114943	8.51311533463793	8.54495110593545	8.25424447560094	8.06068077195266
gene-b0765	9.09957563794885	9.38935496325687	9.50935784257562	8.64129136138394	9.1671985631703	8.94324261149983
gene-b0766	8.06930501307676	7.90810014966981	8.58162387948736	7.39039575211519	8.46875358551852	8.42630405332896
